Period,Date,Hour,Demand Forecast
351,2020-05-26,17,39103.30592935351
351,2020-05-26,18,39310.62435188463
351,2020-05-26,19,39159.84731731655
351,2020-05-26,20,38709.31117830954
351,2020-05-26,21,38517.24995570495
351,2020-05-26,22,37290.39158514203
351,2020-05-26,23,34828.59750287863
351,2020-05-27,0,33048.527512229855
351,2020-05-27,1,32125.174677876417
351,2020-05-27,2,31691.409322590465
351,2020-05-27,3,31507.470849146423
351,2020-05-27,4,31752.72214707181
351,2020-05-27,5,33615.89991787815
351,2020-05-27,6,38062.45236795083
351,2020-05-27,7,41860.187018661185
351,2020-05-27,8,42735.95378028283
351,2020-05-27,9,42442.201292842336
351,2020-05-27,10,42113.67436763631
351,2020-05-27,11,41706.447399066165
351,2020-05-27,12,40923.1074325582
351,2020-05-27,13,40346.58385907687
351,2020-05-27,14,39915.56385414082
351,2020-05-27,15,39556.838075085776
351,2020-05-27,16,39399.43798835754
351,2020-05-27,17,39743.52189887973
351,2020-05-27,18,40018.97205065414
351,2020-05-27,19,39959.4894597394
351,2020-05-27,20,39585.206695368186
351,2020-05-27,21,39364.66355059199
351,2020-05-27,22,38081.6698204002
351,2020-05-27,23,35558.69284883191
351,2020-05-28,0,30714.167983968808
351,2020-05-28,1,29694.98472371911
351,2020-05-28,2,29331.719905583373
351,2020-05-28,3,29235.586593055647
351,2020-05-28,4,29538.449064381934
351,2020-05-28,5,31030.642251759193
351,2020-05-28,6,35325.1640361836
351,2020-05-28,7,38971.424014005126
351,2020-05-28,8,39797.48991192036
351,2020-05-28,9,39396.79265350834
351,2020-05-28,10,38933.99157372884
351,2020-05-28,11,38548.60758633893
351,2020-05-28,12,37939.479694570335
351,2020-05-28,13,37506.45441955607
351,2020-05-28,14,37038.54891610253
351,2020-05-28,15,36824.16312179292
351,2020-05-28,16,36713.56727552208
351,2020-05-28,17,37105.75716114404
351,2020-05-28,18,37300.57599803651
351,2020-05-28,19,37318.44148089565
351,2020-05-28,20,36973.89288289805
351,2020-05-28,21,36716.1194873591
351,2020-05-28,22,35533.59466954018
351,2020-05-28,23,33247.663600849926
351,2020-05-29,0,32486.133281858612
351,2020-05-29,1,31378.16721452806
351,2020-05-29,2,30946.699659461836
351,2020-05-29,3,30790.448034581885
351,2020-05-29,4,31126.92170406769
351,2020-05-29,5,32836.81164451532
351,2020-05-29,6,37316.61675328933
351,2020-05-29,7,40854.47314616774
351,2020-05-29,8,41863.00636130195
351,2020-05-29,9,41757.35895584335
351,2020-05-29,10,41310.79891428304
351,2020-05-29,11,40703.548281226875
351,2020-05-29,12,39871.685937405775
351,2020-05-29,13,38928.849428186986
351,2020-05-29,14,38132.498817293155
351,2020-05-29,15,37622.90544978696
351,2020-05-29,16,37560.75991716425
351,2020-05-29,17,38111.1917775368
351,2020-05-29,18,38592.37575870119
351,2020-05-29,19,38399.724607570795
351,2020-05-29,20,37765.84017481918
351,2020-05-29,21,37590.94489015242
351,2020-05-29,22,36861.178778497204
351,2020-05-29,23,34984.38369329144
351,2020-05-30,0,32334.943078299373
351,2020-05-30,1,31053.12716417369
351,2020-05-30,2,30371.938122068314
351,2020-05-30,3,30067.23763719214
351,2020-05-30,4,29902.12507078018
351,2020-05-30,5,30056.86824896337
351,2020-05-30,6,30926.301569683343
351,2020-05-30,7,32678.72818034553
351,2020-05-30,8,34609.02968139354
351,2020-05-30,9,35545.465202976346
351,2020-05-30,10,35263.89643030281
351,2020-05-30,11,34781.321055040804
351,2020-05-30,12,34114.48962740604
351,2020-05-30,13,33477.96871920922
351,2020-05-30,14,33081.53903077084
351,2020-05-30,15,32877.3418471889
351,2020-05-30,16,33111.84955020878
351,2020-05-30,17,34037.91568356282
351,2020-05-30,18,35268.682301793015
351,2020-05-30,19,35629.217954054875
351,2020-05-30,20,35254.32468732241
351,2020-05-30,21,35234.38355611323
351,2020-05-30,22,34875.4431943481
351,2020-05-30,23,33092.70606424798
351,2020-05-31,0,31504.182543347746
351,2020-05-31,1,30466.92256935764
351,2020-05-31,2,30055.842579665707
351,2020-05-31,3,29795.33258619815
351,2020-05-31,4,29705.309255122203
351,2020-05-31,5,29910.052583321478
351,2020-05-31,6,30897.919225216818
351,2020-05-31,7,32224.369191955317
351,2020-05-31,8,33487.08582695864
351,2020-05-31,9,34300.48247322891
351,2020-05-31,10,34656.59246429925
351,2020-05-31,11,34655.79579765256
351,2020-05-31,12,34329.16247250974
351,2020-05-31,13,33839.21248479552
351,2020-05-31,14,33478.322493845044
351,2020-05-31,15,33326.95583097399
351,2020-05-31,16,33479.91582713843
351,2020-05-31,17,34154.69247688468
351,2020-05-31,18,34965.69912321489
351,2020-05-31,19,35750.41577020433
351,2020-05-31,20,35898.59576648863
351,2020-05-31,21,36166.2757597764
351,2020-05-31,22,35715.36243774998
351,2020-05-31,23,33901.35248323733
336,2020-05-03,0,36609.99163968696
336,2020-05-03,1,35404.625370503185
336,2020-05-03,2,34926.92260944417
336,2020-05-03,3,34624.1923713312
336,2020-05-03,4,34519.57916978146
336,2020-05-03,5,34757.504769766274
336,2020-05-03,6,35905.47264517939
336,2020-05-03,7,37446.89725208491
336,2020-05-03,8,38914.25941541539
336,2020-05-03,9,39859.48135154184
336,2020-05-03,10,40273.305255017374
336,2020-05-03,11,40272.379474472684
336,2020-05-03,12,39892.809451150606
336,2020-05-03,13,39323.454416167486
336,2020-05-03,14,38904.07582942382
336,2020-05-03,15,38728.177525933104
336,2020-05-03,16,38905.9273905132
336,2020-05-03,17,39690.06351186393
336,2020-05-03,18,40632.50810635632
336,2020-05-03,19,41544.401942874
336,2020-05-03,20,41716.597124185966
336,2020-05-03,21,42027.659387201136
336,2020-05-03,22,41503.667598907734
336,2020-05-03,23,39395.665298653155
336,2020-05-04,0,36328.459354449995
336,2020-05-04,1,35292.745178469995
336,2020-05-04,2,34963.19975884
336,2020-05-04,3,34940.18388826266
336,2020-05-04,4,35369.11602174932
336,2020-05-04,5,37582.82430091466
336,2020-05-04,6,43711.322930097325
336,2020-05-04,7,48137.69331249266
336,2020-05-04,8,49299.994776647996
336,2020-05-04,9,48985.095820112656
336,2020-05-04,10,48386.683185101996
336,2020-05-04,11,47842.67169872866
336,2020-05-04,12,47234.8434803
336,2020-05-04,13,46713.847864503994
336,2020-05-04,14,46254.57662889266
336,2020-05-04,15,45840.290958500664
336,2020-05-04,16,45547.361696607324
336,2020-05-04,17,45945.95472796933
336,2020-05-04,18,46100.78876639866
336,2020-05-04,19,46007.679108154
336,2020-05-04,20,45580.83932653799
336,2020-05-04,21,45399.85088972533
336,2020-05-04,22,43960.31280270666
336,2020-05-04,23,40747.50650529799
336,2020-05-05,0,37977.644042956796
336,2020-05-05,1,36964.609853218135
336,2020-05-05,2,36496.81081900373
336,2020-05-05,3,36333.45242610346
336,2020-05-05,4,36748.21302106453
336,2020-05-05,5,38858.08213456213
336,2020-05-05,6,44142.832221764256
336,2020-05-05,7,48644.734945587195
336,2020-05-05,8,49477.43844186453
336,2020-05-05,9,49104.04782952106
336,2020-05-05,10,48780.51335007573
336,2020-05-05,11,48304.2281655808
336,2020-05-05,12,47662.463050615464
336,2020-05-05,13,47163.90172163413
336,2020-05-05,14,46590.025808913066
336,2020-05-05,15,46196.48058965333
336,2020-05-05,16,45842.18381544106
336,2020-05-05,17,46217.69596535466
336,2020-05-05,18,46462.73355470506
336,2020-05-05,19,46284.52439881386
336,2020-05-05,20,45752.0184687104
336,2020-05-05,21,45525.013948706124
336,2020-05-05,22,44074.94301951999
336,2020-05-05,23,41165.25424208213
336,2020-05-06,0,36319.6118905984
336,2020-05-06,1,35304.86723762133
336,2020-05-06,2,34828.168560206934
336,2020-05-06,3,34626.02418434134
336,2020-05-06,4,34895.5500188288
336,2020-05-06,5,36943.141806203734
336,2020-05-06,6,41829.80609640746
336,2020-05-06,7,46003.43375731413
336,2020-05-06,8,46965.88235285333
336,2020-05-06,9,46643.05476751573
336,2020-05-06,10,46282.010832511995
336,2020-05-06,11,45834.47726405333
336,2020-05-06,12,44973.603703153065
336,2020-05-06,13,44340.01685342507
336,2020-05-06,14,43866.33525624746
336,2020-05-06,15,43472.10343863894
336,2020-05-06,16,43299.12417172907
336,2020-05-06,17,43677.26489474133
336,2020-05-06,18,43979.9786118336
336,2020-05-06,19,43914.60854003627
336,2020-05-06,20,43503.279934419195
336,2020-05-06,21,43260.90782206293
336,2020-05-06,22,41850.92565806506
336,2020-05-06,23,39078.22892044587
336,2020-05-07,0,36885.56460648684
336,2020-05-07,1,35661.59689193205
336,2020-05-07,2,35225.34128749558
336,2020-05-07,3,35109.891912082654
336,2020-05-07,4,35473.608528427816
336,2020-05-07,5,37265.628037049755
336,2020-05-07,6,42423.04792275303
336,2020-05-07,7,46801.9507813355
336,2020-05-07,8,47793.99806917581
336,2020-05-07,9,47312.7887256405
336,2020-05-07,10,46756.99704223665
336,2020-05-07,11,46294.17786469632
336,2020-05-07,12,45562.65792845156
336,2020-05-07,13,45042.62490114908
336,2020-05-07,14,44480.70316241358
336,2020-05-07,15,44223.240838483856
336,2020-05-07,16,44090.42297296455
336,2020-05-07,17,44561.41555761377
336,2020-05-07,18,44795.379336105456
336,2020-05-07,19,44816.83452976627
336,2020-05-07,20,44403.05579487922
336,2020-05-07,21,44093.48800063039
336,2020-05-07,22,42673.35851546249
336,2020-05-07,23,39928.11540276741
336,2020-05-08,0,34975.74184647204
336,2020-05-08,1,33782.86564882236
336,2020-05-08,2,33318.33212954532
336,2020-05-08,3,33150.105999107545
336,2020-05-08,4,33512.365677720714
336,2020-05-08,5,35353.29480967046
336,2020-05-08,6,40176.4144357444
336,2020-05-08,7,43985.39812775881
336,2020-05-08,8,45071.221333311725
336,2020-05-08,9,44957.47752920891
336,2020-05-08,10,44476.694895060034
336,2020-05-08,11,43822.906979040505
336,2020-05-08,12,42927.29400051666
336,2020-05-08,13,41912.20223617054
336,2020-05-08,14,41054.82246910983
336,2020-05-08,15,40506.175884613906
336,2020-05-08,16,40439.26776455343
336,2020-05-08,17,41031.88254223196
336,2020-05-08,18,41549.94255755738
336,2020-05-08,19,41342.5273853699
336,2020-05-08,20,40660.06456075301
336,2020-05-08,21,40471.765994297086
336,2020-05-08,22,39686.073498729755
336,2020-05-08,23,37665.44827290329
336,2020-05-09,0,37662.43462902508
336,2020-05-09,1,36169.42726682559
336,2020-05-09,2,35376.00580614209
336,2020-05-09,3,35021.1029982017
336,2020-05-09,4,34828.78655515547
336,2020-05-09,5,35009.025153952425
336,2020-05-09,6,36021.705941007465
336,2020-05-09,7,38062.86161913584
336,2020-05-09,8,40311.19877938648
336,2020-05-09,9,41401.92102159073
336,2020-05-09,10,41073.961096975654
336,2020-05-09,11,40511.87680691299
336,2020-05-09,12,39735.17851519004
336,2020-05-09,13,38993.78469127268
336,2020-05-09,14,38532.03941497327
336,2020-05-09,15,38294.19878975667
336,2020-05-09,16,38567.343882778856
336,2020-05-09,17,39645.98828073382
336,2020-05-09,18,41079.53548662917
336,2020-05-09,19,41499.472840527225
336,2020-05-09,20,41062.81231766863
336,2020-05-09,21,41039.58569411231
336,2020-05-09,22,40621.506470098764
336,2020-05-09,23,38545.0463241648
336,2020-05-10,0,37041.72106776325
336,2020-05-10,1,35822.14031595574
336,2020-05-10,2,35338.80416546982
336,2020-05-10,3,35032.503930568855
336,2020-05-10,4,34926.6570604043
336,2020-05-10,5,35167.388437681206
336,2020-05-10,6,36328.893915593115
336,2020-05-10,7,37888.496029079666
336,2020-05-10,8,39373.162305281585
336,2020-05-10,9,40329.530928626795
336,2020-05-10,10,40748.23491945471
336,2020-05-10,11,40747.29822148866
336,2020-05-10,12,40363.25205540488
336,2020-05-10,13,39787.18280627922
336,2020-05-10,14,39362.85862765495
336,2020-05-10,15,39184.88601410393
336,2020-05-10,16,39364.732023587065
336,2020-05-10,17,40158.11520083818
336,2020-05-10,18,41111.67373028521
336,2020-05-10,19,42034.321226852335
336,2020-05-10,20,42208.54704853912
336,2020-05-10,21,42523.27756513461
336,2020-05-10,22,41993.10651634579
336,2020-05-10,23,39860.24524763174
336,2020-05-11,0,36916.67765883079
336,2020-05-11,1,35864.193544151385
336,2020-05-11,2,35529.312234935205
336,2020-05-11,3,35505.92369905344
336,2020-05-11,4,35941.80095866815
336,2020-05-11,5,38191.352864386965
336,2020-05-11,6,44419.08210054048
336,2020-05-11,7,48917.12279671076
336,2020-05-11,8,50098.24385873988
336,2020-05-11,9,49778.246163266645
336,2020-05-11,10,49170.14423034077
336,2020-05-11,11,48617.324291317236
336,2020-05-11,12,47999.65432098518
336,2020-05-11,13,47470.22291784341
336,2020-05-11,14,47003.51531547548
336,2020-05-11,15,46582.52166960372
336,2020-05-11,16,46284.84939474489
336,2020-05-11,17,46689.89631160636
336,2020-05-11,18,46847.2373711746
336,2020-05-11,19,46752.62011238019
336,2020-05-11,20,46318.86908330018
336,2020-05-11,21,46134.950142048125
336,2020-05-11,22,44672.103534170485
336,2020-05-11,23,41407.27654812961
336,2020-05-12,0,37879.788313472774
336,2020-05-12,1,36869.364375163
336,2020-05-12,2,36402.77070312676
336,2020-05-12,3,36239.8332303522
336,2020-05-12,4,36653.52512551358
336,2020-05-12,5,38757.9578095954
336,2020-05-12,6,44029.090857406176
336,2020-05-12,7,48519.39367854406
336,2020-05-12,8,49349.95157547932
336,2020-05-12,9,48977.52306628032
336,2020-05-12,10,48654.82222734369
336,2020-05-12,11,48179.76427100748
336,2020-05-12,12,47539.6527708217
336,2020-05-12,13,47042.37606819805
336,2020-05-12,14,46469.97884241209
336,2020-05-12,15,46077.447658000645
336,2020-05-12,16,45724.063788476604
336,2020-05-12,17,46098.60836875059
336,2020-05-12,18,46343.014577912436
336,2020-05-12,19,46165.26460761291
336,2020-05-12,20,45634.13076778935
336,2020-05-12,21,45407.71116276496
336,2020-05-12,22,43961.37658300636
336,2020-05-12,23,41059.1851036517
336,2020-05-13,0,38949.51498759662
336,2020-05-13,1,37861.29267429748
336,2020-05-13,2,37350.07624565151
336,2020-05-13,3,37133.294595529485
336,2020-05-13,4,37422.33679569219
336,2020-05-13,5,39618.19470439094
336,2020-05-13,6,44858.70235584832
336,2020-05-13,7,49334.54239568124
336,2020-05-13,8,50366.68189402343
336,2020-05-13,9,50020.47836323153
336,2020-05-13,10,49633.29123689418
336,2020-05-13,11,49153.35176274342
336,2020-05-13,12,48230.14234729837
336,2020-05-13,13,47550.677473781565
336,2020-05-13,14,47042.69659215233
336,2020-05-13,15,46619.91844863077
336,2020-05-13,16,46434.41375300396
336,2020-05-13,17,46839.93564576955
336,2020-05-13,18,47164.56886311646
336,2020-05-13,19,47094.465344420285
336,2020-05-13,20,46653.35243447048
336,2020-05-13,21,46393.4301574585
336,2020-05-13,22,44881.35118496555
336,2020-05-13,23,41907.88347657534
336,2020-05-14,0,39124.64132998261
336,2020-05-14,1,37826.37469526197
336,2020-05-14,2,37363.63692145086
336,2020-05-14,3,37241.17938411911
336,2020-05-14,4,37626.974811465145
336,2020-05-14,5,39527.775877658794
336,2020-05-14,6,44998.26834182388
336,2020-05-14,7,49642.98520026517
336,2020-05-14,8,50695.25306530167
336,2020-05-14,9,50184.832710582625
336,2020-05-14,10,49595.30261935722
336,2020-05-14,11,49104.388775009604
336,2020-05-14,12,48328.463140235
336,2020-05-14,13,47776.86237473183
336,2020-05-14,14,47180.83011338262
336,2020-05-14,15,46907.73896818262
336,2020-05-14,16,46766.858615500074
336,2020-05-14,17,47266.44202001278
336,2020-05-14,18,47514.60817973818
336,2020-05-14,19,47537.36577517151
336,2020-05-14,20,47098.46929181436
336,2020-05-14,21,46770.10970056198
336,2020-05-14,22,45263.77362187944
336,2020-05-14,23,42351.8851014334
336,2020-05-15,0,35535.52859472482
336,2020-05-15,1,34323.560413531755
336,2020-05-15,2,33851.59203527869
336,2020-05-15,3,33680.67344562325
336,2020-05-15,4,34048.731090392626
336,2020-05-15,5,35919.12429309922
336,2020-05-15,6,40819.43794878849
336,2020-05-15,7,44689.384424793585
336,2020-05-15,8,45792.586230751374
336,2020-05-15,9,45677.021957063895
336,2020-05-15,10,45188.54439685547
336,2020-05-15,11,44524.29260524004
336,2020-05-15,12,43614.34534099493
336,2020-05-15,13,42583.00703296044
336,2020-05-15,14,41711.90490272793
336,2020-05-15,15,41154.47722964715
336,2020-05-15,16,41086.4982451251
336,2020-05-15,17,41688.59782232037
336,2020-05-15,18,42214.94938819108
336,2020-05-15,19,42004.21453617273
336,2020-05-15,20,41310.82889404786
336,2020-05-15,21,41119.51660903581
336,2020-05-15,22,40321.24910507692
336,2020-05-15,23,38268.2837725111
336,2020-05-16,0,38462.560498573854
336,2020-05-16,1,36937.83469263355
336,2020-05-16,2,36127.55725749165
336,2020-05-16,3,35765.11465769751
336,2020-05-16,4,35568.712515924235
336,2020-05-16,5,35752.7802236731
336,2020-05-16,6,36786.97507648887
336,2020-05-16,7,38871.49442661385
336,2020-05-16,8,41167.5967603883
336,2020-05-16,9,42281.49103305409
336,2020-05-16,10,41946.563709160546
336,2020-05-16,11,41372.53812571693
336,2020-05-16,12,40579.339137685754
336,2020-05-16,13,39822.19464911055
336,2020-05-16,14,39350.63974833125
336,2020-05-16,15,39107.74627831213
336,2020-05-16,16,39386.69424778721
336,2020-05-16,17,40488.25408642859
336,2020-05-16,18,41952.25652486412
336,2020-05-16,19,42381.11530786662
336,2020-05-16,20,41935.1780777534
336,2020-05-16,21,41911.45801232184
336,2020-05-16,22,41484.496834553865
336,2020-05-16,23,39363.922984972916
146,2019-10-26,0,33488.83033921152
146,2019-10-26,1,32568.450105980883
146,2019-10-26,2,32070.899760222965
146,2019-10-26,3,31922.33790786768
146,2019-10-26,4,32077.932273943923
146,2019-10-26,5,32797.00680191208
146,2019-10-26,6,34005.720097702084
146,2019-10-26,7,35631.98889567408
146,2019-10-26,8,37332.97815193128
146,2019-10-26,9,38762.3365657164
146,2019-10-26,10,39274.83100313137
146,2019-10-26,11,39084.074068450325
146,2019-10-26,12,38369.39486155776
146,2019-10-26,13,37690.75728748512
146,2019-10-26,14,37354.95475730928
146,2019-10-26,15,37480.660940071444
146,2019-10-26,16,38376.42737527873
146,2019-10-26,17,40292.78736424032
146,2019-10-26,18,41538.42135706537
146,2019-10-26,19,41206.13508375001
146,2019-10-26,20,39568.43845098145
146,2019-10-26,21,37740.86394774696
146,2019-10-26,22,36163.822745821686
146,2019-10-26,23,34265.04404116248
146,2019-10-27,0,34116.10742371706
146,2019-10-27,1,33190.3057269686
146,2019-10-27,2,32700.863430534046
146,2019-10-27,3,32476.83561470278
146,2019-10-27,4,32599.196188811424
146,2019-10-27,5,33105.73297721704
146,2019-10-27,6,33976.65235763736
146,2019-10-27,7,35029.31317901317
146,2019-10-27,8,36854.82497950162
146,2019-10-27,9,38390.6301265858
146,2019-10-27,10,39139.18893289748
146,2019-10-27,11,39353.31993758761
146,2019-10-27,12,38826.08981679596
146,2019-10-27,13,38182.79709262186
146,2019-10-27,14,37875.99594724652
146,2019-10-27,15,38182.79709262186
146,2019-10-27,16,39191.372118914405
146,2019-10-27,17,41616.0908484937
146,2019-10-27,18,43428.10699742606
146,2019-10-27,19,43579.258294854386
146,2019-10-27,20,42052.450248807596
146,2019-10-27,21,40540.9372745244
146,2019-10-27,22,38785.602862127664
146,2019-10-27,23,36515.63427039164
146,2019-10-28,0,35754.83554889268
146,2019-10-28,1,35056.50305647336
146,2019-10-28,2,34880.595326971685
146,2019-10-28,3,34995.04131965952
146,2019-10-28,4,35802.52137917928
146,2019-10-28,5,38572.538276272004
146,2019-10-28,6,44289.5394850766
146,2019-10-28,7,48425.490498601044
146,2019-10-28,8,49308.208201461886
146,2019-10-28,9,49016.79479415488
146,2019-10-28,10,48685.11335238364
146,2019-10-28,11,48154.211108526164
146,2019-10-28,12,47447.401135167005
146,2019-10-28,13,47142.211821332756
146,2019-10-28,14,47053.19827146444
146,2019-10-28,15,47185.65891114944
146,2019-10-28,16,47514.161297568244
146,2019-10-28,17,48510.26530799944
146,2019-10-28,18,49196.941264126486
146,2019-10-28,19,48897.05037587965
146,2019-10-28,20,47310.70175501208
146,2019-10-28,21,44904.156853215005
146,2019-10-28,22,42235.86972740036
146,2019-10-28,23,39346.1084120324
146,2019-10-29,0,37982.176450646395
146,2019-10-29,1,37059.42725372736
146,2019-10-29,2,36678.19753856832
146,2019-10-29,3,36737.76468156192
146,2019-10-29,4,37508.888423588156
146,2019-10-29,5,40169.9151569568
146,2019-10-29,6,45503.88205229279
146,2019-10-29,7,49490.54847700992
146,2019-10-29,8,50280.083881416
146,2019-10-29,9,49915.099750709756
146,2019-10-29,10,49461.30642499488
146,2019-10-29,11,48923.036060125436
146,2019-10-29,12,48159.49359084384
146,2019-10-29,13,47751.18790159679
146,2019-10-29,14,47514.00236858592
146,2019-10-29,15,47649.38223902592
146,2019-10-29,16,47955.88226570208
146,2019-10-29,17,48930.617332870075
146,2019-10-29,18,49726.65097105729
146,2019-10-29,19,49545.78346414944
146,2019-10-29,20,47617.974109083836
146,2019-10-29,21,45366.33610392576
146,2019-10-29,22,42966.32176076544
146,2019-10-29,23,40143.92222183232
146,2019-10-30,0,37475.379143792634
146,2019-10-30,1,36567.52855051967
146,2019-10-30,2,36194.854798627195
146,2019-10-30,3,36311.857023058554
146,2019-10-30,4,37062.62129649311
146,2019-10-30,5,39557.58539709887
146,2019-10-30,6,44970.02163097919
146,2019-10-30,7,49318.60430567807
146,2019-10-30,8,50188.53751140383
146,2019-10-30,9,49933.94933787263
146,2019-10-30,10,49586.19272636831
146,2019-10-30,11,49133.35078366175
146,2019-10-30,12,48373.919678787825
146,2019-10-30,13,47975.24543257727
146,2019-10-30,14,47763.991416242876
146,2019-10-30,15,47879.91028674431
146,2019-10-30,16,48169.16578603295
146,2019-10-30,17,49421.52292902047
146,2019-10-30,18,50270.87241007775
146,2019-10-30,19,50066.118517322866
146,2019-10-30,20,48277.50117902495
146,2019-10-30,21,45863.788623163186
146,2019-10-30,22,43056.81859074048
146,2019-10-30,23,39934.592564711034
146,2019-10-31,0,35465.95068753353
146,2019-10-31,1,34480.84251824802
146,2019-10-31,2,34124.02358845463
146,2019-10-31,3,34267.985116325166
146,2019-10-31,4,35036.12269717722
146,2019-10-31,5,37536.94009561392
146,2019-10-31,6,42720.58339558076
146,2019-10-31,7,47131.97592818496
146,2019-10-31,8,48025.56569760992
146,2019-10-31,9,47773.63302383648
146,2019-10-31,10,47439.436619851316
146,2019-10-31,11,46813.2039736145
146,2019-10-31,12,46027.58535009245
146,2019-10-31,13,45640.9458180973
146,2019-10-31,14,45350.96616910094
146,2019-10-31,15,45413.692263387384
146,2019-10-31,16,45703.67191238375
146,2019-10-31,17,46783.38337141275
146,2019-10-31,18,47615.275343178895
146,2019-10-31,19,47311.92783802313
146,2019-10-31,20,45483.61643406736
146,2019-10-31,21,43397.202576572265
146,2019-10-31,22,40802.81018501973
146,2019-10-31,23,37950.31533992788
146,2019-11-01,0,36601.62897942347
146,2019-11-01,1,35675.111119282985
146,2019-11-01,2,35283.84513104799
146,2019-11-01,3,35313.059658169535
146,2019-11-01,4,35981.863654059234
146,2019-11-01,5,38615.344598872936
146,2019-11-01,6,43640.24326377896
146,2019-11-01,7,47900.34734368164
146,2019-11-01,8,48644.27440931245
146,2019-11-01,9,48392.82080087343
146,2019-11-01,10,48093.37189787758
146,2019-11-01,11,47631.15634377596
146,2019-11-01,12,46894.53290992553
146,2019-11-01,13,46550.218840278736
146,2019-11-01,14,46582.56349530616
146,2019-11-01,15,47125.118998992024
146,2019-11-01,16,48025.55245991684
146,2019-11-01,17,48533.67655663803
146,2019-11-01,18,47865.91593671696
146,2019-11-01,19,46195.47101094567
146,2019-11-01,20,43949.08255049246
146,2019-11-01,21,42150.302380580084
146,2019-11-01,22,40090.67821851104
146,2019-11-01,23,37639.788068207
146,2019-11-02,0,35056.89467216185
146,2019-11-02,1,34018.57884685609
146,2019-11-02,2,33498.02409677007
146,2019-11-02,3,33187.92618661149
146,2019-11-02,4,33415.14507573669
146,2019-11-02,5,34144.2942158393
146,2019-11-02,6,35700.37111636479
146,2019-11-02,7,37548.85265289566
146,2019-11-02,8,39345.18559192239
146,2019-11-02,9,40765.30364895493
146,2019-11-02,10,41319.382497436476
146,2019-11-02,11,41285.85839904095
146,2019-11-02,12,40944.09884039771
146,2019-11-02,13,40553.91558407205
146,2019-11-02,14,40828.62694592425
146,2019-11-02,15,41935.8534179319
146,2019-11-02,16,43630.68283681664
146,2019-11-02,17,44689.48561114188
146,2019-11-02,18,44016.20996836515
146,2019-11-02,19,42457.339392973365
146,2019-11-02,20,40617.238881041376
146,2019-11-02,21,39035.087681763805
146,2019-11-02,22,37595.41390066722
146,2019-11-02,23,35636.11659444004
146,2019-11-03,0,35275.230737734135
146,2019-11-03,1,34248.20999884833
146,2019-11-03,2,33785.766958963286
146,2019-11-03,3,33581.49764073186
146,2019-11-03,4,33692.14352144055
146,2019-11-03,5,34180.120226104525
146,2019-11-03,6,35219.434951735726
146,2019-11-03,7,36434.648256955115
146,2019-11-03,8,38062.1829637898
146,2019-11-03,9,39736.0565437418
146,2019-11-03,10,40859.537794014665
146,2019-11-03,11,41501.66217864031
146,2019-11-03,12,41424.11549301542
146,2019-11-03,13,41084.612320584485
146,2019-11-03,14,41275.641960782385
146,2019-11-03,15,42345.21880763307
146,2019-11-03,16,44395.47752025224
146,2019-11-03,17,45873.59300356579
146,2019-11-03,18,45674.997833063004
146,2019-11-03,19,44587.452851738264
146,2019-11-03,20,43030.844991511716
146,2019-11-03,21,41612.30805934901
146,2019-11-03,22,40077.451098748956
146,2019-11-03,23,37732.13670423994
146,2019-11-04,0,38174.78781992685
146,2019-11-04,1,37472.66764200786
146,2019-11-04,2,37184.96961788496
146,2019-11-04,3,37206.66113557677
146,2019-11-04,4,38038.93041964659
146,2019-11-04,5,41046.05976702643
146,2019-11-04,6,47163.067756115735
146,2019-11-04,7,51808.47751863988
146,2019-11-04,8,52796.01240303
146,2019-11-04,9,52575.672249634285
146,2019-11-04,10,52279.98261373019
146,2019-11-04,11,52009.409471995554
146,2019-11-04,12,51464.83821204864
146,2019-11-04,13,51469.404847352176
146,2019-11-04,14,51720.56978904678
146,2019-11-04,15,52498.039449474134
146,2019-11-04,16,53404.51655722645
146,2019-11-04,17,54070.10365271713
146,2019-11-04,18,53241.25934512496
146,2019-11-04,19,51799.34424803281
146,2019-11-04,20,49762.62490265481
146,2019-11-04,21,47595.75645112597
146,2019-11-04,22,44920.849822078526
146,2019-11-04,23,41953.67853360464
146,2019-11-05,0,38995.98424229871
146,2019-11-05,1,38092.36627884687
146,2019-11-05,2,37694.91025732858
146,2019-11-05,3,37680.18966393902
146,2019-11-05,4,38535.11643387152
146,2019-11-05,5,41428.27921159012
146,2019-11-05,6,46797.898738768825
146,2019-11-05,7,51315.988556028016
146,2019-11-05,8,52112.03295240225
146,2019-11-05,9,51628.51807722189
146,2019-11-05,10,51325.04738272929
146,2019-11-05,11,50988.738441444584
146,2019-11-05,12,50450.87060605659
146,2019-11-05,13,50510.88533295251
146,2019-11-05,14,50821.15014747105
146,2019-11-05,15,51560.57687696235
146,2019-11-05,16,52563.84193412818
146,2019-11-05,17,53302.13631028181
146,2019-11-05,18,52680.474327907046
146,2019-11-05,19,51425.82682978093
146,2019-11-05,20,49355.884928540385
146,2019-11-05,21,47246.31066048177
146,2019-11-05,22,44446.0008564512
146,2019-11-05,23,41393.17625812269
146,2019-11-06,0,38905.3835086309
146,2019-11-06,1,37968.6549607784
146,2019-11-06,2,37576.74676542536
146,2019-11-06,3,37699.07649114249
146,2019-11-06,4,38488.556295076225
146,2019-11-06,5,41261.36341133127
146,2019-11-06,6,46903.25566871134
146,2019-11-06,7,51415.86332849897
146,2019-11-06,8,52196.281671268465
