Period,Date,Hour,System Price,Forecast,Upper,Lower,Pos,Neg
237,2020-02-01,12:00:00,15.43,22.379,28.901,15.059,0,1
237,2020-02-01,13:00:00,15.43,21.891,28.901,14.571,0,1
237,2020-02-01,14:00:00,15.11,21.518,28.901,14.198,0,1
237,2020-02-01,15:00:00,15.57,21.649,28.901,14.329,0,1
237,2020-02-01,20:00:00,15.01,22.038,28.901,14.718,0,1
237,2020-02-01,21:00:00,13.83,21.43,28.901,14.11,0,1
237,2020-02-01,22:00:00,13.81,20.837,28.901,13.517,0,1
237,2020-02-01,23:00:00,11.21,20.018,28.901,12.698,0,1
237,2020-02-02,00:00:00,13.23,21.654,29.001,13.984,0,1
237,2020-02-02,01:00:00,11.84,21.343,29.001,13.673,0,1
237,2020-02-02,02:00:00,11.03,21.029,29.001,13.359,0,1
237,2020-02-02,03:00:00,12.22,20.864,29.001,13.194,0,1
237,2020-02-02,04:00:00,12.9,20.837,29.001,13.167,0,1
237,2020-02-02,05:00:00,13.43,20.67,29.001,13.0,0,1
237,2020-02-02,06:00:00,13.78,20.577,29.001,12.907,0,1
237,2020-02-02,07:00:00,14.49,21.042,29.001,13.372,0,1
238,2020-01-31,01:00:00,15.66,18.324,28.391,12.114,0,1
238,2020-01-31,02:00:00,15.0,17.786,28.391,11.576,0,1
238,2020-01-31,03:00:00,14.98,17.657,28.391,11.447,0,1
238,2020-01-31,04:00:00,15.98,18.473,28.391,12.263,0,1
238,2020-02-01,00:00:00,15.07,20.65,28.551,13.95,0,1
238,2020-02-01,01:00:00,14.5,20.373,28.551,13.673,0,1
238,2020-02-01,02:00:00,14.12,20.11,28.551,13.41,0,1
238,2020-02-01,03:00:00,13.76,19.957,28.551,13.257,0,1
238,2020-02-01,04:00:00,13.01,19.997,28.551,13.297,0,1
238,2020-02-01,05:00:00,13.16,19.903,28.551,13.203,0,1
238,2020-02-01,06:00:00,14.26,20.104,28.551,13.404,0,1
238,2020-02-01,07:00:00,14.65,20.873,28.551,14.173,0,1
238,2020-02-01,08:00:00,15.31,21.515,28.551,14.815,0,1
238,2020-02-01,11:00:00,15.73,22.263,28.783,15.511,0,1
238,2020-02-01,12:00:00,15.43,21.959,28.551,15.259,0,1
238,2020-02-01,13:00:00,15.43,21.482,28.551,14.782,0,1
238,2020-02-01,14:00:00,15.11,21.138,28.551,14.438,0,1
238,2020-02-01,15:00:00,15.57,21.249,28.551,14.549,0,1
238,2020-02-01,20:00:00,15.01,21.587,28.551,14.887,0,1
238,2020-02-01,21:00:00,13.83,20.998,28.551,14.298,0,1
238,2020-02-01,22:00:00,13.81,20.462,28.551,13.762,0,1
238,2020-02-01,23:00:00,11.21,19.71,28.551,13.01,0,1
238,2020-02-02,00:00:00,13.23,20.975,28.551,13.655,0,1
238,2020-02-02,01:00:00,11.84,20.71,28.381,13.39,0,1
238,2020-02-02,02:00:00,11.03,20.458,28.381,13.138,0,1
238,2020-02-02,03:00:00,12.22,20.332,28.381,13.012,0,1
238,2020-02-02,04:00:00,12.9,20.332,28.381,13.012,0,1
238,2020-02-02,05:00:00,13.43,20.193,28.381,12.873,0,1
238,2020-02-02,06:00:00,13.78,20.179,28.381,12.859,0,1
238,2020-02-02,07:00:00,14.49,20.639,28.381,13.319,0,1
238,2020-02-08,23:00:00,12.15,17.476,28.921,7.606,0,1
239,2020-01-31,01:00:00,15.66,17.819,27.585,12.119,0,1
239,2020-01-31,02:00:00,15.0,17.343,27.585,11.643,0,1
239,2020-01-31,03:00:00,14.98,17.244,27.585,11.544,0,1
239,2020-01-31,04:00:00,15.98,18.118,27.585,12.418,0,1
239,2020-02-01,00:00:00,15.07,20.292,27.755,14.082,0,1
239,2020-02-01,01:00:00,14.5,20.039,27.755,13.829,0,1
239,2020-02-01,02:00:00,14.12,19.802,27.755,13.592,0,1
239,2020-02-01,03:00:00,13.76,19.673,27.755,13.463,0,1
239,2020-02-01,04:00:00,13.01,19.752,27.755,13.542,0,1
239,2020-02-01,05:00:00,13.16,19.642,27.755,13.432,0,1
239,2020-02-01,06:00:00,14.26,19.825,27.755,13.615,0,1
239,2020-02-01,07:00:00,14.65,20.566,27.755,14.356,0,1
239,2020-02-01,08:00:00,15.31,21.141,27.755,14.931,0,1
239,2020-02-01,11:00:00,15.73,21.872,28.232,15.035,0,1
239,2020-02-01,12:00:00,15.43,21.607,27.967,15.035,0,1
239,2020-02-01,13:00:00,15.43,21.175,27.755,14.965,0,1
239,2020-02-01,14:00:00,15.11,20.905,27.755,14.695,0,1
239,2020-02-01,15:00:00,15.57,20.983,27.755,14.773,0,1
239,2020-02-01,20:00:00,15.01,21.205,27.755,14.995,0,1
239,2020-02-01,21:00:00,13.83,20.591,27.755,14.381,0,1
239,2020-02-01,22:00:00,13.81,20.128,27.755,13.918,0,1
239,2020-02-01,23:00:00,11.21,19.463,27.755,13.253,0,1
239,2020-02-02,00:00:00,13.23,19.923,27.915,13.223,0,1
239,2020-02-02,01:00:00,11.84,19.717,27.915,13.017,0,1
239,2020-02-02,02:00:00,11.03,19.499,27.915,12.799,0,1
239,2020-02-02,03:00:00,12.22,19.395,27.915,12.695,0,1
239,2020-02-02,04:00:00,12.9,19.433,27.915,12.733,0,1
239,2020-02-02,05:00:00,13.43,19.246,27.915,12.546,0,1
239,2020-02-02,06:00:00,13.78,19.237,27.915,12.537,0,1
239,2020-02-02,07:00:00,14.49,19.684,27.915,12.984,0,1
239,2020-02-08,23:00:00,12.15,17.087,28.165,7.747,0,1
239,2020-02-09,02:00:00,12.03,17.111,28.285,7.241,0,1
239,2020-02-09,03:00:00,9.79,16.807,28.285,6.937,0,1
239,2020-02-09,04:00:00,8.19,16.857,28.285,6.987,0,1
239,2020-02-09,05:00:00,7.04,16.316,28.285,6.446,0,1
239,2020-02-09,06:00:00,7.06,16.322,28.285,6.452,0,1
239,2020-02-09,07:00:00,9.34,17.495,28.285,7.625,0,1
239,2020-02-09,08:00:00,9.99,18.488,28.285,8.618,0,1
239,2020-02-09,09:00:00,10.42,19.46,28.285,9.59,0,1
239,2020-02-09,10:00:00,11.23,19.764,28.285,9.894,0,1
239,2020-02-09,11:00:00,11.62,19.977,28.285,10.107,0,1
239,2020-02-09,12:00:00,11.28,19.813,28.285,9.943,0,1
239,2020-02-09,13:00:00,10.98,19.562,28.285,9.692,0,1
239,2020-02-09,14:00:00,10.73,19.349,28.285,9.479,0,1
239,2020-02-09,15:00:00,10.78,19.374,28.285,9.504,0,1
239,2020-02-09,16:00:00,11.34,20.066,28.285,10.196,0,1
239,2020-02-09,17:00:00,12.02,21.091,28.285,11.221,0,1
239,2020-02-09,18:00:00,12.06,21.555,28.445,11.685,0,1
239,2020-02-09,19:00:00,10.98,21.236,28.285,11.366,0,1
239,2020-02-09,20:00:00,9.95,20.474,28.285,10.604,0,1
239,2020-02-09,21:00:00,9.63,19.88,28.285,10.01,0,1
239,2020-02-09,22:00:00,6.84,19.48,28.285,9.61,0,1
239,2020-02-09,23:00:00,3.6,18.357,28.285,8.487,0,1
240,2020-01-31,01:00:00,15.66,17.37,27.185,12.2,0,1
240,2020-01-31,02:00:00,15.0,16.989,27.185,11.819,0,1
240,2020-01-31,03:00:00,14.98,16.929,27.185,11.759,0,1
240,2020-01-31,04:00:00,15.98,17.804,27.185,12.634,0,1
240,2020-02-01,00:00:00,15.07,19.988,27.415,14.288,0,1
240,2020-02-01,01:00:00,14.5,19.769,27.415,14.069,0,1
240,2020-02-01,02:00:00,14.12,19.573,27.415,13.873,0,1
240,2020-02-01,03:00:00,13.76,19.466,27.415,13.766,0,1
240,2020-02-01,04:00:00,13.01,19.56,27.415,13.86,0,1
240,2020-02-01,05:00:00,13.16,19.47,27.415,13.77,0,1
240,2020-02-01,06:00:00,14.26,19.697,27.415,13.997,0,1
240,2020-02-01,07:00:00,14.65,20.327,27.415,14.627,0,1
240,2020-02-01,08:00:00,15.31,20.869,27.415,15.035,0,1
240,2020-02-01,11:00:00,15.73,21.529,27.719,15.035,0,1
240,2020-02-01,12:00:00,15.43,21.307,27.497,15.035,0,1
240,2020-02-01,13:00:00,15.43,20.918,27.415,15.035,0,1
240,2020-02-01,14:00:00,15.11,20.702,27.415,15.002,0,1
240,2020-02-01,15:00:00,15.57,20.807,27.415,15.035,0,1
240,2020-02-01,20:00:00,15.01,21.062,27.415,15.035,0,1
240,2020-02-01,21:00:00,13.83,20.494,27.415,14.794,0,1
240,2020-02-01,22:00:00,13.81,20.088,27.415,14.388,0,1
240,2020-02-01,23:00:00,11.21,19.503,27.415,13.803,0,1
240,2020-02-02,00:00:00,13.23,19.653,27.585,13.443,0,1
240,2020-02-02,01:00:00,11.84,19.479,27.585,13.269,0,1
240,2020-02-02,02:00:00,11.03,19.299,27.585,13.089,0,1
240,2020-02-02,03:00:00,12.22,19.215,27.585,13.005,0,1
240,2020-02-02,04:00:00,12.9,19.274,27.585,13.064,0,1
240,2020-02-02,05:00:00,13.43,19.114,27.585,12.904,0,1
240,2020-02-02,06:00:00,13.78,19.156,27.585,12.946,0,1
240,2020-02-02,07:00:00,14.49,19.513,27.585,13.303,0,1
240,2020-02-08,23:00:00,12.15,17.454,27.955,8.554,0,1
240,2020-02-09,02:00:00,12.03,16.782,27.995,7.442,0,1
240,2020-02-09,03:00:00,9.79,16.531,27.995,7.191,0,1
240,2020-02-09,04:00:00,8.19,16.636,27.995,7.296,0,1
240,2020-02-09,05:00:00,7.04,16.147,27.995,6.807,0,1
240,2020-02-09,06:00:00,7.06,16.307,27.995,6.967,0,1
240,2020-02-09,07:00:00,9.34,17.279,27.995,7.939,0,1
240,2020-02-09,08:00:00,9.99,18.262,27.995,8.922,0,1
240,2020-02-09,09:00:00,10.42,19.328,27.995,9.988,0,1
240,2020-02-09,10:00:00,11.23,19.626,27.995,10.286,0,1
240,2020-02-09,11:00:00,11.62,19.798,27.995,10.458,0,1
240,2020-02-09,12:00:00,11.28,19.666,27.995,10.326,0,1
240,2020-02-09,13:00:00,10.98,19.441,27.995,10.101,0,1
240,2020-02-09,14:00:00,10.73,19.276,27.995,9.936,0,1
240,2020-02-09,15:00:00,10.78,19.334,27.995,9.994,0,1
240,2020-02-09,16:00:00,11.34,19.951,27.995,10.611,0,1
240,2020-02-09,17:00:00,12.02,20.906,27.995,11.566,0,1
240,2020-02-09,18:00:00,12.06,21.339,28.109,11.999,0,1
240,2020-02-09,19:00:00,10.98,21.065,27.995,11.725,0,1
240,2020-02-09,20:00:00,9.95,20.393,27.995,11.053,0,1
240,2020-02-09,21:00:00,9.63,19.84,27.995,10.5,0,1
240,2020-02-09,22:00:00,6.84,19.495,27.995,10.155,0,1
240,2020-02-09,23:00:00,3.6,18.636,27.995,9.296,0,1
240,2020-02-10,00:00:00,2.92,19.452,28.115,9.582,0,1
240,2020-02-10,01:00:00,2.01,19.35,28.115,9.48,0,1
240,2020-02-10,02:00:00,1.63,19.288,28.115,9.418,0,1
240,2020-02-10,03:00:00,1.83,19.314,28.115,9.444,0,1
240,2020-02-10,04:00:00,3.28,19.696,28.115,9.826,0,1
240,2020-02-10,05:00:00,7.81,20.44,28.115,10.57,0,1
240,2020-02-10,06:00:00,10.94,22.107,28.997,12.237,0,1
240,2020-02-10,23:00:00,8.75,20.481,28.115,10.611,0,1
241,2020-01-31,01:00:00,15.66,17.724,27.094,13.044,0,1
241,2020-01-31,02:00:00,15.0,17.377,27.094,12.697,0,1
241,2020-01-31,03:00:00,14.98,17.388,27.094,12.708,0,1
241,2020-01-31,04:00:00,15.98,18.273,27.094,13.593,0,1
241,2020-02-01,00:00:00,15.07,19.992,27.244,14.822,0,1
241,2020-02-01,01:00:00,14.5,19.786,27.244,14.616,0,1
241,2020-02-01,02:00:00,14.12,19.605,27.244,14.435,0,1
241,2020-02-01,03:00:00,13.76,19.527,27.244,14.357,0,1
241,2020-02-01,04:00:00,13.01,19.639,27.244,14.469,0,1
241,2020-02-01,05:00:00,13.16,19.649,27.244,14.479,0,1
241,2020-02-01,06:00:00,14.26,19.864,27.244,14.694,0,1
241,2020-02-01,07:00:00,14.65,20.441,27.244,15.271,0,1
241,2020-02-01,08:00:00,15.31,20.94,27.244,15.324,0,1
241,2020-02-01,11:00:00,15.73,21.545,27.505,15.324,0,1
241,2020-02-01,12:00:00,15.43,21.31,27.27,15.324,0,1
241,2020-02-01,13:00:00,15.43,20.958,27.244,15.324,0,1
241,2020-02-01,14:00:00,15.11,20.772,27.244,15.324,0,1
241,2020-02-01,15:00:00,15.57,20.893,27.244,15.324,0,1
241,2020-02-01,20:00:00,15.01,21.094,27.244,15.324,0,1
241,2020-02-01,21:00:00,13.83,20.537,27.244,15.324,0,1
241,2020-02-01,22:00:00,13.81,20.143,27.244,14.973,0,1
241,2020-02-01,23:00:00,11.21,19.567,27.244,14.397,0,1
241,2020-02-02,00:00:00,13.23,19.68,27.474,13.98,0,1
241,2020-02-02,01:00:00,11.84,19.515,27.474,13.815,0,1
241,2020-02-02,02:00:00,11.03,19.35,27.474,13.65,0,1
241,2020-02-02,03:00:00,12.22,19.293,27.474,13.593,0,1
241,2020-02-02,04:00:00,12.9,19.372,27.474,13.672,0,1
241,2020-02-02,05:00:00,13.43,19.318,27.474,13.618,0,1
241,2020-02-02,06:00:00,13.78,19.362,27.474,13.662,0,1
241,2020-02-02,07:00:00,14.49,19.684,27.474,13.984,0,1
241,2020-02-08,23:00:00,12.15,17.835,27.884,9.345,0,1
241,2020-02-09,02:00:00,12.03,17.178,28.014,8.278,0,1
241,2020-02-09,03:00:00,9.79,17.013,28.014,8.113,0,1
241,2020-02-09,04:00:00,8.19,17.189,28.014,8.289,0,1
241,2020-02-09,05:00:00,7.04,16.985,28.014,8.085,0,1
241,2020-02-09,06:00:00,7.06,17.113,28.014,8.213,0,1
241,2020-02-09,07:00:00,9.34,17.972,28.014,9.072,0,1
241,2020-02-09,08:00:00,9.99,18.888,28.014,9.988,0,1
241,2020-02-09,09:00:00,10.42,19.476,28.014,10.576,0,1
241,2020-02-09,10:00:00,11.23,19.763,28.014,10.863,0,1
241,2020-02-09,11:00:00,11.62,19.918,28.014,11.018,0,1
241,2020-02-09,12:00:00,11.28,19.77,28.014,10.87,0,1
241,2020-02-09,13:00:00,10.98,19.571,28.014,10.671,0,1
241,2020-02-09,14:00:00,10.73,19.432,28.014,10.532,0,1
241,2020-02-09,15:00:00,10.78,19.52,28.014,10.62,0,1
241,2020-02-09,16:00:00,11.34,20.079,28.014,11.179,0,1
241,2020-02-09,17:00:00,12.02,20.938,28.014,12.038,0,1
241,2020-02-09,18:00:00,12.06,21.342,28.072,12.442,0,1
241,2020-02-09,19:00:00,10.98,21.088,28.014,12.188,0,1
241,2020-02-09,20:00:00,9.95,20.474,28.014,11.574,0,1
241,2020-02-09,21:00:00,9.63,19.927,28.014,11.027,0,1
241,2020-02-09,22:00:00,6.84,19.586,28.014,10.686,0,1
241,2020-02-09,23:00:00,3.6,18.93,28.014,10.03,0,1
241,2020-02-10,00:00:00,2.92,19.492,28.054,10.152,0,1
241,2020-02-10,01:00:00,2.01,19.395,28.054,10.055,0,1
241,2020-02-10,02:00:00,1.63,19.339,28.054,9.999,0,1
241,2020-02-10,03:00:00,1.83,19.384,28.054,10.044,0,1
241,2020-02-10,04:00:00,3.28,19.765,28.054,10.425,0,1
241,2020-02-10,05:00:00,7.81,20.55,28.054,11.21,0,1
241,2020-02-10,06:00:00,10.94,22.124,28.894,12.784,0,1
241,2020-02-10,23:00:00,8.75,20.489,28.054,11.149,0,1
241,2020-02-11,01:00:00,9.83,19.01,28.174,9.14,0,1
241,2020-02-11,02:00:00,9.22,18.698,28.174,8.828,0,1
241,2020-02-11,03:00:00,9.91,18.803,28.174,8.933,0,1
241,2020-02-11,04:00:00,10.42,19.294,28.174,9.424,0,1
241,2020-02-11,23:00:00,10.11,19.875,28.174,10.005,0,1
242,2020-01-31,01:00:00,15.66,18.075,26.765,13.855,0,1
242,2020-01-31,02:00:00,15.0,17.735,26.765,13.515,0,1
242,2020-01-31,03:00:00,14.98,17.73,26.765,13.51,0,1
242,2020-01-31,04:00:00,15.98,18.609,26.765,14.389,0,1
242,2020-02-01,00:00:00,15.07,20.073,26.945,15.325,0,1
242,2020-02-01,01:00:00,14.5,19.859,26.945,15.179,0,1
242,2020-02-01,02:00:00,14.12,19.679,26.945,14.999,0,1
242,2020-02-01,03:00:00,13.76,19.599,26.945,14.919,0,1
242,2020-02-01,04:00:00,13.01,19.718,26.945,15.038,0,1
242,2020-02-01,05:00:00,13.16,19.731,26.945,15.051,0,1
242,2020-02-01,06:00:00,14.26,19.954,26.945,15.274,0,1
242,2020-02-01,07:00:00,14.65,20.49,26.945,15.325,0,1
242,2020-02-01,08:00:00,15.31,20.967,26.945,15.325,0,1
242,2020-02-01,11:00:00,15.73,21.52,27.33,15.325,0,1
242,2020-02-01,12:00:00,15.43,21.28,27.09,15.325,0,1
242,2020-02-01,13:00:00,15.43,20.913,26.945,15.325,0,1
242,2020-02-01,14:00:00,15.11,20.711,26.945,15.325,0,1
242,2020-02-01,15:00:00,15.57,20.818,26.945,15.325,0,1
242,2020-02-01,20:00:00,15.01,20.961,26.945,15.325,0,1
242,2020-02-01,21:00:00,13.83,20.403,26.945,15.325,0,1
242,2020-02-01,22:00:00,13.81,20.018,26.945,15.325,0,1
242,2020-02-01,23:00:00,11.21,19.446,26.945,14.766,0,1
242,2020-02-02,00:00:00,13.23,19.769,27.095,14.599,0,1
242,2020-02-02,01:00:00,11.84,19.596,27.095,14.426,0,1
242,2020-02-02,02:00:00,11.03,19.431,27.095,14.261,0,1
242,2020-02-02,03:00:00,12.22,19.372,27.095,14.202,0,1
242,2020-02-02,04:00:00,12.9,19.457,27.095,14.287,0,1
242,2020-02-02,05:00:00,13.43,19.412,27.095,14.242,0,1
242,2020-02-02,06:00:00,13.78,19.474,27.095,14.304,0,1
242,2020-02-02,07:00:00,14.49,19.76,27.095,14.59,0,1
242,2020-02-08,23:00:00,12.15,17.589,27.675,9.579,0,1
242,2020-02-09,02:00:00,12.03,17.538,27.735,9.048,0,1
242,2020-02-09,03:00:00,9.79,17.367,27.735,8.877,0,1
242,2020-02-09,04:00:00,8.19,17.571,27.735,9.081,0,1
242,2020-02-09,05:00:00,7.04,17.373,27.735,8.883,0,1
242,2020-02-09,06:00:00,7.06,17.571,27.735,9.081,0,1
242,2020-02-09,07:00:00,9.34,18.29,27.735,9.8,0,1
242,2020-02-09,08:00:00,9.99,19.057,27.735,10.567,0,1
242,2020-02-09,09:00:00,10.42,19.533,27.735,11.043,0,1
242,2020-02-09,10:00:00,11.23,19.795,27.735,11.305,0,1
242,2020-02-09,11:00:00,11.62,19.943,27.735,11.453,0,1
242,2020-02-09,12:00:00,11.28,19.789,27.735,11.299,0,1
242,2020-02-09,13:00:00,10.98,19.57,27.735,11.08,0,1
242,2020-02-09,14:00:00,10.73,19.412,27.735,10.922,0,1
242,2020-02-09,15:00:00,10.78,19.492,27.735,11.002,0,1
242,2020-02-09,16:00:00,11.34,20.034,27.735,11.544,0,1
242,2020-02-09,17:00:00,12.02,20.852,27.735,12.362,0,1
242,2020-02-09,18:00:00,12.06,21.228,27.828,12.738,0,1
242,2020-02-09,19:00:00,10.98,20.96,27.735,12.47,0,1
242,2020-02-09,20:00:00,9.95,20.361,27.735,11.871,0,1
242,2020-02-09,21:00:00,9.63,19.814,27.735,11.324,0,1
242,2020-02-09,22:00:00,6.84,19.479,27.735,10.989,0,1
242,2020-02-09,23:00:00,3.6,18.636,27.735,10.146,0,1
242,2020-02-10,00:00:00,2.92,19.585,27.865,10.685,0,1
242,2020-02-10,01:00:00,2.01,19.478,27.865,10.578,0,1
242,2020-02-10,02:00:00,1.63,19.42,27.865,10.52,0,1
242,2020-02-10,03:00:00,1.83,19.46,27.865,10.56,0,1
242,2020-02-10,04:00:00,3.28,19.839,27.865,10.939,0,1
242,2020-02-10,05:00:00,7.81,20.597,27.865,11.697,0,1
242,2020-02-10,06:00:00,10.94,22.118,28.848,13.218,0,1
242,2020-02-10,23:00:00,8.75,20.34,27.865,11.44,0,1
242,2020-02-11,01:00:00,9.83,19.103,27.905,9.763,0,1
242,2020-02-11,02:00:00,9.22,18.986,27.905,9.646,0,1
242,2020-02-11,03:00:00,9.91,19.025,27.905,9.685,0,1
242,2020-02-11,04:00:00,10.42,19.381,27.905,10.041,0,1
242,2020-02-11,23:00:00,10.11,19.744,27.905,10.404,0,1
243,2020-01-31,01:00:00,15.66,18.145,26.674,14.375,0,1
243,2020-01-31,02:00:00,15.0,17.858,26.674,14.088,0,1
243,2020-01-31,03:00:00,14.98,17.908,26.674,14.138,0,1
243,2020-01-31,04:00:00,15.98,18.813,26.674,15.043,0,1
243,2020-02-01,00:00:00,15.07,20.028,26.834,15.574,0,1
243,2020-02-01,01:00:00,14.5,19.824,26.834,15.574,0,1
243,2020-02-01,02:00:00,14.12,19.672,26.834,15.452,0,1
243,2020-02-01,03:00:00,13.76,19.614,26.834,15.394,0,1
243,2020-02-01,04:00:00,13.01,19.734,26.834,15.514,0,1
243,2020-02-01,05:00:00,13.16,19.778,26.834,15.558,0,1
243,2020-02-01,06:00:00,14.26,20.049,26.834,15.574,0,1
243,2020-02-01,07:00:00,14.65,20.527,26.834,15.574,0,1
243,2020-02-01,08:00:00,15.31,20.975,26.834,15.574,0,1
243,2020-02-01,11:00:00,15.73,21.581,27.211,15.574,0,1
243,2020-02-01,12:00:00,15.43,21.371,27.001,15.574,0,1
243,2020-02-01,13:00:00,15.43,21.022,26.834,15.574,0,1
243,2020-02-01,14:00:00,15.11,20.848,26.834,15.574,0,1
243,2020-02-01,15:00:00,15.57,20.95,26.834,15.574,0,1
243,2020-02-01,20:00:00,15.01,21.043,26.834,15.574,0,1
243,2020-02-01,21:00:00,13.83,20.496,26.834,15.574,0,1
243,2020-02-01,22:00:00,13.81,20.143,26.834,15.574,0,1
243,2020-02-01,23:00:00,11.21,19.592,26.834,15.372,0,1
243,2020-02-02,00:00:00,13.23,19.742,27.014,15.062,0,1
243,2020-02-02,01:00:00,11.84,19.578,27.014,14.898,0,1
243,2020-02-02,02:00:00,11.03,19.438,27.014,14.758,0,1
243,2020-02-02,03:00:00,12.22,19.4,27.014,14.72,0,1
243,2020-02-02,04:00:00,12.9,19.49,27.014,14.81,0,1
243,2020-02-02,05:00:00,13.43,19.481,27.014,14.801,0,1
243,2020-02-02,06:00:00,13.78,19.599,27.014,14.919,0,1
243,2020-02-02,07:00:00,14.49,19.84,27.014,15.16,0,1
243,2020-02-08,23:00:00,12.15,18.119,27.654,10.449,0,1
243,2020-02-09,02:00:00,12.03,17.66,27.744,9.65,0,1
243,2020-02-09,03:00:00,9.79,17.545,27.744,9.535,0,1
243,2020-02-09,04:00:00,8.19,17.784,27.744,9.774,0,1
243,2020-02-09,05:00:00,7.04,17.685,27.744,9.675,0,1
243,2020-02-09,06:00:00,7.06,18.045,27.744,10.035,0,1
243,2020-02-09,07:00:00,9.34,18.649,27.744,10.639,0,1
243,2020-02-09,08:00:00,9.99,19.176,27.744,11.166,0,1
243,2020-02-09,09:00:00,10.42,19.644,27.744,11.634,0,1
243,2020-02-09,10:00:00,11.23,19.923,27.744,11.913,0,1
243,2020-02-09,11:00:00,11.62,20.09,27.744,12.08,0,1
243,2020-02-09,12:00:00,11.28,19.961,27.744,11.951,0,1
243,2020-02-09,13:00:00,10.98,19.754,27.744,11.744,0,1
243,2020-02-09,14:00:00,10.73,19.621,27.744,11.611,0,1
243,2020-02-09,15:00:00,10.78,19.704,27.744,11.694,0,1
243,2020-02-09,16:00:00,11.34,20.208,27.744,12.198,0,1
243,2020-02-09,17:00:00,12.02,20.969,27.744,12.959,0,1
243,2020-02-09,18:00:00,12.06,21.318,27.858,13.308,0,1
243,2020-02-09,19:00:00,10.98,21.056,27.744,13.046,0,1
243,2020-02-09,20:00:00,9.95,20.483,27.744,12.473,0,1
243,2020-02-09,21:00:00,9.63,19.943,27.744,11.933,0,1
243,2020-02-09,22:00:00,6.84,19.637,27.744,11.627,0,1
243,2020-02-09,23:00:00,3.6,19.052,27.744,11.042,0,1
243,2020-02-10,00:00:00,2.92,19.569,27.804,11.079,0,1
243,2020-02-10,01:00:00,2.01,19.467,27.804,10.977,0,1
243,2020-02-10,02:00:00,1.63,19.428,27.804,10.938,0,1
243,2020-02-10,03:00:00,1.83,19.482,27.804,10.992,0,1
243,2020-02-10,04:00:00,3.28,19.848,27.804,11.358,0,1
243,2020-02-10,05:00:00,7.81,20.59,27.804,12.1,0,1
243,2020-02-10,06:00:00,10.94,22.047,28.647,13.557,0,1
243,2020-02-10,23:00:00,8.75,20.432,27.804,11.942,0,1
243,2020-02-11,01:00:00,9.83,19.115,27.934,10.215,0,1
243,2020-02-11,02:00:00,9.22,19.029,27.934,10.129,0,1
243,2020-02-11,03:00:00,9.91,19.073,27.934,10.173,0,1
243,2020-02-11,04:00:00,10.42,19.418,27.934,10.518,0,1
243,2020-02-11,23:00:00,10.11,19.872,27.934,10.972,0,1
244,2020-02-01,00:00:00,15.07,19.927,26.572,15.632,0,1
244,2020-02-01,01:00:00,14.5,19.715,26.572,15.632,0,1
244,2020-02-01,02:00:00,14.12,19.568,26.572,15.632,0,1
244,2020-02-01,03:00:00,13.76,19.509,26.572,15.632,0,1
244,2020-02-01,04:00:00,13.01,19.624,26.572,15.632,0,1
244,2020-02-01,05:00:00,13.16,19.677,26.572,15.632,0,1
244,2020-02-01,06:00:00,14.26,19.992,26.572,15.632,0,1
244,2020-02-01,07:00:00,14.65,20.427,26.572,15.632,0,1
244,2020-02-01,08:00:00,15.31,20.851,26.572,15.632,0,1
244,2020-02-01,11:00:00,15.73,21.426,26.896,15.632,0,1
244,2020-02-01,12:00:00,15.43,21.22,26.69,15.632,0,1
244,2020-02-01,13:00:00,15.43,20.879,26.572,15.632,0,1
244,2020-02-01,14:00:00,15.11,20.706,26.572,15.632,0,1
244,2020-02-01,15:00:00,15.57,20.817,26.572,15.632,0,1
244,2020-02-01,20:00:00,15.01,20.876,26.572,15.632,0,1
244,2020-02-01,21:00:00,13.83,20.336,26.572,15.632,0,1
244,2020-02-01,22:00:00,13.81,20.003,26.572,15.632,0,1
244,2020-02-01,23:00:00,11.21,19.479,26.572,15.632,0,1
244,2020-02-02,00:00:00,13.23,19.649,26.732,15.429,0,1
244,2020-02-02,01:00:00,11.84,19.475,26.732,15.255,0,1
244,2020-02-02,02:00:00,11.03,19.342,26.732,15.122,0,1
244,2020-02-02,03:00:00,12.22,19.302,26.732,15.082,0,1
244,2020-02-02,04:00:00,12.9,19.386,26.732,15.166,0,1
244,2020-02-02,05:00:00,13.43,19.388,26.732,15.168,0,1
244,2020-02-02,06:00:00,13.78,19.559,26.732,15.339,0,1
244,2020-02-02,07:00:00,14.49,19.764,26.732,15.472,0,1
244,2020-02-08,23:00:00,12.15,17.906,27.452,10.586,0,1
244,2020-02-09,02:00:00,12.03,17.52,27.552,9.85,0,1
244,2020-02-09,03:00:00,9.79,17.407,27.552,9.737,0,1
244,2020-02-09,04:00:00,8.19,17.625,27.552,9.955,0,1
244,2020-02-09,05:00:00,7.04,17.57,27.552,9.9,0,1
244,2020-02-09,06:00:00,7.06,18.056,27.552,10.386,0,1
244,2020-02-09,07:00:00,9.34,18.541,27.552,10.871,0,1
244,2020-02-09,08:00:00,9.99,19.114,27.552,11.444,0,1
244,2020-02-09,09:00:00,10.42,19.554,27.552,11.884,0,1
244,2020-02-09,10:00:00,11.23,19.829,27.552,12.159,0,1
244,2020-02-09,11:00:00,11.62,19.989,27.552,12.319,0,1
244,2020-02-09,12:00:00,11.28,19.859,27.552,12.189,0,1
244,2020-02-09,13:00:00,10.98,19.657,27.552,11.987,0,1
244,2020-02-09,14:00:00,10.73,19.525,27.552,11.855,0,1
