"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Sweden (SE)","16.09.2020 09:00 - 16.09.2020 10:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8779","n/e","4219","655","n/e","n/e","n/e","n/e","3929"
"Sweden (SE)","16.09.2020 10:00 - 16.09.2020 11:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8353","n/e","4227","703","n/e","n/e","n/e","n/e","4546"
"Sweden (SE)","16.09.2020 11:00 - 16.09.2020 12:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8084","n/e","4230","742","n/e","n/e","n/e","n/e","4939"
"Sweden (SE)","16.09.2020 12:00 - 16.09.2020 13:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7673","n/e","4250","758","n/e","n/e","n/e","n/e","5320"
"Sweden (SE)","16.09.2020 13:00 - 16.09.2020 14:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7146","n/e","4434","723","n/e","n/e","n/e","n/e","5783"
"Sweden (SE)","16.09.2020 14:00 - 16.09.2020 15:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6942","n/e","4553","699","n/e","n/e","n/e","n/e","6096"
"Sweden (SE)","16.09.2020 15:00 - 16.09.2020 16:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6787","n/e","4608","673","n/e","n/e","n/e","n/e","6242"
"Sweden (SE)","16.09.2020 16:00 - 16.09.2020 17:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6731","n/e","4667","645","n/e","n/e","n/e","n/e","6428"
"Sweden (SE)","16.09.2020 17:00 - 16.09.2020 18:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6976","n/e","4728","601","n/e","n/e","n/e","n/e","6525"
"Sweden (SE)","16.09.2020 18:00 - 16.09.2020 19:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6862","n/e","4787","555","n/e","n/e","n/e","n/e","6461"
"Sweden (SE)","16.09.2020 19:00 - 16.09.2020 20:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6781","n/e","4846","545","n/e","n/e","n/e","n/e","6525"
"Sweden (SE)","16.09.2020 20:00 - 16.09.2020 21:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5792","n/e","4853","557","n/e","n/e","n/e","n/e","6645"
"Sweden (SE)","16.09.2020 21:00 - 16.09.2020 22:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5374","n/e","4858","535","n/e","n/e","n/e","n/e","6709"
"Sweden (SE)","16.09.2020 22:00 - 16.09.2020 23:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3880","n/e","4861","524","n/e","n/e","n/e","n/e","6784"
"Sweden (SE)","16.09.2020 23:00 - 17.09.2020 00:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3580","n/e","4862","511","n/e","n/e","n/e","n/e","6666"
"Sweden (SE)","17.09.2020 00:00 - 17.09.2020 01:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2719","n/e","4865","527","n/e","n/e","n/e","n/e","6459"
"Sweden (SE)","17.09.2020 01:00 - 17.09.2020 02:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2592","n/e","4866","519","n/e","n/e","n/e","n/e","6368"
"Sweden (SE)","17.09.2020 02:00 - 17.09.2020 03:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2573","n/e","4867","544","n/e","n/e","n/e","n/e","6269"
"Sweden (SE)","17.09.2020 03:00 - 17.09.2020 04:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2598","n/e","4867","569","n/e","n/e","n/e","n/e","6191"
"Sweden (SE)","17.09.2020 04:00 - 17.09.2020 05:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3069","n/e","4868","600","n/e","n/e","n/e","n/e","6002"
"Sweden (SE)","17.09.2020 05:00 - 17.09.2020 06:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4890","n/e","4868","620","n/e","n/e","n/e","n/e","5706"
"Sweden (SE)","17.09.2020 06:00 - 17.09.2020 07:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6634","n/e","4867","646","n/e","n/e","n/e","n/e","5478"
"Sweden (SE)","17.09.2020 07:00 - 17.09.2020 08:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7672","n/e","4867","678","n/e","n/e","n/e","n/e","5021"
"Sweden (SE)","17.09.2020 08:00 - 17.09.2020 09:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8057","n/e","4866","747","n/e","n/e","n/e","n/e","4499"
"Sweden (SE)","17.09.2020 09:00 - 17.09.2020 10:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7936","n/e","4865","814","n/e","n/e","n/e","n/e","4140"
"Sweden (SE)","17.09.2020 10:00 - 17.09.2020 11:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8284","n/e","4864","872","n/e","n/e","n/e","n/e","3651"
"Sweden (SE)","17.09.2020 11:00 - 17.09.2020 12:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8302","n/e","4861","913","n/e","n/e","n/e","n/e","3173"
"Sweden (SE)","17.09.2020 12:00 - 17.09.2020 13:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8271","n/e","4860","905","n/e","n/e","n/e","n/e","2905"
"Sweden (SE)","17.09.2020 13:00 - 17.09.2020 14:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8262","n/e","4861","910","n/e","n/e","n/e","n/e","2602"
"Sweden (SE)","17.09.2020 14:00 - 17.09.2020 15:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8058","n/e","4861","900","n/e","n/e","n/e","n/e","2265"
"Sweden (SE)","17.09.2020 15:00 - 17.09.2020 16:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8163","n/e","4859","853","n/e","n/e","n/e","n/e","1927"
"Sweden (SE)","17.09.2020 16:00 - 17.09.2020 17:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9054","n/e","4854","796","n/e","n/e","n/e","n/e","1750"
"Sweden (SE)","17.09.2020 17:00 - 17.09.2020 18:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9387","n/e","4854","734","n/e","n/e","n/e","n/e","1511"
"Sweden (SE)","17.09.2020 18:00 - 17.09.2020 19:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9891","n/e","4857","668","n/e","n/e","n/e","n/e","1417"
"Sweden (SE)","17.09.2020 19:00 - 17.09.2020 20:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9838","n/e","4854","648","n/e","n/e","n/e","n/e","1513"
"Sweden (SE)","17.09.2020 20:00 - 17.09.2020 21:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9778","n/e","4882","639","n/e","n/e","n/e","n/e","1736"
"Sweden (SE)","17.09.2020 21:00 - 17.09.2020 22:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9488","n/e","4888","648","n/e","n/e","n/e","n/e","2085"
"Sweden (SE)","17.09.2020 22:00 - 17.09.2020 23:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8669","n/e","4915","634","n/e","n/e","n/e","n/e","2190"
"Sweden (SE)","17.09.2020 23:00 - 18.09.2020 00:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7932","n/e","4918","628","n/e","n/e","n/e","n/e","2305"
"Sweden (SE)","18.09.2020 00:00 - 18.09.2020 01:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6024","n/e","4946","641","n/e","n/e","n/e","n/e","2967"
"Sweden (SE)","18.09.2020 01:00 - 18.09.2020 02:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5264","n/e","4952","645","n/e","n/e","n/e","n/e","3309"
"Sweden (SE)","18.09.2020 02:00 - 18.09.2020 03:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4820","n/e","4978","642","n/e","n/e","n/e","n/e","3911"
"Sweden (SE)","18.09.2020 03:00 - 18.09.2020 04:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4658","n/e","4979","624","n/e","n/e","n/e","n/e","4369"
"Sweden (SE)","18.09.2020 04:00 - 18.09.2020 05:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4942","n/e","5004","630","n/e","n/e","n/e","n/e","4523"
"Sweden (SE)","18.09.2020 05:00 - 18.09.2020 06:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6025","n/e","5009","630","n/e","n/e","n/e","n/e","4644"
"Sweden (SE)","18.09.2020 06:00 - 18.09.2020 07:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6825","n/e","5008","638","n/e","n/e","n/e","n/e","5012"
"Sweden (SE)","18.09.2020 07:00 - 18.09.2020 08:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7402","n/e","5009","664","n/e","n/e","n/e","n/e","4866"
"Sweden (SE)","18.09.2020 08:00 - 18.09.2020 09:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7539","n/e","5037","729","n/e","n/e","n/e","n/e","4979"
"Sweden (SE)","18.09.2020 09:00 - 18.09.2020 10:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7666","n/e","5040","878","n/e","n/e","n/e","n/e","4658"
"Sweden (SE)","18.09.2020 10:00 - 18.09.2020 11:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7423","n/e","5044","958","n/e","n/e","n/e","n/e","4555"
"Sweden (SE)","18.09.2020 11:00 - 18.09.2020 12:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7100","n/e","5044","995","n/e","n/e","n/e","n/e","4584"
"Sweden (SE)","18.09.2020 12:00 - 18.09.2020 13:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6841","n/e","5071","910","n/e","n/e","n/e","n/e","4666"
"Sweden (SE)","18.09.2020 13:00 - 18.09.2020 14:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6555","n/e","5067","869","n/e","n/e","n/e","n/e","4637"
"Sweden (SE)","18.09.2020 14:00 - 18.09.2020 15:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6461","n/e","5065","866","n/e","n/e","n/e","n/e","4757"
"Sweden (SE)","18.09.2020 15:00 - 18.09.2020 16:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6499","n/e","4913","836","n/e","n/e","n/e","n/e","4720"
"Sweden (SE)","18.09.2020 16:00 - 18.09.2020 17:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6619","n/e","4781","773","n/e","n/e","n/e","n/e","4756"
"Sweden (SE)","18.09.2020 17:00 - 18.09.2020 18:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6992","n/e","4779","712","n/e","n/e","n/e","n/e","4619"
"Sweden (SE)","18.09.2020 18:00 - 18.09.2020 19:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7041","n/e","4778","670","n/e","n/e","n/e","n/e","4726"
"Sweden (SE)","18.09.2020 19:00 - 18.09.2020 20:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7015","n/e","4778","673","n/e","n/e","n/e","n/e","4847"
"Sweden (SE)","18.09.2020 20:00 - 18.09.2020 21:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6395","n/e","4779","662","n/e","n/e","n/e","n/e","4943"
"Sweden (SE)","18.09.2020 21:00 - 18.09.2020 22:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5613","n/e","4782","660","n/e","n/e","n/e","n/e","4899"
"Sweden (SE)","18.09.2020 22:00 - 18.09.2020 23:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4756","n/e","4785","642","n/e","n/e","n/e","n/e","4742"
"Sweden (SE)","18.09.2020 23:00 - 19.09.2020 00:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4007","n/e","4784","641","n/e","n/e","n/e","n/e","4646"
"Sweden (SE)","19.09.2020 00:00 - 19.09.2020 01:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3503","n/e","4782","557","n/e","n/e","n/e","n/e","4515"
"Sweden (SE)","19.09.2020 01:00 - 19.09.2020 02:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3317","n/e","4781","552","n/e","n/e","n/e","n/e","4452"
"Sweden (SE)","19.09.2020 02:00 - 19.09.2020 03:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3110","n/e","4780","549","n/e","n/e","n/e","n/e","4322"
"Sweden (SE)","19.09.2020 03:00 - 19.09.2020 04:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3095","n/e","4776","547","n/e","n/e","n/e","n/e","4182"
"Sweden (SE)","19.09.2020 04:00 - 19.09.2020 05:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3319","n/e","4777","545","n/e","n/e","n/e","n/e","4042"
"Sweden (SE)","19.09.2020 05:00 - 19.09.2020 06:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3721","n/e","4776","538","n/e","n/e","n/e","n/e","3889"
"Sweden (SE)","19.09.2020 06:00 - 19.09.2020 07:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4256","n/e","4774","542","n/e","n/e","n/e","n/e","3799"
"Sweden (SE)","19.09.2020 07:00 - 19.09.2020 08:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4900","n/e","4774","554","n/e","n/e","n/e","n/e","3565"
"Sweden (SE)","19.09.2020 08:00 - 19.09.2020 09:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5702","n/e","4770","613","n/e","n/e","n/e","n/e","3295"
"Sweden (SE)","19.09.2020 09:00 - 19.09.2020 10:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6112","n/e","4770","670","n/e","n/e","n/e","n/e","3185"
"Sweden (SE)","19.09.2020 10:00 - 19.09.2020 11:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6208","n/e","4771","719","n/e","n/e","n/e","n/e","3054"
"Sweden (SE)","19.09.2020 11:00 - 19.09.2020 12:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6153","n/e","4833","769","n/e","n/e","n/e","n/e","3020"
"Sweden (SE)","19.09.2020 12:00 - 19.09.2020 13:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6018","n/e","4919","794","n/e","n/e","n/e","n/e","3078"
"Sweden (SE)","19.09.2020 13:00 - 19.09.2020 14:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5877","n/e","4917","793","n/e","n/e","n/e","n/e","3088"
"Sweden (SE)","19.09.2020 14:00 - 19.09.2020 15:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5862","n/e","4915","789","n/e","n/e","n/e","n/e","2933"
"Sweden (SE)","19.09.2020 15:00 - 19.09.2020 16:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5623","n/e","4907","746","n/e","n/e","n/e","n/e","2789"
"Sweden (SE)","19.09.2020 16:00 - 19.09.2020 17:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6000","n/e","4896","687","n/e","n/e","n/e","n/e","2428"
"Sweden (SE)","19.09.2020 17:00 - 19.09.2020 18:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6738","n/e","4914","631","n/e","n/e","n/e","n/e","2199"
"Sweden (SE)","19.09.2020 18:00 - 19.09.2020 19:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7475","n/e","4992","580","n/e","n/e","n/e","n/e","1913"
"Sweden (SE)","19.09.2020 19:00 - 19.09.2020 20:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7891","n/e","5043","565","n/e","n/e","n/e","n/e","1480"
"Sweden (SE)","19.09.2020 20:00 - 19.09.2020 21:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7878","n/e","5161","563","n/e","n/e","n/e","n/e","1336"
"Sweden (SE)","19.09.2020 21:00 - 19.09.2020 22:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7631","n/e","5237","554","n/e","n/e","n/e","n/e","1218"
"Sweden (SE)","19.09.2020 22:00 - 19.09.2020 23:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7187","n/e","5276","556","n/e","n/e","n/e","n/e","1200"
"Sweden (SE)","19.09.2020 23:00 - 20.09.2020 00:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6338","n/e","5313","549","n/e","n/e","n/e","n/e","1135"
"Sweden (SE)","20.09.2020 00:00 - 20.09.2020 01:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5144","n/e","5326","552","n/e","n/e","n/e","n/e","1232"
"Sweden (SE)","20.09.2020 01:00 - 20.09.2020 02:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4488","n/e","5323","554","n/e","n/e","n/e","n/e","1401"
"Sweden (SE)","20.09.2020 02:00 - 20.09.2020 03:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4327","n/e","5321","555","n/e","n/e","n/e","n/e","1672"
"Sweden (SE)","20.09.2020 03:00 - 20.09.2020 04:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4119","n/e","5280","552","n/e","n/e","n/e","n/e","2036"
"Sweden (SE)","20.09.2020 04:00 - 20.09.2020 05:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4052","n/e","5210","558","n/e","n/e","n/e","n/e","2546"
"Sweden (SE)","20.09.2020 05:00 - 20.09.2020 06:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4130","n/e","5078","557","n/e","n/e","n/e","n/e","2875"
"Sweden (SE)","20.09.2020 06:00 - 20.09.2020 07:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3958","n/e","5071","559","n/e","n/e","n/e","n/e","3076"
"Sweden (SE)","20.09.2020 07:00 - 20.09.2020 08:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4057","n/e","5066","551","n/e","n/e","n/e","n/e","3292"
"Sweden (SE)","20.09.2020 08:00 - 20.09.2020 09:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4405","n/e","4956","600","n/e","n/e","n/e","n/e","3207"
"Sweden (SE)","20.09.2020 09:00 - 20.09.2020 10:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4655","n/e","4845","650","n/e","n/e","n/e","n/e","3177"
"Sweden (SE)","20.09.2020 10:00 - 20.09.2020 11:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4808","n/e","4834","686","n/e","n/e","n/e","n/e","3204"
"Sweden (SE)","20.09.2020 11:00 - 20.09.2020 12:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4763","n/e","4767","717","n/e","n/e","n/e","n/e","3419"
"Sweden (SE)","20.09.2020 12:00 - 20.09.2020 13:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4546","n/e","4677","738","n/e","n/e","n/e","n/e","3475"
"Sweden (SE)","20.09.2020 13:00 - 20.09.2020 14:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4290","n/e","4676","752","n/e","n/e","n/e","n/e","3323"
"Sweden (SE)","20.09.2020 14:00 - 20.09.2020 15:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4048","n/e","4682","718","n/e","n/e","n/e","n/e","3316"
"Sweden (SE)","20.09.2020 15:00 - 20.09.2020 16:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4147","n/e","4680","687","n/e","n/e","n/e","n/e","3508"
"Sweden (SE)","20.09.2020 16:00 - 20.09.2020 17:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4535","n/e","4678","631","n/e","n/e","n/e","n/e","3463"
"Sweden (SE)","20.09.2020 17:00 - 20.09.2020 18:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5263","n/e","4678","599","n/e","n/e","n/e","n/e","3385"
"Sweden (SE)","20.09.2020 18:00 - 20.09.2020 19:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5750","n/e","4678","560","n/e","n/e","n/e","n/e","3544"
"Sweden (SE)","20.09.2020 19:00 - 20.09.2020 20:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5899","n/e","4681","549","n/e","n/e","n/e","n/e","3996"
"Sweden (SE)","20.09.2020 20:00 - 20.09.2020 21:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5358","n/e","4682","545","n/e","n/e","n/e","n/e","4134"
"Sweden (SE)","20.09.2020 21:00 - 20.09.2020 22:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5007","n/e","4685","551","n/e","n/e","n/e","n/e","4082"
"Sweden (SE)","20.09.2020 22:00 - 20.09.2020 23:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4445","n/e","4688","535","n/e","n/e","n/e","n/e","4092"
"Sweden (SE)","20.09.2020 23:00 - 21.09.2020 00:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3494","n/e","4689","523","n/e","n/e","n/e","n/e","3896"
"Sweden (SE)","21.09.2020 00:00 - 21.09.2020 01:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2855","n/e","4690","512","n/e","n/e","n/e","n/e","3875"
"Sweden (SE)","21.09.2020 01:00 - 21.09.2020 02:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2513","n/e","4692","523","n/e","n/e","n/e","n/e","3912"
