Date,Turnover at system price,NO1 Buy,NO1 Sell,NO2 Buy,NO2 Sell,NO3 Buy,NO3 Sell,NO4 Buy,NO4 Sell,NO5 Buy,NO5 Sell,SE1 Buy,SE1 Sell,SE2 Buy,SE2 Sell,SE3 Buy,SE3 Sell,SE4 Buy,SE4 Sell,FI Buy,FI Sell,FRE Buy,FRE Sell,DK1 Buy,DK1 Sell,DK2 Buy,DK2 Sell,EE Buy,EE Sell,LV Buy,LV Sell,LT Buy,LT Sell
10-06-2019,856182.8,55739.9,58980.2,95176.3,62125.7,61183.3,57910.3,34321.1,37151.4,43028.0,74867.4,26686.4,47550.9,30766.7,128486.4,174967.8,234193.8,72350.1,10858.1,147387.5,110652.1,0.0,0.0,49178.0,21364.4,33887.0,11550.9,19146.3,6664.9,19226.6,16516.1,39230.4,23402.8
11-06-2019,911124.3,64940.0,63654.2,101392.7,83220.1,65377.3,64115.7,38337.0,42663.9,44302.2,80227.6,27205.1,43188.3,34682.0,118797.5,170683.2,243311.0,69815.3,13973.5,151192.7,109170.3,0.0,0.0,65802.1,40067.5,45080.7,7624.1,19317.0,5930.4,19929.7,17665.7,42960.8,27408.0
12-06-2019,915264.8,68170.4,66559.2,100385.0,85904.1,65289.5,61185.5,37290.0,45020.7,44510.8,80747.2,27282.6,37925.2,35558.2,116919.6,172497.5,247949.2,68208.1,15805.8,152230.9,118601.1,0.0,0.0,71328.2,28890.7,39562.0,7638.6,18983.6,8003.9,19877.5,12078.7,44260.6,32205.4
13-06-2019,905292.6,68360.0,61521.8,98414.0,87564.1,63690.8,63693.4,36023.2,41982.4,44141.8,78078.1,27554.0,38548.4,32673.0,129466.1,183286.8,233738.6,73383.6,10984.2,149794.0,113603.5,0.0,0.0,60919.1,36459.5,36025.0,9069.5,19066.9,6964.3,20399.6,20565.3,43878.0,25375.5
14-06-2019,913623.4,65389.0,61684.1,97991.4,93039.1,65322.4,65633.0,35376.7,49075.9,43943.6,91535.4,26518.4,37211.0,34978.7,123609.5,179412.1,230063.1,74221.9,11793.8,153238.1,118176.8,0.0,0.0,65430.4,22614.1,38379.1,7971.5,19242.3,7815.4,19919.2,16630.2,42342.8,24853.2
15-06-2019,834603.9,55270.9,59251.6,103947.3,64902.4,63133.4,54992.9,33560.6,33837.4,42533.7,63855.1,25147.2,30107.2,32420.5,107653.7,158037.5,233909.5,48881.6,15164.5,138794.9,124310.4,0.0,0.0,56061.1,32550.7,38681.7,15329.1,16481.9,5644.1,16817.1,10615.9,41870.2,19515.1
16-06-2019,802223.6,53844.4,58731.9,100991.0,60862.1,62173.5,53155.1,33638.0,36658.4,43026.5,63858.2,24613.3,27063.6,30351.4,105937.3,157380.6,234765.2,50193.8,11846.6,131311.6,111290.9,0.0,0.0,45348.1,27975.8,33042.1,9186.5,15876.5,4578.4,16481.1,9674.2,36142.1,18829.8
17-06-2019,896287.7,64673.0,62281.4,99294.2,83996.2,67325.6,60258.4,36118.3,44952.3,45446.9,85859.7,27364.4,34951.0,31885.6,122884.1,169163.4,237352.1,65938.0,11125.2,145770.5,121199.8,0.0,0.0,63203.1,26040.7,42002.2,3910.9,18321.9,5305.7,19093.5,14315.2,42278.3,23446.2
18-06-2019,888148.5,64845.3,65378.8,101503.7,78374.6,66418.4,61843.3,36842.5,41500.6,45528.9,83593.8,27371.6,35128.4,30070.2,128702.2,171748.3,233942.1,64250.5,12214.6,143964.9,120148.8,0.0,0.0,59628.4,20232.7,37842.9,6573.8,18528.2,6914.5,19571.3,20086.5,44945.2,18425.6
19-06-2019,902952.6,65206.1,68219.8,100891.1,84501.5,67872.6,64431.7,36959.0,46589.2,45711.3,88792.3,26960.7,39593.0,31629.6,121408.4,178240.0,228914.7,70809.9,11164.6,145559.2,121098.7,0.0,0.0,56912.8,18139.5,36374.8,8694.3,18002.9,8058.6,19868.2,15564.9,42124.9,17951.9
20-06-2019,894585.0,65339.7,66909.4,101302.6,82487.0,66077.1,64605.4,35514.7,44268.0,44695.1,71696.4,26705.6,35499.2,30447.5,136052.5,165384.5,233942.6,73710.9,11614.2,146669.9,117591.2,0.0,0.0,64701.3,24869.4,36251.8,5186.6,18164.5,5460.2,19890.1,15741.1,42174.6,21106.7
21-06-2019,851465.1,63180.3,62379.9,101628.1,79390.1,65594.7,54365.1,34871.4,39328.2,44162.3,74315.5,25259.6,29980.5,29148.1,114318.4,142913.6,236171.1,69418.6,10792.8,123945.9,114665.7,0.0,0.0,67662.2,25875.0,39767.4,4566.0,17556.4,5559.0,19384.9,14206.6,42883.6,21463.2
22-06-2019,794321.8,55965.3,59237.2,90205.1,57921.5,62693.4,53786.3,34240.5,30611.5,43370.5,62370.5,25404.8,27922.6,25962.1,116530.9,141186.7,231646.7,67716.2,10798.0,117685.4,116854.0,0.0,0.0,53306.8,18440.9,34527.0,4300.5,14858.0,6671.9,16725.2,9386.2,40759.6,18140.8
23-06-2019,784240.0,55487.4,52417.7,99583.4,46955.8,63190.1,51934.5,33761.1,34915.8,41877.6,52296.6,25392.6,33886.2,28448.9,116053.3,152730.6,225991.9,64576.1,13308.1,119995.3,117281.2,0.0,0.0,38439.0,32361.7,27548.5,10420.5,13555.7,6405.7,18999.6,9452.6,36304.9,16306.1
24-06-2019,881398.6,64823.2,58844.6,90294.5,74319.0,67698.3,61942.7,36076.5,51294.2,42778.2,82882.1,27083.0,43122.8,32840.4,119015.7,181048.9,224399.6,70978.5,11586.9,146987.6,115930.4,0.0,0.0,53171.0,29643.2,35491.2,9409.8,13653.1,6484.0,14728.7,8516.7,35233.5,15495.4
25-06-2019,896850.2,63710.7,55128.8,93810.3,82963.1,65281.7,60630.1,35648.8,53582.3,42072.8,95619.8,27732.6,35825.9,34401.9,117777.1,182330.3,225267.9,72048.5,11254.2,148698.6,115979.2,0.0,0.0,57753.3,34706.4,40264.5,6749.7,17472.6,6503.2,18707.8,14436.9,42115.7,25625.5
26-06-2019,903180.7,61601.4,51659.1,97087.9,75067.2,67195.5,59070.1,34964.1,53521.2,41337.9,92166.4,27163.2,41919.2,36848.6,125150.9,184073.1,222468.2,69973.5,11784.2,150736.7,117626.3,0.0,0.0,54801.2,40176.7,41022.1,11456.9,17958.4,8303.6,19336.4,18256.9,45689.8,21162.9
27-06-2019,895121.6,61500.4,49954.2,103879.6,62082.9,68131.4,62331.1,35070.0,53801.1,42125.6,74258.7,26820.3,42275.7,25918.7,140243.1,177522.9,218771.4,71697.6,11211.0,147239.7,114757.6,0.0,0.0,53238.2,51875.3,44264.4,12205.7,17635.0,8178.6,19178.4,9869.3,44618.4,27024.9
28-06-2019,908852.2,60853.2,50522.4,102565.1,75921.3,66710.4,68362.8,36460.5,57961.6,41415.9,84766.0,26831.4,44768.1,30183.8,139367.5,177386.0,222691.8,76944.8,9784.6,151687.0,124344.2,0.0,0.0,61409.8,25126.3,38971.4,4497.6,17366.1,9336.2,18989.8,10539.6,45365.0,25150.2
29-06-2019,835192.7,54261.8,46863.0,95868.6,64065.0,64609.2,55480.0,34165.2,42845.7,39412.0,66634.4,25484.9,33630.6,27915.1,136792.0,156378.1,221866.3,69732.8,10410.2,131037.4,126119.8,0.0,0.0,63091.4,24987.5,36971.9,4737.3,15146.2,5257.2,16597.1,8587.6,41278.8,23673.9
30-06-2019,776649.6,52148.3,43730.8,95440.3,44397.8,63914.1,53618.3,33570.6,35948.8,42129.3,52733.9,25539.9,25253.3,30778.2,103192.8,145410.1,224024.6,55203.8,14717.8,130045.3,102494.5,0.0,0.0,38376.5,59648.0,29881.0,19081.2,14682.5,3287.7,19787.0,9418.9,35038.2,20490.0
01-07-2019,887529.0,62197.6,43694.8,102409.8,67252.4,66781.9,65765.2,36665.6,51120.4,43407.6,65346.5,26996.7,41617.9,34272.0,128650.8,162267.0,211070.4,64420.5,18064.9,143169.2,107646.6,0.0,0.0,65794.3,69750.1,41515.2,17414.9,17136.1,8324.9,18942.8,10751.8,42162.3,21667.0
02-07-2019,902725.0,62260.2,42560.8,108291.4,73471.5,64716.8,73411.3,36667.5,51698.8,43155.6,81129.7,27357.0,33945.7,33428.6,127742.8,176102.1,201747.9,64943.9,18751.0,152135.2,105512.3,0.0,0.0,60198.0,74128.7,40633.1,18565.1,17350.9,10595.2,19173.4,10785.5,43408.9,25776.3
03-07-2019,925682.7,61621.0,43546.3,104877.2,86843.5,65723.4,74809.5,35998.8,54077.8,44132.3,86508.6,27162.0,38292.7,34178.1,127375.7,184186.8,199266.6,69025.2,16187.8,150618.6,105119.2,0.0,0.0,73439.3,74566.9,45145.9,17554.5,16737.2,13636.9,18650.4,10053.1,41384.5,25041.6
04-07-2019,906017.5,61981.4,42444.3,103845.7,78299.3,68030.6,74590.4,35754.6,55243.8,43056.6,86852.9,27459.1,40698.1,33541.8,121121.3,179797.1,196163.7,70359.9,17960.0,149541.2,104905.5,0.0,0.0,58219.7,67649.4,41404.5,18390.8,17082.9,5913.7,18418.9,11377.4,39020.3,25903.7
05-07-2019,884851.2,60824.2,41970.3,103942.0,78318.3,67236.2,71339.5,35574.1,58304.2,39616.8,80732.4,26979.9,51534.4,29413.6,135925.8,170841.0,195106.8,67572.9,12347.5,151915.7,107744.9,0.0,0.0,63917.4,37327.0,38545.8,14039.1,16688.1,6467.9,17942.6,12260.6,40564.5,28156.1
06-07-2019,815588.6,54864.3,37152.1,97918.9,63552.0,63088.4,60024.0,33679.7,56146.8,40017.8,67132.1,25843.9,42397.8,32179.1,119329.4,161280.9,191266.3,59891.5,11225.5,134848.1,95432.4,0.0,0.0,49424.0,54153.3,36492.9,17990.6,14574.2,4282.7,15819.7,6448.6,31621.6,25011.4
07-07-2019,777263.6,52747.5,35775.5,95803.2,53720.7,62563.3,51441.5,32922.5,53212.5,40280.7,50209.6,25857.8,39199.1,30995.1,96401.0,159208.7,191084.2,52637.3,12062.1,129942.3,94899.3,0.0,0.0,35869.2,71657.8,30027.7,28534.3,14128.3,3212.3,15810.6,6755.0,31161.3,21867.2
08-07-2019,883729.7,60111.9,44399.5,95967.2,91959.0,64707.4,53799.2,32553.5,57309.0,41452.7,84849.4,26919.7,53351.5,30603.9,135446.9,171533.4,196423.4,73341.3,11028.5,144092.2,110949.8,0.0,0.0,68575.5,37211.4,40917.7,8540.4,17022.0,4689.7,18305.7,12013.3,37839.0,21972.1
09-07-2019,891509.8,60178.2,41587.3,92897.1,79350.5,64546.8,62582.9,33098.7,63936.3,40595.3,87998.9,27018.0,54932.1,32804.6,133806.5,171481.5,194550.0,70878.8,11114.6,147604.5,110281.4,0.0,0.0,71690.8,39824.5,41356.7,9794.8,17092.6,6741.6,17952.4,11662.1,39523.4,20555.9
10-07-2019,882408.2,60373.5,37200.6,99487.5,84922.0,63551.9,68061.0,33182.6,65231.7,40496.6,79472.7,26627.9,71417.8,34469.8,131826.2,171042.4,191490.7,68770.9,11231.7,144384.6,106330.1,0.0,0.0,63543.9,27257.0,39156.1,7712.0,16687.3,5810.8,18597.7,11806.8,38859.8,19461.4
11-07-2019,882184.5,59735.2,38364.8,99727.0,96709.2,63886.1,66939.5,33234.8,64911.6,40156.9,81561.3,27463.3,76085.2,35133.7,126678.6,170494.7,193772.0,72175.0,10018.4,147758.8,108139.5,0.0,0.0,60385.1,14459.2,35763.6,3833.5,16692.5,7444.8,18569.0,12297.8,38680.9,18641.2
12-07-2019,873988.5,58521.2,39620.6,95868.5,97783.2,63564.3,67629.2,33070.4,65705.5,39397.5,77991.4,27257.6,71224.6,34842.3,125812.5,166749.7,193672.1,74155.5,9449.7,149803.2,111095.1,0.0,0.0,55962.6,9368.4,35312.2,4050.4,16691.7,7038.2,18474.4,12335.9,40113.0,17007.3
13-07-2019,794969.2,51798.8,29896.5,79345.8,59310.6,61095.2,62622.2,32577.3,64377.6,38143.7,76073.3,26890.9,66754.2,33225.3,105920.8,152628.9,193678.9,66963.7,11503.7,137921.1,100239.1,0.0,0.0,51749.3,20339.5,33179.5,6518.3,14440.9,4468.0,16215.5,6954.4,35979.5,23513.4
14-07-2019,758319.6,49843.7,28775.9,79255.4,53142.4,61381.7,56110.8,32397.9,62111.8,37355.2,53016.1,26773.5,53663.3,31602.2,90728.7,150079.8,191818.6,59734.8,13367.9,133697.2,96465.6,0.0,0.0,41136.7,47890.2,28562.8,15615.7,13832.3,3432.9,15917.6,6227.0,31881.1,21212.2
15-07-2019,864110.5,58700.4,34250.5,85246.6,82220.8,64591.5,62751.6,34234.5,64700.1,39501.6,68735.5,27511.3,71783.7,33702.6,123740.8,160768.2,190955.1,66562.0,10133.8,153486.9,112708.5,0.0,0.0,64895.3,32800.3,39616.1,8699.3,16429.2,6504.0,18535.0,12385.0,35785.2,17197.4
16-07-2019,849717.1,58275.0,35561.0,89533.5,81861.2,63888.4,61872.4,33499.0,59286.3,40270.3,67289.9,27147.1,67706.6,31616.5,124370.5,152768.6,197654.5,69415.4,10394.5,147000.7,106056.5,0.0,0.0,61989.9,27426.2,35289.7,9338.0,16309.1,8506.5,18519.1,11070.4,38773.7,15901.5
17-07-2019,861934.1,55800.9,38212.9,91240.4,106802.4,61787.5,56995.6,32867.2,58959.1,39854.6,76412.9,27651.6,69373.1,35672.9,124011.0,162916.2,194796.6,70497.6,9859.2,147730.2,106292.6,0.0,0.0,59799.6,13332.6,36191.2,4991.2,16262.7,7973.5,18430.6,11422.4,38231.4,15499.5
18-07-2019,858271.5,56263.5,35641.4,83846.9,111238.8,61157.8,56841.2,32868.3,61708.0,39789.5,76488.7,27296.4,67588.7,35050.2,126952.9,164218.7,185215.6,71374.8,9042.0,147001.3,104625.4,0.0,0.0,61673.6,15017.6,36675.0,5571.4,16341.5,6612.8,18608.4,12942.9,37942.2,14703.2
19-07-2019,842015.5,54500.3,34304.5,86170.6,92177.2,60438.3,62608.8,31041.4,66008.2,38627.6,72245.6,27012.8,66615.6,35441.7,118933.7,158555.6,194905.5,70714.5,9843.6,145956.0,103892.2,0.0,0.0,57970.5,13249.1,36246.8,5452.0,15976.5,7405.4,18472.4,11880.0,39011.8,16698.4
20-07-2019,746686.7,49884.1,31137.5,71806.0,70147.3,59316.3,54970.6,30603.8,57190.9,37145.3,56882.9,26360.9,41717.3,35042.5,80793.4,146337.9,190820.7,58303.3,13534.6,138332.7,96511.4,0.0,0.0,38062.9,41968.7,28198.6,15645.1,14254.1,2810.3,16147.8,9989.0,35296.0,21134.2
21-07-2019,721442.4,49091.9,26067.9,77796.1,70158.1,58538.8,49831.6,30204.3,49275.5,36653.2,53269.6,25515.6,43391.2,29568.8,69485.4,137896.9,178924.5,54500.2,13620.9,133107.5,92825.0,0.0,0.0,32570.3,55070.6,25071.0,22058.7,13675.7,2384.9,15953.8,8319.7,37080.8,22900.1
22-07-2019,800900.0,54930.1,31790.5,84369.6,92094.6,62590.5,57447.5,31918.5,59359.4,38905.1,69367.4,27609.4,69904.6,36886.4,84449.7,148442.7,176315.1,55659.6,11821.4,144037.3,101338.1,0.0,0.0,57967.1,37122.1,32426.2,8411.5,16311.5,5599.9,18346.6,11179.2,30621.4,24939.4
23-07-2019,794356.5,51492.4,32958.6,89117.0,93174.1,61058.7,58693.3,31777.2,58256.9,38061.2,71554.0,26638.5,70072.9,35446.8,89781.2,152564.6,170737.3,60070.4,9963.2,145887.6,99699.3,0.0,0.0,46012.3,23969.5,29101.4,13335.7,16582.7,6235.8,18270.6,13111.0,36460.0,27015.1
24-07-2019,801038.5,51855.1,30222.9,87174.9,92479.1,59789.1,55136.4,31702.5,62735.1,36916.9,78664.2,27263.2,60922.1,33957.3,96491.0,157056.3,170788.0,61826.7,8882.2,146357.7,101803.9,0.0,0.0,46837.9,26558.8,31019.4,12492.2,16747.9,8725.6,18417.5,15343.6,37696.8,23393.7
25-07-2019,808794.6,52362.0,32567.9,89850.9,95447.5,59640.7,52492.4,30616.1,59674.2,36925.3,71462.1,27033.9,59288.7,32992.3,101076.6,158988.2,180838.4,60701.0,8818.0,148486.5,106200.5,0.0,0.0,47309.6,23911.3,31560.2,12825.4,16943.9,8719.7,18709.5,14343.4,39265.7,23719.7
26-07-2019,787516.5,51368.3,31511.6,85234.0,86833.5,59508.6,48986.1,30377.9,61413.5,36265.3,71783.6,26592.6,49826.2,34361.6,88312.2,154879.1,191232.9,55713.1,9342.4,148211.0,103824.0,0.0,0.0,44873.6,30471.0,31717.3,11457.4,16721.3,8919.5,18777.3,13867.2,37887.0,24706.9
27-07-2019,708821.8,46150.4,28473.4,71025.9,66409.4,57589.3,41023.1,29392.1,53110.2,36213.8,56995.4,25738.6,34585.4,35798.5,53679.2,139462.4,193033.5,47579.5,14036.8,138623.4,95201.4,0.0,0.0,29432.9,49641.6,23358.7,23416.9,14024.0,5269.0,17028.5,10664.5,37293.3,23304.9
28-07-2019,698546.0,45671.6,29130.8,72509.2,68685.6,57922.4,40377.3,29302.8,50782.3,35129.2,56053.1,25682.1,32770.6,30203.0,52308.7,138012.6,187296.3,47850.9,16544.7,129986.1,92964.1,0.0,0.0,31990.3,52426.5,25855.8,21985.8,13946.0,5477.0,16669.4,9473.1,37768.3,22538.7
29-07-2019,800705.8,53251.2,32448.3,84871.3,99408.6,60448.1,48641.3,32975.0,59283.5,37032.8,84553.4,27084.9,69643.1,36659.6,91903.6,157411.2,167095.8,61773.5,11898.3,143005.7,100584.4,0.0,0.0,47267.3,25203.7,31455.3,9128.3,16284.8,8181.2,19360.2,12646.9,38078.7,26423.9
30-07-2019,805842.0,54981.2,32435.9,83510.1,106227.4,58757.2,55473.6,33574.3,65888.1,37197.8,81097.9,27232.8,63878.5,34800.8,89891.0,153899.3,172181.8,63828.0,10094.2,143621.5,103402.9,0.0,0.0,48961.8,17431.7,32769.1,6666.7,16402.0,9124.2,18566.0,12042.1,42424.9,24787.5
31-07-2019,819083.6,55543.8,31882.8,80251.3,106699.5,59556.1,56267.3,33671.2,67362.8,36769.5,74771.9,27512.0,68098.2,36428.5,96409.3,162016.0,170566.8,62958.5,10221.1,142488.1,106307.3,0.0,0.0,55525.7,23400.8,33604.5,5690.1,17029.3,9216.9,18517.2,11513.5,42631.3,26237.7
01-08-2019,840469.3,57219.9,32932.0,83338.7,110135.2,61620.5,53681.5,34291.7,67865.0,37497.1,87004.5,27497.5,63406.6,37473.7,90762.0,163736.3,166441.1,69583.6,8942.7,148571.1,114514.5,0.0,0.0,47581.8,30591.6,32566.3,12000.7,17286.5,7643.8,18494.0,11824.7,44682.9,23796.3
02-08-2019,831140.3,57827.0,32371.9,84328.3,108769.9,61422.6,55137.7,34183.2,70092.3,36754.3,89963.9,27684.1,67094.2,35599.9,93908.1,160061.0,168190.8,68687.7,8691.6,145952.0,108879.5,0.0,0.0,48437.9,17581.4,34677.1,7808.5,16640.1,7492.5,18397.1,12264.0,44921.3,27393.3
03-08-2019,739047.9,51359.2,27952.3,74189.6,98045.4,58905.4,46939.4,32746.4,56605.0,36183.0,79961.3,26683.7,37802.6,34071.3,58428.0,150293.1,166049.3,44585.8,15990.2,137620.0,109463.6,0.0,0.0,39083.6,34166.9,28451.9,15044.2,14014.9,3695.7,16450.0,10699.7,41139.1,25232.7
04-08-2019,734226.8,51309.8,29445.7,75767.1,95050.0,59528.7,47284.6,32285.8,55893.3,36139.2,86371.2,26592.5,33582.7,34207.8,53330.1,151435.2,163806.6,46408.9,16673.5,134053.6,106542.0,0.0,0.0,37856.1,37996.0,28025.3,15375.7,13954.2,3716.5,16022.9,14208.0,38948.9,23642.9
05-08-2019,837285.5,61043.7,33272.1,87222.7,102036.2,64760.4,56647.3,35690.2,67430.9,39072.9,96049.3,27934.1,59637.0,37140.5,98124.3,167533.7,168077.6,58946.3,11274.0,151395.0,105358.6,0.0,0.0,49549.3,26058.3,33502.2,10643.5,16608.2,11919.3,18113.9,17540.7,38494.6,23084.4
06-08-2019,821921.4,60629.1,32220.3,84440.2,104473.0,62257.8,55069.3,35626.5,61992.4,38243.6,93829.1,27389.8,50645.4,37491.5,88327.8,165731.2,166450.0,53796.6,12423.2,152982.6,106304.1,0.0,0.0,46702.5,36920.4,31428.5,13035.1,16828.2,11535.9,18631.3,18759.4,43610.0,23896.4
07-08-2019,834729.9,61089.4,33273.7,83669.5,108508.6,63882.9,52300.7,35417.1,61493.9,36486.9,90632.2,27912.6,51488.5,35988.8,94583.0,168032.9,171849.6,52771.9,11403.9,153018.5,110139.1,0.0,0.0,48541.9,35743.6,33834.0,10765.6,17127.9,11386.4,18767.4,17936.7,44149.8,19372.2
08-08-2019,838721.5,60864.2,33860.2,80549.4,110623.1,64277.9,55171.7,35918.4,56880.0,36235.5,86370.9,27644.5,45977.0,38836.2,84923.0,171257.6,166772.4,54706.4,13488.5,155853.1,110592.8,0.0,0.0,49711.6,53866.0,32739.1,19759.7,17623.4,11378.3,19223.4,17040.8,41168.0,20240.9
09-08-2019,821794.1,60171.5,34243.2,83669.1,108691.0,63832.8,53628.3,35518.9,56823.4,35848.5,92871.4,27478.0,48763.2,37203.6,84929.9,169819.2,166822.9,54488.6,14908.3,154493.6,102952.1,0.0,0.0,45954.1,42152.3,32484.7,16869.9,17771.8,11420.4,19238.6,17422.0,38459.2,24079.5
10-08-2019,720623.2,54412.0,30230.1,73977.4,78820.6,59725.2,46681.1,34361.7,38600.1,35881.8,56797.0,26846.9,21671.2,32518.3,54705.5,145793.4,177643.5,37688.9,16645.6,142544.8,99759.2,0.0,0.0,27529.6,75383.6,23885.3,27597.2,14990.2,4992.3,17067.0,9038.2,40768.3,29860.2
11-08-2019,715807.6,52802.0,33453.3,81556.4,69968.0,60184.9,39673.5,33899.1,31397.4,35395.6,55201.3,26683.4,26226.1,32379.3,52554.2,138485.4,181721.0,35152.6,19005.8,132496.9,110709.9,0.0,0.0,41378.4,75705.2,26898.0,22359.0,14367.3,5008.9,16384.8,11970.2,37521.2,30887.5
12-08-2019,808564.8,61391.6,37132.3,83489.7,92198.1,63249.6,50559.7,36000.8,49687.9,36585.5,75825.5,27948.4,46352.0,35872.5,84746.6,159895.1,182530.4,51176.2,13689.3,151080.2,113014.8,0.0,0.0,44752.7,50222.7,32586.3,12673.1,17133.3,8491.3,18982.8,16484.3,38144.6,24847.1
13-08-2019,824585.7,62111.5,39681.4,84083.6,99051.3,62017.5,56155.3,35207.3,50126.7,36474.0,81452.8,27588.6,49992.2,35495.2,79527.5,162089.4,180893.4,54703.5,13975.0,154228.1,115739.1,0.0,0.0,48469.8,43930.7,35015.9,14750.0,16998.3,12293.0,19176.2,12009.7,40594.1,24773.9
14-08-2019,826215.3,61372.8,40576.2,85714.6,98277.9,62989.6,59119.0,36131.3,44726.0,36818.8,76515.0,28195.3,54680.8,38023.8,80319.8,165077.2,182687.3,52752.1,14398.9,158506.2,113986.4,0.0,0.0,47663.2,44645.4,34933.1,16742.9,17619.8,16847.6,19359.1,12240.5,37398.9,26900.2
15-08-2019,820273.3,60945.5,45577.8,83772.5,95207.2,64636.8,49134.2,36360.1,40860.9,36704.8,65414.5,27359.2,50773.7,35299.0,76821.7,173974.1,192404.4,52942.5,16241.3,156752.3,106251.6,0.0,0.0,42221.2,63356.0,33367.1,21306.5,17171.6,14158.8,19303.4,11492.3,35934.7,27970.9
16-08-2019,819556.9,60784.6,49309.6,84971.3,95250.9,63723.1,50048.6,37046.2,47610.3,36164.1,72774.8,27713.8,52785.5,35024.9,74183.8,170895.2,194786.7,53822.2,15281.0,156173.6,104159.4,0.0,0.0,44247.3,48514.2,34080.4,17962.2,16885.1,12295.9,19165.3,18037.6,38807.0,26694.8
17-08-2019,736203.2,54595.7,45668.3,77229.1,75125.9,59224.0,39419.8,34838.1,33153.1,36902.2,55651.0,25852.3,25410.7,28230.0,54716.7,147609.5,204394.6,43003.4,14487.7,138202.4,107403.3,0.0,0.0,29203.6,61424.1,28783.7,21522.7,14592.4,5983.5,17270.4,2549.3,39260.6,28237.0
18-08-2019,743852.7,52805.1,43371.7,82303.1,79354.5,59039.1,36248.2,34614.1,43646.5,36048.7,63616.3,26261.9,32802.9,28628.7,58865.7,151177.2,198787.0,45582.1,16274.9,132204.8,109790.8,0.0,0.0,38690.2,51289.6,31620.7,16354.4,14731.7,5325.0,16673.2,8324.6,37729.5,24205.8
19-08-2019,807893.6,61242.4,47186.2,82576.3,92233.9,64159.8,41373.9,36183.2,48402.7,38438.8,64343.8,27255.6,57174.8,31294.1,64938.0,161311.8,203631.6,53570.8,13482.5,149887.3,109227.1,0.0,0.0,46220.2,53533.4,32596.4,12068.9,16530.2,9585.1,19220.3,15712.2,40060.5,27866.2
20-08-2019,837238.7,63555.8,49895.6,93762.2,93987.7,64923.0,50456.2,36575.0,60139.0,38253.7,79377.7,27366.6,56600.1,31720.7,77051.4,164435.1,210413.0,56077.2,11939.1,149669.6,106679.8,0.0,0.0,52296.5,33897.4,35074.0,7539.0,15105.2,9467.0,19702.6,19570.8,45178.3,26695.8
21-08-2019,846053.5,62133.4,46771.2,92950.6,97528.8,64329.6,54625.5,36740.4,58153.7,39117.2,83054.2,27701.2,55359.1,35305.4,76036.3,172126.5,213794.4,57367.1,12428.3,151979.1,100726.7,0.0,0.0,49302.2,38057.5,37007.0,7708.9,17647.4,11888.9,19574.2,22291.0,43198.7,28055.5
22-08-2019,832457.6,65320.3,44883.9,85143.6,96978.9,64498.9,49090.0,37341.5,59840.8,40030.8,78363.9,27531.3,51460.6,32514.4,74682.1,170920.3,206000.1,55773.8,15698.8,156889.6,99762.3,0.0,0.0,43525.1,49037.9,34100.0,5619.2,17586.9,13131.7,19663.7,22263.7,43991.2,28049.2
23-08-2019,820243.5,63514.3,45766.3,90225.1,97839.0,64617.5,49030.4,36372.3,54214.5,38689.1,79504.1,28622.8,52062.9,31048.9,64529.0,163922.2,215648.9,52046.1,15082.2,155987.7,98925.3,0.0,0.0,43585.9,42728.0,33665.4,5351.3,17327.0,10415.8,19478.1,24150.8,44145.3,28001.4
24-08-2019,768780.9,55923.2,44638.9,84610.3,95271.1,62479.1,42360.0,35903.2,58105.2,33265.2,72849.0,26879.0,37491.4,31771.9,53943.2,158779.7,210030.7,48185.6,14761.9,142326.5,90105.3,0.0,0.0,40995.6,37118.2,30430.5,15492.0,15540.0,7097.8,17510.0,16805.8,37794.9,26459.9
25-08-2019,748495.0,54209.9,41173.3,82121.3,96282.0,60134.7,37000.8,36428.3,52992.7,32250.6,73522.5,25688.7,29916.8,29303.1,51312.9,156338.8,208922.3,49020.6,17070.1,136200.5,89061.3,0.0,0.0,40498.6,42829.4,29147.3,16301.4,15303.3,4302.7,16957.9,11209.5,38365.4,30334.5
26-08-2019,856079.1,62189.8,43590.2,96963.2,102189.5,64470.2,50583.6,37713.1,65794.6,34082.7,84482.6,27883.9,58030.2,32872.0,88470.3,179505.6,211023.0,58873.4,10405.0,156622.7,106320.5,0.0,0.0,53544.5,25450.1,36743.0,11347.6,17725.1,7931.5,19532.9,23641.6,38102.5,27564.3
27-08-2019,862060.8,62227.6,43339.5,98400.9,107085.8,64681.4,53205.2,37805.3,70861.3,33800.1,80481.3,27941.4,62925.9,33088.8,90067.8,180016.6,198136.8,57424.9,10450.6,155436.8,104795.9,0.0,0.0,51971.8,26764.3,34728.9,12546.5,18435.1,7575.6,19464.0,23062.0,41374.2,25499.3
28-08-2019,858978.3,62815.4,42982.8,98360.8,103695.5,65465.2,52993.2,36611.1,73792.3,33657.4,81393.3,28974.6,60258.4,34699.7,100063.8,177962.8,183092.6,56920.3,10552.8,155539.2,103148.1,0.0,0.0,54227.9,32970.0,36053.7,10559.6,18668.2,12022.5,19902.3,24641.3,40649.5,28341.9
