Date,Turnover at system price,NO1 Buy,NO1 Sell,NO2 Buy,NO2 Sell,NO3 Buy,NO3 Sell,NO4 Buy,NO4 Sell,NO5 Buy,NO5 Sell,SE1 Buy,SE1 Sell,SE2 Buy,SE2 Sell,SE3 Buy,SE3 Sell,SE4 Buy,SE4 Sell,FI Buy,FI Sell,DK1 Buy,DK1 Sell,DK2 Buy,DK2 Sell,EE BUY,EE SELL,EE Buy,EE Sell,LV BUY,LV SELL,LV Buy,LV Sell,LT BUY,LT SELL,LT Buy,LT Sell
01-01-2020,1017763.9,111751.8,44984.1,92658.8,95713.8,72117.2,55633.7,43825.5,59519.3,50950.7,74952.2,30527.8,37985.8,40660.8,107056.3,186293.7,252246.2,50738.0,22483.3,175506.9,168109.2,39272.1,77702.3,32003.4,22590.8,nan,nan,18414.4,7015.8,nan,nan,17324.2,18366.9,nan,nan,26453.3,31177.9
02-01-2020,1099177.8,122295.4,47036.6,97454.0,104393.4,77627.4,58368.6,46115.7,58560.5,52914.1,73786.1,31833.5,47477.4,42617.3,134445.4,197245.8,250415.9,61051.8,20666.3,189289.8,178669.8,47190.2,102543.4,35020.8,23325.3,nan,nan,21721.5,7408.9,nan,nan,20916.1,18804.4,nan,nan,32296.8,44304.5
03-01-2020,1092221.7,119400.9,44865.9,97473.1,105915.8,79018.1,65795.3,45963.2,56181.4,51782.4,69359.6,30959.5,40297.9,39622.0,127088.3,201121.1,251045.2,58022.7,25609.5,186791.3,175670.4,46949.6,101496.6,34030.6,27185.6,nan,nan,22209.8,8416.2,nan,nan,21786.9,20293.0,nan,nan,32846.6,31964.0
04-01-2020,1064486.8,122156.9,44424.1,101921.4,102000.1,78035.1,58988.0,45086.7,53937.5,52541.5,74023.1,31235.1,37027.5,38811.2,115282.6,207950.5,248273.2,55021.7,27479.5,181535.9,164729.5,45513.2,103797.3,29972.0,26772.6,nan,nan,20345.4,7761.2,nan,nan,19212.3,19452.5,nan,nan,31467.0,24839.8
05-01-2020,1122492.8,123150.9,49642.5,101631.3,117611.1,79842.3,68478.8,46029.7,74630.8,53010.3,96871.5,31714.0,54609.9,39707.1,134732.6,222482.8,239050.2,62565.6,17138.5,186933.7,173219.0,44257.8,74473.8,35288.1,21533.3,nan,nan,20596.7,6961.7,nan,nan,18906.6,20668.3,nan,nan,29145.5,27340.9
06-01-2020,1134176.6,121855.1,48369.4,99641.7,129263.0,82637.1,63418.4,45711.5,75011.4,52673.5,97086.4,30929.1,57118.8,41938.7,137600.6,205276.9,239891.0,57496.6,17321.6,184967.0,167797.8,53061.9,78449.3,38632.6,22491.5,nan,nan,23902.5,5316.3,nan,nan,22332.2,20331.7,nan,nan,33961.1,30483.3
07-01-2020,1171839.1,124857.9,52951.4,100611.9,128174.3,79704.6,69169.9,44363.2,75289.0,53245.4,89089.9,32127.9,61560.7,43663.8,150338.7,220869.4,241169.6,68266.4,15883.4,192446.2,176910.5,52935.5,87471.2,38723.1,24374.2,nan,nan,24253.7,6357.9,nan,nan,22596.1,16851.9,nan,nan,35904.0,44659.5
08-01-2020,1141804.2,124889.2,52433.2,97634.1,110677.4,78433.7,66365.7,44072.5,63309.0,52914.6,72990.6,32216.4,60979.3,42033.3,147222.2,211910.4,250313.1,61547.3,23698.1,191392.8,180507.1,46088.3,86470.6,37795.7,24870.8,nan,nan,23446.4,8196.2,nan,nan,22715.5,18560.7,nan,nan,41575.1,31023.5
09-01-2020,1207963.0,132555.1,51896.2,105902.3,166599.6,80524.8,70811.5,45685.8,80660.3,54370.3,103578.7,31503.8,64254.5,41457.3,159540.5,238492.0,234974.7,70260.6,14781.7,192121.2,174842.8,53100.3,61722.4,39881.7,23080.3,nan,nan,23955.3,11566.0,nan,nan,22371.0,22006.4,nan,nan,36228.4,25028.0
10-01-2020,1217193.2,130168.0,48744.8,109029.9,170807.8,85946.0,69957.8,45923.7,79846.0,55815.9,108495.6,32634.4,86440.1,46295.8,157474.8,245729.5,225851.7,68490.6,14193.9,201860.9,165687.5,48166.5,63743.8,37748.5,24613.0,nan,nan,24265.4,9205.5,nan,nan,22792.1,24283.1,nan,nan,35579.9,26892.6
11-01-2020,1121494.0,116498.0,48388.8,98890.8,103424.6,78309.1,67231.3,44291.2,66442.3,51981.1,65864.5,30875.2,51901.6,39525.8,152335.9,214210.7,239976.8,60217.4,20411.5,184254.8,176790.5,46635.8,104130.7,32803.9,24607.1,nan,nan,21631.8,8558.1,nan,nan,20142.7,17722.3,nan,nan,32005.8,28459.9
12-01-2020,1030605.1,112615.1,45941.8,99721.0,92143.0,77414.0,64348.1,43666.7,57409.9,51507.3,67507.5,30005.3,45713.8,36461.6,119825.3,197009.1,242609.8,55296.8,23169.3,173483.7,164482.7,46428.1,69730.6,31098.7,26537.2,nan,nan,20534.7,10792.9,nan,nan,19860.4,16956.9,nan,nan,37980.3,22644.0
13-01-2020,1199126.4,131584.7,51679.7,105510.9,155058.1,81753.2,68635.5,45768.5,74809.8,54733.0,102281.6,31975.6,67536.7,40448.1,162732.3,231764.7,232581.4,70130.7,15174.4,193992.3,169014.7,56146.8,76642.1,38503.4,22350.5,nan,nan,24267.3,10186.3,nan,nan,22358.0,22434.1,nan,nan,36069.7,25175.3
14-01-2020,1151683.3,125673.7,49999.2,100446.6,122170.4,81745.0,64200.7,47388.2,63102.2,55265.9,71449.8,32034.9,58936.1,43352.1,155719.6,221490.3,241418.2,63373.6,24568.1,191629.6,167220.3,49016.9,105170.0,33454.0,24169.5,nan,nan,23773.2,10882.1,nan,nan,22847.3,22106.4,nan,nan,40329.5,22036.7
15-01-2020,1124169.6,124639.8,49917.5,98895.2,129836.3,81459.0,67799.2,46337.6,63797.4,54649.8,73284.9,31702.4,48483.4,41547.2,140869.1,213220.7,243842.8,57674.0,28024.2,186869.0,154863.2,48717.1,96312.5,32248.3,24239.6,nan,nan,23052.8,11334.6,nan,nan,22684.9,18886.0,nan,nan,39770.9,24363.8
16-01-2020,1165407.1,125853.3,51280.0,97435.6,152487.3,80820.9,78746.9,45818.9,69927.0,54374.6,75828.1,32710.1,49283.4,43409.7,153495.8,216467.9,244075.6,64450.2,21491.8,193619.7,154032.0,47918.9,86590.1,37143.0,26600.1,nan,nan,23041.0,11063.4,nan,nan,22025.4,20384.9,nan,nan,38176.8,27122.5
17-01-2020,1179540.1,115200.3,46041.9,100522.3,157935.9,81186.1,71262.3,46771.3,71737.1,54321.9,80646.0,32601.3,66338.6,42513.6,161997.2,223438.8,235982.6,65950.3,18010.8,194180.2,162898.6,47898.9,78561.6,37873.9,27543.0,nan,nan,23265.9,11247.9,nan,nan,21992.0,21495.0,nan,nan,37941.7,22493.0
18-01-2020,1104354.7,110765.6,45213.4,96757.2,129712.6,79245.4,73225.8,45445.5,64821.1,52852.8,78422.1,32609.2,42294.9,45494.7,140096.0,206406.1,231396.6,57461.6,18755.6,179589.8,166586.7,44435.7,85100.0,32770.1,28724.2,nan,nan,20654.4,5252.7,nan,nan,20060.0,17541.6,nan,nan,31984.6,32430.0
19-01-2020,1109514.0,113215.5,48013.5,95847.6,118387.2,76759.0,78413.5,44240.1,63633.8,52158.3,78722.7,31776.6,45070.9,38725.3,163058.0,215466.2,230653.7,63908.4,13405.5,178787.4,165777.5,42862.2,81326.1,35732.1,21853.4,nan,nan,19976.6,8694.9,nan,nan,19295.6,18188.8,nan,nan,32953.4,23525.5
20-01-2020,1164454.0,119831.7,48541.8,100363.7,129359.3,77328.4,76287.8,44835.0,64170.5,53731.0,82969.2,32492.6,56881.8,41000.0,176429.0,223361.7,240668.4,68074.0,19021.8,194458.6,170145.1,48600.5,74956.1,40436.3,23698.0,nan,nan,23041.1,10818.2,nan,nan,21952.1,22732.7,nan,nan,40542.4,26893.5
21-01-2020,1147078.2,117136.3,49557.0,100079.8,121829.0,77669.7,74445.4,43961.1,56556.5,53485.3,69373.3,32066.8,54456.3,39718.8,167243.2,212776.9,241479.0,62198.2,24665.1,191110.5,166581.5,51733.3,92568.0,35205.8,28107.7,nan,nan,23189.9,11169.8,nan,nan,22006.2,18262.5,nan,nan,41741.2,25769.9
22-01-2020,1170017.2,125391.9,48715.0,102119.8,141249.7,79886.9,76340.9,45103.6,57998.6,54177.7,87254.8,34207.1,63801.8,41495.0,172330.7,227378.8,237465.2,68401.8,18493.0,197857.8,167407.9,53886.0,70890.5,39074.3,25508.9,nan,nan,23140.8,14058.6,nan,nan,22336.7,20135.0,nan,nan,37822.8,34239.8
23-01-2020,1176756.6,121367.6,49653.0,101636.7,142399.4,78834.4,84859.2,45499.9,59106.7,53725.3,89690.6,33709.9,63719.5,41951.6,175238.1,226136.1,239460.3,71003.1,18634.0,204022.1,165498.8,50632.4,63385.5,38061.4,23519.4,nan,nan,23777.4,11101.9,nan,nan,22252.7,22951.9,nan,nan,39548.0,25166.5
24-01-2020,1141162.5,113623.2,43866.2,100821.3,125428.3,79386.4,83005.1,45357.9,53360.9,54116.5,80980.3,33288.6,60034.6,39341.6,174919.5,213155.2,243616.3,62550.7,22208.7,197686.6,163232.1,47987.6,63597.8,37533.6,26273.2,nan,nan,23179.6,9066.5,nan,nan,22430.1,18633.1,nan,nan,40272.2,26196.5
25-01-2020,1119674.8,112901.6,43928.1,100623.2,136165.2,79324.5,78249.2,44600.5,60210.1,52578.2,87693.1,33058.1,60950.7,40625.2,169819.1,208557.0,235378.0,60766.9,15967.2,188771.4,155956.4,46387.7,51358.4,36646.5,22734.6,nan,nan,20619.3,5891.1,nan,nan,20002.6,18234.2,nan,nan,33716.9,22176.9
26-01-2020,1077575.2,105102.2,44768.6,96266.8,122579.1,78287.6,75386.2,46415.0,62957.8,52184.9,77616.2,33217.1,47258.6,42351.3,155304.9,196814.4,239891.9,60126.3,15619.0,183566.1,147855.6,43104.1,69922.9,35747.7,18393.0,nan,nan,19913.3,5063.8,nan,nan,19552.8,17210.4,nan,nan,31745.5,20225.1
27-01-2020,1179428.5,122754.8,56002.4,105061.4,147469.3,83429.6,76999.8,49723.3,67564.0,54706.8,90050.9,34712.3,65156.9,46150.7,164489.6,229155.3,233112.9,70774.6,16400.4,195132.5,165957.7,49226.2,71693.8,36271.1,23894.3,nan,nan,23246.8,8608.0,nan,nan,22304.1,19373.8,nan,nan,38673.2,22950.8
28-01-2020,1189370.3,125348.6,56427.3,102196.7,161799.7,83980.8,78012.1,51132.7,73062.1,55561.5,103211.3,34417.1,74392.5,45013.7,156782.7,231578.8,232593.7,74233.5,14215.7,191991.8,158996.5,55308.9,51234.5,38716.7,24968.8,nan,nan,23705.7,10833.8,nan,nan,22602.0,21826.5,nan,nan,39627.9,23366.6
29-01-2020,1183727.6,122483.3,56966.6,102422.8,148755.7,82053.2,81680.9,50021.3,62256.8,55860.0,98424.5,33064.1,66111.9,43141.2,160833.7,243953.9,227564.9,72135.5,16476.4,190699.2,156709.7,47696.1,79026.2,35584.5,27269.2,nan,nan,23890.4,10091.1,nan,nan,22587.7,22439.7,nan,nan,41025.3,22467.1
30-01-2020,1190903.0,131063.3,54974.2,102602.9,161073.8,84339.8,81379.4,49928.9,66803.2,55940.0,96945.1,33529.8,76833.1,47810.0,152005.8,248086.4,223036.4,74898.6,16518.4,191139.1,159055.3,50923.2,72255.0,38712.2,28023.8,nan,nan,23922.1,9460.1,nan,nan,22579.1,22971.8,nan,nan,39018.3,21178.0
31-01-2020,1142998.9,127879.2,51762.3,100397.9,137101.9,82268.3,68133.6,47187.7,58966.4,54737.7,82911.4,32867.6,56681.6,45979.2,154997.7,236520.5,225111.8,65052.6,19359.6,192493.1,160610.8,48889.5,92278.3,33073.6,30097.9,nan,nan,23524.3,8957.8,nan,nan,22787.2,21419.3,nan,nan,37894.6,18316.4
01-02-2020,1002697.2,112548.7,46749.0,94042.5,88333.8,81914.7,46434.8,45620.0,49996.3,51799.1,50497.3,32662.7,49203.8,44887.2,117490.9,199925.8,240841.3,51321.1,22862.1,175359.2,153251.3,46126.6,97687.1,30031.8,24323.7,nan,nan,20589.2,4864.4,nan,nan,19913.4,17353.3,nan,nan,33799.3,19383.7
02-02-2020,1052965.3,116561.1,47317.2,96559.7,129005.1,80026.3,62778.4,44525.8,53208.4,53209.2,78994.4,31382.7,39616.4,40394.8,147687.1,204860.1,236858.2,53748.9,22532.4,168160.8,138874.8,45995.6,65064.3,33980.9,23754.4,nan,nan,20022.9,5370.0,nan,nan,19355.0,17561.3,nan,nan,35362.4,23032.6
03-02-2020,1216339.7,136943.6,54903.4,106524.5,173259.8,88986.3,73343.2,47336.7,66164.6,56450.2,108209.8,33763.8,86302.2,46683.8,153138.2,254724.3,225788.9,75715.1,13719.5,192752.5,167277.6,53939.3,59114.9,38663.8,22777.9,nan,nan,22907.4,10607.0,nan,nan,22063.4,18737.1,nan,nan,35898.1,23274.6
04-02-2020,1249129.7,138336.2,56817.5,109058.1,177310.7,87612.4,77837.0,48851.3,70038.1,57188.3,121875.8,35953.9,77697.6,53545.4,161607.6,257770.7,226896.9,75112.0,14497.8,207220.3,165591.9,50409.7,67134.6,35650.4,25833.3,nan,nan,23605.6,11354.2,nan,nan,22573.3,24038.9,nan,nan,37815.3,23958.7
05-02-2020,1213082.0,135451.2,54821.5,104514.3,161064.0,84212.0,75959.0,49244.1,58733.0,56285.3,108054.6,35060.4,71442.9,46258.9,172268.4,242803.5,232775.6,70624.1,18077.6,201895.5,164577.1,60043.6,65881.7,41558.8,24653.6,nan,nan,23930.2,10881.2,nan,nan,22742.7,24187.8,nan,nan,40133.9,20311.6
06-02-2020,1234843.3,128198.3,55394.4,101060.2,171780.1,86550.8,77035.5,49152.3,59551.2,54436.1,103457.1,36002.9,89019.4,50122.8,157869.6,244323.2,227360.4,67689.0,16934.4,205516.8,171148.2,48816.4,77749.7,36591.7,25183.1,nan,nan,23852.5,10052.9,nan,nan,22653.3,23903.1,nan,nan,41243.1,23885.6
07-02-2020,1218198.3,128270.1,58301.6,104497.7,174675.6,82785.5,79771.2,46643.0,52725.7,54388.2,115328.6,34458.0,86254.5,46714.3,174124.3,243902.9,227184.2,74416.1,12603.8,205580.5,164984.1,55390.2,47293.0,39877.6,20489.9,nan,nan,24600.1,10413.5,nan,nan,22543.3,27936.5,nan,nan,39208.0,21117.1
08-02-2020,1106964.5,108612.0,54262.8,96974.5,136892.5,79533.7,66060.4,42810.3,52703.1,52744.2,82798.3,31723.3,50138.9,38396.4,166253.5,209340.0,235265.6,59237.9,14861.6,178283.6,151543.0,47412.7,73289.8,34320.7,22675.5,nan,nan,21618.9,3663.1,nan,nan,19862.5,19623.4,nan,nan,31863.6,19835.8
09-02-2020,1012511.0,110052.8,47431.2,94716.6,96613.1,76565.0,48778.0,43023.8,31961.1,51991.6,54345.8,31234.9,31097.2,43949.4,133693.3,206313.1,241890.2,52275.8,25516.1,161855.2,157548.2,47565.6,87846.5,36984.7,29804.3,nan,nan,19919.9,6771.3,nan,nan,19550.7,16766.3,nan,nan,33767.5,19060.2
10-02-2020,1104820.5,121696.6,53096.5,102602.9,106366.7,80211.1,60230.4,45542.8,40629.3,53435.7,63729.0,33021.4,47638.3,44458.2,158389.0,216888.7,244250.6,58144.0,28107.4,181270.9,152939.4,55048.4,103031.3,37853.5,33706.4,nan,nan,22854.9,7914.4,nan,nan,21885.0,16870.6,nan,nan,40232.0,27980.1
11-02-2020,1143315.2,127455.8,53327.3,101973.9,134022.6,83460.1,62639.2,43904.1,44836.5,54733.8,76982.6,33095.3,61684.6,47161.6,152374.7,237060.8,235867.9,63346.9,25108.4,182274.0,152492.5,55764.0,105195.8,36155.0,30644.7,nan,nan,24108.8,6279.2,nan,nan,22294.1,18247.0,nan,nan,39281.5,27773.5
12-02-2020,1188875.0,129729.0,56072.4,100581.7,153708.9,85132.3,74531.2,45926.8,53283.4,55438.1,91672.8,34000.1,73673.5,49202.4,140693.5,233785.3,230601.5,64665.7,25036.2,193411.6,143737.3,57467.1,105954.0,38955.6,31817.1,nan,nan,24269.7,5196.7,nan,nan,21921.0,22676.9,nan,nan,40431.0,30961.1
13-02-2020,1238001.3,133008.2,58406.6,107527.3,189247.8,86680.5,82262.6,46209.9,61098.7,56679.1,100988.5,35307.2,85617.1,48039.0,168722.7,247202.1,226681.6,72271.2,17556.5,200849.7,150226.4,60362.2,65614.4,38528.1,27340.7,nan,nan,24184.4,4645.7,nan,nan,21707.1,23761.5,nan,nan,40002.8,34233.7
14-02-2020,1236836.1,130845.0,56435.5,105283.7,195153.9,88590.1,83970.1,46931.7,64591.1,56215.0,102951.4,35445.8,92909.2,50634.9,171200.6,254872.5,221963.9,77298.9,12941.4,204291.9,153378.5,57706.6,54607.7,39194.2,19919.9,nan,nan,23970.5,4110.7,nan,nan,21791.4,25713.5,nan,nan,38936.8,28621.9
15-02-2020,1129916.2,111653.1,45384.8,96123.1,148689.5,81379.1,74070.1,46991.1,46406.7,53764.8,81680.0,34148.6,53668.3,44793.7,167218.1,212597.2,231452.5,57729.0,20338.5,184544.6,147764.7,48620.1,81796.6,31485.5,28999.9,nan,nan,21098.4,6798.6,nan,nan,19806.8,14077.1,nan,nan,32086.7,18911.3
16-02-2020,986946.8,107844.3,43473.3,92693.9,97779.8,78153.7,59975.8,45836.6,35924.7,52582.7,51072.1,32911.9,39895.9,42239.6,130600.0,199806.9,201783.7,50046.0,30358.1,166552.2,136202.1,47465.7,92298.1,33063.0,32739.2,nan,nan,19915.7,7793.4,nan,nan,19378.3,16116.3,nan,nan,34440.8,21046.2
17-02-2020,1117116.6,115537.1,43387.8,98170.2,148593.6,80639.0,70905.0,47205.1,42185.8,53589.6,74153.4,32581.0,61787.9,39747.9,169706.3,212756.3,185832.8,58195.2,28197.0,179058.5,144310.2,55581.0,110214.1,30884.7,30459.1,nan,nan,22569.6,8376.9,nan,nan,21765.4,17660.1,nan,nan,38416.8,25111.5
18-02-2020,1147905.1,121848.0,50237.6,99047.2,160565.4,82678.5,71777.8,45465.2,43473.1,53942.2,85418.5,32201.4,75069.2,41191.9,180130.4,212190.3,181500.6,60253.1,24930.7,182391.9,139927.6,55963.2,103423.5,35227.5,27415.8,nan,nan,22739.6,9050.2,nan,nan,21956.9,18041.6,nan,nan,39578.3,26682.1
19-02-2020,1186540.1,125308.2,52355.9,104453.4,173959.4,86039.8,84993.5,47610.8,60324.3,54778.9,99277.3,33993.3,92949.6,48244.1,162454.2,234394.8,181874.2,68211.0,16727.4,190772.6,146988.6,56402.1,80755.4,35681.6,27122.7,nan,nan,23226.5,10841.6,nan,nan,21907.5,18020.8,nan,nan,39872.0,28357.9
20-02-2020,1202622.7,124805.5,51622.6,99113.0,164332.2,83499.5,77837.8,48896.9,49046.8,54794.2,92853.6,35147.1,83237.0,42083.5,186585.7,230545.4,196752.9,66803.3,19081.2,197058.9,150541.1,55066.5,101197.0,34597.5,26274.5,nan,nan,23582.5,10317.9,nan,nan,21811.9,22998.0,nan,nan,39870.5,22522.3
21-02-2020,1168606.3,122716.1,51960.5,98337.4,157116.3,81263.8,73469.7,47016.7,44966.0,53868.9,76541.8,33423.0,66844.8,39667.4,167389.2,213290.7,200053.8,59148.4,25964.9,191290.3,153440.5,52178.8,108215.0,37299.8,33675.6,nan,nan,23227.0,8843.0,nan,nan,21811.1,15654.1,nan,nan,39580.8,23301.6
22-02-2020,1020115.0,108367.5,43962.1,93278.8,117285.5,78101.8,56895.2,43282.3,40567.0,51870.0,55493.4,30939.3,44732.6,40135.8,132652.5,213945.1,210269.3,51361.3,29156.8,177032.5,138651.6,49992.9,94058.5,34160.0,33864.3,nan,nan,20407.9,9620.4,nan,nan,19832.4,15250.1,nan,nan,35511.2,21727.5
23-02-2020,1034844.1,107061.0,46337.8,94816.4,139836.7,78399.0,57706.7,42835.2,39201.4,52000.3,59594.9,31141.0,51713.2,35192.9,153455.4,202656.1,188214.5,52373.6,26112.0,170257.5,131276.0,47700.2,96230.8,33064.3,33025.8,nan,nan,20049.4,8278.6,nan,nan,19202.0,16177.8,nan,nan,36092.5,18078.6
24-02-2020,1175453.0,127228.1,56405.7,104380.7,172253.7,87338.8,72297.4,45718.2,51378.8,54897.2,87556.3,33296.0,90727.5,43593.8,171972.1,240549.2,179995.6,71023.6,15889.4,187886.9,166309.7,55510.0,71277.9,37117.2,25808.0,nan,nan,20040.1,12417.4,nan,nan,21656.1,17858.9,nan,nan,35780.0,25699.6
25-02-2020,1225898.7,130929.9,59709.3,106702.6,178870.0,89893.7,81632.7,46927.0,65077.9,55411.4,94146.6,34002.1,86533.5,47370.1,154864.1,237669.4,195439.9,66540.0,20117.8,207621.3,148936.6,55936.6,98405.6,34877.4,33071.1,nan,nan,23475.4,6055.8,nan,nan,21896.0,25382.8,nan,nan,40316.6,31047.8
26-02-2020,1224481.6,136895.7,60113.7,108665.0,187928.1,88716.2,90716.7,47546.0,70977.9,55964.3,98565.2,34769.4,98879.7,50863.8,157195.3,241297.6,184802.9,71860.1,18142.0,205373.9,152443.8,58000.2,65201.7,37744.3,27343.4,nan,nan,24077.4,11380.2,nan,nan,22027.2,26040.8,nan,nan,40204.5,26872.7
27-02-2020,1225664.7,142148.2,60142.4,111008.1,192613.1,90647.4,93381.8,47383.5,81849.1,56463.8,101946.6,35192.5,76484.1,53836.3,155165.2,263515.1,177621.2,79019.0,14072.8,208377.2,161653.7,61444.9,47776.9,42067.6,21096.4,nan,nan,24186.3,12662.4,nan,nan,22206.7,33684.3,nan,nan,39314.7,38153.3
28-02-2020,1262201.5,137609.0,59428.8,108725.1,187711.6,91441.4,88038.7,47612.7,81231.2,54414.0,98689.7,34880.5,88319.0,52377.7,163087.3,257674.6,209168.8,76374.6,14497.6,211582.9,151351.2,54059.7,80986.4,37696.6,28589.8,nan,nan,24297.8,10240.8,nan,nan,21968.9,25354.5,nan,nan,39944.7,37931.1
29-02-2020,1131590.5,118419.3,53193.0,100425.0,165874.9,86636.8,73587.6,46328.3,49148.7,52118.2,79781.1,34448.4,45421.7,46843.7,143355.9,226543.8,224187.5,61907.6,17400.1,198083.8,149310.0,46672.4,82588.6,37166.5,29889.4,nan,nan,22705.8,6399.7,nan,nan,20097.6,15208.6,nan,nan,33384.5,23409.2
01-03-2020,1083308.4,112773.8,54050.8,97363.4,144863.4,84468.1,68722.9,47185.6,37104.5,51326.3,64975.0,33120.9,38331.8,44210.1,135303.4,210469.6,235486.2,54244.1,23431.9,185665.4,131765.4,48949.6,92212.5,35163.5,33835.8,nan,nan,20625.8,10939.5,nan,nan,19222.1,16219.8,nan,nan,36089.8,20244.1
02-03-2020,1196949.2,124935.0,58884.1,100590.7,185361.3,88265.0,87044.0,48454.3,61940.5,53309.4,86875.7,35076.3,85162.1,47269.2,160058.7,232373.4,231556.2,74290.5,12975.3,194087.8,139907.5,54521.0,57736.3,40377.7,22004.3,nan,nan,23037.9,14535.1,nan,nan,21369.6,25357.0,nan,nan,35549.9,26233.3
03-03-2020,1202621.3,127273.8,59235.8,100774.8,182315.4,85466.4,83988.3,49216.2,63586.1,54304.7,82336.1,34506.4,75514.5,46427.0,171561.7,234324.2,230224.8,77421.1,12169.0,193507.7,149000.8,59389.6,46288.8,41976.2,21749.4,nan,nan,23213.6,14872.6,nan,nan,21513.5,24795.7,nan,nan,39953.0,20777.7
04-03-2020,1187445.0,126464.7,62559.1,103279.7,178501.3,85119.3,76380.8,47764.4,62341.3,55646.5,84464.5,35968.0,89773.1,47895.0,170494.5,238610.1,215362.3,70805.1,14850.2,189967.9,160788.4,60153.1,42981.3,40491.6,20281.1,nan,nan,22619.9,12627.8,nan,nan,21730.8,25001.1,nan,nan,40218.5,23449.9
05-03-2020,1205804.8,131205.8,61975.3,104991.8,156855.0,86735.4,75303.3,47781.9,65317.4,55619.5,114320.8,33921.8,93785.6,47931.6,165752.8,242260.2,222562.9,75907.5,12347.3,188104.3,151985.7,61767.3,35958.4,42511.8,20112.5,nan,nan,23073.6,10696.8,nan,nan,21467.5,26550.9,nan,nan,40189.4,23409.2
06-03-2020,1238759.1,133435.0,60887.5,105108.3,160188.3,87127.0,80388.1,46040.1,66473.4,55922.8,124774.3,33489.0,98100.2,48542.2,168638.9,241856.2,222218.6,69398.5,15997.3,192400.4,144463.9,56343.0,64075.7,36787.5,27675.8,nan,nan,23035.5,9996.6,nan,nan,21249.4,24889.0,nan,nan,39717.5,21448.7
07-03-2020,1156799.1,121210.6,57124.1,97226.6,157484.4,83695.3,73462.7,43968.7,57832.5,54025.7,120773.4,31820.4,88467.8,44002.3,158998.9,222971.7,223237.8,65139.8,13923.3,183269.7,141057.6,50610.8,40349.9,35807.7,19033.6,nan,nan,20964.5,6868.6,nan,nan,19350.7,18604.0,nan,nan,34415.9,18421.9
08-03-2020,1091254.0,107482.4,56652.8,92452.3,140199.0,79346.3,55471.7,44398.9,38508.9,52730.2,80582.0,31258.4,43345.2,38671.3,167683.8,205498.0,238930.9,58621.2,17608.1,173427.8,139856.5,47895.8,88969.4,32231.0,23010.7,nan,nan,19846.8,7155.7,nan,nan,18749.2,19553.8,nan,nan,33734.6,13243.2
09-03-2020,1158896.6,123987.1,62660.0,98464.3,158346.1,81814.8,65472.8,45336.9,46156.0,54459.6,105483.2,32636.9,82594.5,41771.3,176003.6,223606.8,226889.1,71232.4,13441.9,184005.7,148614.9,56336.0,49440.8,38925.8,19572.5,nan,nan,22527.6,11094.0,nan,nan,20977.9,22694.8,nan,nan,35951.4,23173.1
10-03-2020,1179119.2,125039.4,59959.5,95096.5,167614.1,81123.6,67296.7,47075.1,52891.7,54233.6,106271.8,31910.6,80474.2,44520.8,151633.2,226188.7,225804.4,65474.2,18592.5,185983.4,139895.9,51949.7,79314.3,36274.9,26357.4,nan,nan,22439.5,11083.3,nan,nan,21383.0,22150.7,nan,nan,40646.5,22742.7
11-03-2020,1161173.6,123841.7,59008.3,92072.0,166516.5,80185.2,67551.8,48885.2,42058.2,53267.5,91274.2,32072.3,55209.6,45878.0,140286.5,223286.1,237827.5,57616.2,24550.8,191607.7,137150.5,55811.6,100316.7,39860.1,32939.2,nan,nan,22225.5,11726.2,nan,nan,21547.9,21832.5,nan,nan,38406.4,26440.0
12-03-2020,1146954.8,123303.5,59258.9,96437.5,150431.1,81662.2,62473.4,47834.9,43550.4,53984.2,84761.4,32508.3,57047.9,43299.5,154167.8,231733.6,231184.1,59654.7,24672.7,193014.6,132780.6,55269.4,101548.7,40231.6,34517.9,nan,nan,21862.7,11768.8,nan,nan,21436.2,22353.5,nan,nan,40261.6,27551.6
13-03-2020,1156904.3,118984.6,54707.6,94453.3,152483.5,83406.2,66221.8,49462.1,44339.2,54654.7,91519.8,32879.0,73136.2,38521.3,185396.8,233013.2,215842.2,64212.5,18650.4,190777.0,142681.7,53048.0,78164.1,38910.6,29626.5,nan,nan,21610.5,7623.7,nan,nan,21540.4,21004.6,nan,nan,39480.1,22310.2
14-03-2020,1180027.8,119197.0,56017.7,96417.0,171659.1,84009.9,70981.2,47835.5,54555.4,54342.1,106580.3,32698.4,89672.5,43176.7,180791.3,230734.2,207404.9,67570.6,13817.7,188545.3,146828.5,49559.7,56900.3,37146.9,18882.7,nan,nan,20388.3,7306.8,nan,nan,19478.7,23272.6,nan,nan,35234.7,17476.2
15-03-2020,1067446.5,113070.5,50588.9,88721.5,121936.8,79242.2,54965.1,45487.7,42607.2,52002.5,62352.3,31593.0,46473.9,41576.4,163291.5,218463.2,215372.3,54030.5,24517.7,175596.1,143359.5,45115.9,97206.1,34783.1,29185.5,nan,nan,18929.9,7337.4,nan,nan,18927.6,21449.1,nan,nan,35375.4,13617.8
