Date,Hour,MAE d,MAE s
2017-07-15,7,17.17,34.65
2017-07-15,8,17.64,34.66
2017-07-15,9,17.43,33.98
2017-07-15,10,16.47,34.07
2017-07-15,11,17.36,33.74
2017-07-15,12,18.43,32.06
2017-07-15,13,18.79,32.74
2017-07-15,14,17.87,34.59
2017-07-15,15,17.82,33.02
2017-07-15,16,16.09,32.94
2017-07-15,17,17.79,33.55
2017-07-15,18,18.44,35.32
2017-07-15,19,17.61,35.94
2017-07-15,20,18.08,36.14
2017-07-15,21,17.59,35.49
2017-07-15,22,19.99,35.16
2017-07-15,23,16.81,36.55
2017-07-16,0,18.13,35.04
2017-07-16,1,16.86,34.61
2017-07-16,2,16.42,34.56
2017-07-16,3,17.58,33.93
2017-07-16,4,16.22,33.6
2017-07-16,5,15.64,31.89
2017-07-16,6,16.62,34.24
2017-07-16,7,17.16,36.13
2017-07-16,8,17.44,34.25
2017-07-16,9,17.79,35.31
2017-07-16,10,15.83,35.38
2017-07-16,11,16.61,35.08
2017-07-16,12,16.41,35.34
2017-07-16,13,16.44,35.42
2017-07-16,14,16.42,36.34
2017-07-16,15,16.44,36.79
2017-07-16,16,16.59,36.86
2017-07-16,17,19.51,37.28
2017-07-16,18,18.41,36.93
2017-07-16,19,16.22,36.16
2017-07-16,20,16.46,36.75
2017-07-16,21,16.91,36.86
2017-07-16,22,16.84,34.72
2017-07-16,23,16.07,35.4
2017-07-17,0,17.51,35.32
2017-07-17,1,17.73,35.5
2017-07-17,2,17.6,35.62
2017-07-17,3,16.89,35.47
2017-07-17,4,17.45,36.01
2017-07-17,5,17.79,35.48
2017-07-17,6,15.7,34.4
2017-07-17,7,17.43,35.94
2017-07-17,8,17.85,35.39
2017-07-17,9,17.97,35.56
2017-07-17,10,15.27,35.02
2017-07-17,11,16.5,35.67
2017-07-17,12,16.3,34.86
2017-07-17,13,16.07,35.04
2017-07-17,14,15.96,35.25
2017-07-17,15,15.73,35.42
2017-07-17,16,16.38,35.82
2017-07-17,17,17.9,35.44
2017-07-17,18,17.7,36.21
2017-07-17,19,16.78,36.74
2017-07-17,20,16.77,36.18
2017-07-17,21,16.75,34.76
2017-07-17,22,16.43,33.8
2017-07-17,23,16.04,34.11
2017-07-18,0,16.31,33.99
2017-07-18,1,15.93,35.15
2017-07-18,2,16.93,35.85
2017-07-18,3,16.11,35.4
2017-07-18,4,16.71,34.89
2017-07-18,5,16.15,35.29
2017-07-18,6,16.94,34.04
2017-07-18,7,18.25,31.66
2017-07-18,8,17.64,30.74
2017-07-18,9,17.39,30.68
2017-07-18,10,15.81,31.18
2017-07-18,11,15.48,31.89
2017-07-18,12,15.93,31.19
2017-07-18,13,16.67,30.42
2017-07-18,14,17.13,30.6
2017-07-18,15,17.19,30.69
2017-07-18,16,15.44,31.02
2017-07-18,17,17.83,30.74
2017-07-18,18,18.45,31.86
2017-07-18,19,19.82,32.86
2017-07-18,20,19.39,32.46
2017-07-18,21,19.34,31.67
2017-07-18,22,20.46,31.28
2017-07-18,23,19.05,31.34
2017-07-19,0,20.61,34.08
2017-07-19,1,21.16,32.55
2017-07-19,2,21.35,33.76
2017-07-19,3,20.68,34.03
2017-07-19,4,21.18,32.02
2017-07-19,5,18.33,29.8
2017-07-19,6,17.75,32.23
2017-07-19,7,21.63,36.31
2017-07-19,8,22.44,35.52
2017-07-19,9,22.39,34.4
2017-07-19,10,17.68,33.69
2017-07-19,11,17.63,33.85
2017-07-19,12,16.94,32.8
2017-07-19,13,16.47,32.86
2017-07-19,14,16.29,32.81
2017-07-19,15,16.03,32.98
2017-07-19,16,16.05,32.08
2017-07-19,17,18.02,31.92
2017-07-19,18,17.89,31.61
2017-07-19,19,17.08,31.59
2017-07-19,20,16.75,31.08
2017-07-19,21,16.76,31.66
2017-07-19,22,16.51,32.25
2017-07-19,23,18.32,31.28
2017-07-20,0,15.65,35.39
2017-07-20,1,15.48,36.91
2017-07-20,2,15.43,36.83
2017-07-20,3,14.72,36.93
2017-07-20,4,15.44,36.57
2017-07-20,5,16.58,36.41
2017-07-20,6,17.82,36.52
2017-07-20,7,19.01,33.37
2017-07-20,8,18.84,32.29
2017-07-20,9,17.49,33.86
2017-07-20,10,16.83,33.38
2017-07-20,11,18.57,31.62
2017-07-20,12,18.0,31.85
2017-07-20,13,18.08,31.22
2017-07-20,14,16.39,32.28
2017-07-20,15,16.31,32.86
2017-07-20,16,16.35,33.0
2017-07-20,17,19.03,32.86
2017-07-20,18,20.34,32.27
2017-07-20,19,18.38,32.27
2017-07-20,20,20.49,31.92
2017-07-20,21,19.45,33.11
2017-07-20,22,19.99,32.03
2017-07-20,23,17.71,32.96
2017-07-21,0,16.39,47.32
2017-07-21,1,16.48,46.86
2017-07-21,2,16.93,47.73
2017-07-21,3,16.47,48.1
2017-07-21,4,15.63,48.22
2017-07-21,5,16.08,47.96
2017-07-21,6,16.54,40.17
2017-07-21,7,17.6,32.49
2017-07-21,8,18.44,32.85
2017-07-21,9,18.7,31.87
2017-07-21,10,17.71,31.51
2017-07-21,11,19.49,31.55
2017-07-21,12,19.29,31.69
2017-07-21,13,17.32,31.61
2017-07-21,14,16.76,32.72
2017-07-21,15,16.27,33.51
2017-07-21,16,17.43,33.26
2017-07-21,17,21.74,32.94
2017-07-21,18,22.48,34.0
2017-07-21,19,21.02,34.2
2017-07-21,20,22.81,36.04
2017-07-21,21,20.84,36.57
2017-07-21,22,24.17,36.56
2017-07-21,23,21.77,36.52
2017-07-22,0,18.57,48.56
2017-07-22,1,18.14,49.03
2017-07-22,2,18.09,47.75
2017-07-22,3,18.29,48.36
2017-07-22,4,18.26,48.21
2017-07-22,5,17.34,47.65
2017-07-22,6,16.57,33.24
2017-07-22,7,18.11,35.44
2017-07-22,8,20.17,35.96
2017-07-22,9,18.02,37.26
2017-07-22,10,19.49,35.88
2017-07-22,11,19.14,35.94
2017-07-22,12,18.7,35.08
2017-07-22,13,18.27,37.09
2017-07-22,14,18.1,37.13
2017-07-22,15,18.3,38.02
2017-07-22,16,18.53,35.27
2017-07-22,17,18.02,35.36
2017-07-22,18,20.46,35.21
2017-07-22,19,19.04,34.99
2017-07-22,20,19.3,33.92
2017-07-22,21,17.94,33.98
2017-07-22,22,17.98,33.93
2017-07-22,23,19.57,33.05
2017-07-23,0,16.64,35.41
2017-07-23,1,16.52,36.59
2017-07-23,2,16.9,36.5
2017-07-23,3,16.92,36.32
2017-07-23,4,16.93,36.21
2017-07-23,5,18.14,36.08
2017-07-23,6,17.11,36.14
2017-07-23,7,19.75,36.42
2017-07-23,8,17.98,36.26
2017-07-23,9,17.75,41.61
2017-07-23,10,15.34,40.17
2017-07-23,11,16.84,39.8
2017-07-23,12,17.8,39.63
2017-07-23,13,17.76,38.97
2017-07-23,14,17.72,36.28
2017-07-23,15,18.2,37.15
2017-07-23,16,16.53,37.57
2017-07-23,17,21.91,28.9
2017-07-23,18,22.92,28.52
2017-07-23,19,21.1,29.14
2017-07-23,20,22.29,28.37
2017-07-23,21,22.49,27.8
2017-07-23,22,22.16,27.91
2017-07-23,23,19.04,29.42
2017-07-24,0,17.89,33.43
2017-07-24,1,18.01,34.15
2017-07-24,2,18.23,34.95
2017-07-24,3,17.99,35.01
2017-07-24,4,17.8,34.88
2017-07-24,5,18.93,35.83
2017-07-24,6,21.57,23.65
2017-07-24,7,21.76,25.58
2017-07-24,8,21.38,23.35
2017-07-24,9,21.15,25.34
2017-07-24,10,16.88,25.23
2017-07-24,11,17.13,24.28
2017-07-24,12,16.64,27.42
2017-07-24,13,16.86,27.17
2017-07-24,14,15.94,27.57
2017-07-24,15,15.9,26.65
2017-07-24,16,17.68,26.66
2017-07-24,17,19.82,27.16
2017-07-24,18,22.36,24.89
2017-07-24,19,20.84,24.72
2017-07-24,20,22.01,24.93
2017-07-24,21,23.14,24.55
2017-07-24,22,23.42,26.09
2017-07-24,23,21.35,25.05
2017-07-25,0,20.86,43.97
2017-07-25,1,19.75,43.24
2017-07-25,2,19.66,42.71
2017-07-25,3,17.52,43.92
2017-07-25,4,17.47,43.36
2017-07-25,5,20.9,42.99
2017-07-25,6,19.16,26.61
2017-07-25,7,18.41,26.85
2017-07-25,8,19.35,26.18
2017-07-25,9,19.1,26.24
2017-07-25,10,17.92,25.65
2017-07-25,11,17.54,25.0
2017-07-25,12,20.49,24.27
2017-07-25,13,20.0,24.34
2017-07-25,14,19.37,25.9
2017-07-25,15,18.35,26.55
2017-07-25,16,17.93,26.49
2017-07-25,17,18.51,26.01
2017-07-25,18,20.32,27.04
2017-07-25,19,19.02,26.4
2017-07-25,20,20.15,26.57
2017-07-25,21,17.93,26.2
2017-07-25,22,18.2,28.04
2017-07-25,23,18.7,28.48
2017-07-26,0,16.67,45.79
2017-07-26,1,16.97,45.58
2017-07-26,2,17.56,45.22
2017-07-26,3,15.89,45.47
2017-07-26,4,15.92,45.37
2017-07-26,5,15.99,45.93
2017-07-26,6,16.47,28.15
2017-07-26,7,19.05,26.83
2017-07-26,8,20.6,27.42
2017-07-26,9,19.71,27.06
2017-07-26,10,21.07,27.73
2017-07-26,11,19.68,27.35
2017-07-26,12,23.13,24.73
2017-07-26,13,22.64,24.4
2017-07-26,14,21.03,25.29
2017-07-26,15,20.22,27.37
2017-07-26,16,21.04,27.16
2017-07-26,17,22.48,26.83
2017-07-26,18,23.85,27.24
2017-07-26,19,23.32,29.14
2017-07-26,20,23.43,27.92
2017-07-26,21,23.98,26.62
2017-07-26,22,25.23,27.25
2017-07-26,23,24.06,26.53
2017-07-27,0,20.06,25.4
2017-07-27,1,20.27,26.37
2017-07-27,2,20.33,26.88
2017-07-27,3,18.35,26.8
2017-07-27,4,17.38,27.31
2017-07-27,5,17.68,27.31
2017-07-27,6,18.28,25.21
2017-07-27,7,21.64,27.08
2017-07-27,8,21.01,27.99
2017-07-27,9,20.87,29.08
2017-07-27,10,20.98,28.24
2017-07-27,11,20.62,28.24
2017-07-27,12,20.67,27.64
2017-07-27,13,20.8,28.13
2017-07-27,14,19.89,27.49
2017-07-27,15,19.89,28.12
2017-07-27,16,19.49,27.57
2017-07-27,17,21.55,27.31
2017-07-27,18,21.56,27.47
2017-07-27,19,21.71,27.38
2017-07-27,20,20.78,26.95
2017-07-27,21,20.57,26.91
2017-07-27,22,21.55,25.45
2017-07-27,23,19.0,26.99
2017-07-28,0,19.42,30.7
2017-07-28,1,17.03,30.36
2017-07-28,2,16.03,30.25
2017-07-28,3,17.01,30.17
2017-07-28,4,15.54,29.95
2017-07-28,5,15.99,30.32
2017-07-28,6,16.67,31.74
2017-07-28,7,22.59,29.85
2017-07-28,8,22.49,30.81
2017-07-28,9,19.57,30.11
2017-07-28,10,21.46,30.08
2017-07-28,11,19.4,30.24
2017-07-28,12,19.98,30.54
2017-07-28,13,18.76,31.83
2017-07-28,14,18.31,31.6
2017-07-28,15,20.72,30.88
2017-07-28,16,18.7,31.49
2017-07-28,17,19.19,31.98
2017-07-28,18,19.91,31.93
2017-07-28,19,18.26,32.24
2017-07-28,20,17.37,32.54
2017-07-28,21,17.82,32.06
2017-07-28,22,18.17,32.51
2017-07-28,23,17.33,32.01
2017-07-29,0,15.41,26.39
2017-07-29,1,15.33,26.02
2017-07-29,2,15.5,25.79
2017-07-29,3,15.77,25.47
2017-07-29,4,16.48,25.73
2017-07-29,5,15.79,28.47
2017-07-29,6,15.99,28.18
2017-07-29,7,17.19,28.8
2017-07-29,8,17.67,31.65
2017-07-29,9,17.97,31.37
2017-07-29,10,16.78,31.56
2017-07-29,11,17.7,31.18
2017-07-29,12,18.89,30.76
2017-07-29,13,18.72,30.98
2017-07-29,14,18.37,31.03
2017-07-29,15,18.39,30.72
2017-07-29,16,18.01,32.6
2017-07-29,17,19.07,31.74
2017-07-29,18,18.43,32.25
2017-07-29,19,17.52,31.12
2017-07-29,20,20.39,27.83
2017-07-29,21,18.69,27.85
2017-07-29,22,19.95,27.24
2017-07-29,23,18.24,26.4
2017-07-30,0,16.8,27.22
2017-07-30,1,17.36,27.26
2017-07-30,2,17.23,26.99
2017-07-30,3,16.78,26.54
2017-07-30,4,15.36,26.2
2017-07-30,5,15.09,26.15
2017-07-30,6,15.43,26.39
2017-07-30,7,17.19,25.41
2017-07-30,8,18.29,29.43
2017-07-30,9,18.39,29.69
2017-07-30,10,16.31,32.45
2017-07-30,11,17.57,32.72
2017-07-30,12,17.74,33.37
2017-07-30,13,17.57,33.66
2017-07-30,14,18.09,33.21
2017-07-30,15,18.11,33.04
2017-07-30,16,18.18,33.43
2017-07-30,17,19.0,31.72
2017-07-30,18,18.23,32.42
2017-07-30,19,17.55,32.32
2017-07-30,20,17.55,32.06
2017-07-30,21,18.21,30.94
2017-07-30,22,18.64,30.12
2017-07-30,23,17.99,30.73
2017-07-31,0,16.41,32.68
2017-07-31,1,16.01,29.32
2017-07-31,2,15.59,29.08
2017-07-31,3,15.79,29.4
2017-07-31,4,15.74,29.02
2017-07-31,5,17.03,28.87
2017-07-31,6,18.86,26.94
2017-07-31,7,18.68,25.96
2017-07-31,8,19.58,27.81
2017-07-31,9,21.68,28.68
2017-07-31,10,18.19,30.52
2017-07-31,11,20.54,32.71
2017-07-31,12,20.09,32.62
2017-07-31,13,20.31,31.57
2017-07-31,14,20.22,31.66
2017-07-31,15,19.8,30.66
2017-07-31,16,19.02,31.21
2017-07-31,17,19.59,31.01
2017-07-31,18,22.18,26.41
2017-07-31,19,20.59,26.95
2017-07-31,20,20.04,27.28
2017-07-31,21,19.91,26.33
2017-07-31,22,20.68,26.27
2017-07-31,23,18.43,28.83
2017-08-01,0,21.54,28.24
2017-08-01,1,21.15,29.62
2017-08-01,2,21.02,30.62
2017-08-01,3,20.45,31.64
2017-08-01,4,17.86,30.96
2017-08-01,5,19.36,29.42
2017-08-01,6,21.71,26.32
2017-08-01,7,26.91,27.66
2017-08-01,8,28.0,29.12
2017-08-01,9,26.78,27.73
2017-08-01,10,27.39,26.58
2017-08-01,11,25.71,27.01
2017-08-01,12,25.45,26.91
2017-08-01,13,24.93,26.95
2017-08-01,14,25.54,26.93
2017-08-01,15,24.56,27.57
2017-08-01,16,24.19,27.22
2017-08-01,17,25.42,27.78
2017-08-01,18,28.7,27.66
2017-08-01,19,27.02,27.41
2017-08-01,20,27.45,27.15
2017-08-01,21,27.81,27.01
2017-08-01,22,26.97,30.16
2017-08-01,23,23.93,30.11
2017-08-02,0,20.65,31.19
2017-08-02,1,18.36,31.14
2017-08-02,2,17.93,30.58
2017-08-02,3,17.76,29.55
2017-08-02,4,19.08,28.92
2017-08-02,5,18.54,28.57
2017-08-02,6,17.68,31.43
2017-08-02,7,21.54,32.77
2017-08-02,8,21.11,33.77
2017-08-02,9,18.97,34.5
2017-08-02,10,18.13,35.92
2017-08-02,11,20.25,38.95
2017-08-02,12,19.99,38.88
2017-08-02,13,19.78,37.66
2017-08-02,14,19.8,37.8
2017-08-02,15,19.64,37.61
2017-08-02,16,19.68,38.32
2017-08-02,17,19.65,34.87
2017-08-02,18,20.51,33.25
2017-08-02,19,20.55,33.38
2017-08-02,20,23.17,32.57
2017-08-02,21,25.16,33.76
2017-08-02,22,25.99,34.58
2017-08-02,23,22.93,33.68
2017-08-03,0,21.6,34.83
2017-08-03,1,22.47,34.14
2017-08-03,2,22.44,34.34
2017-08-03,3,22.13,35.18
2017-08-03,4,21.88,34.77
2017-08-03,5,19.78,35.42
2017-08-03,6,17.51,37.42
2017-08-03,7,21.9,38.01
2017-08-03,8,19.65,39.0
2017-08-03,9,19.6,39.32
2017-08-03,10,18.21,39.89
2017-08-03,11,17.65,38.65
2017-08-03,12,20.35,39.07
2017-08-03,13,19.21,40.98
2017-08-03,14,18.49,45.11
2017-08-03,15,18.43,44.26
2017-08-03,16,18.36,44.62
2017-08-03,17,19.1,45.11
2017-08-03,18,19.86,44.12
2017-08-03,19,18.93,44.06
2017-08-03,20,18.4,41.16
2017-08-03,21,18.46,40.43
2017-08-03,22,18.32,41.27
2017-08-03,23,17.72,40.47
2017-08-04,0,17.18,37.08
2017-08-04,1,17.09,37.28
2017-08-04,2,17.43,37.0
2017-08-04,3,17.39,37.08
2017-08-04,4,17.22,37.13
2017-08-04,5,17.14,38.48
2017-08-04,6,16.93,35.81
2017-08-04,7,18.48,36.75
2017-08-04,8,18.43,39.25
2017-08-04,9,17.97,37.67
2017-08-04,10,15.93,37.62
2017-08-04,11,16.98,38.3
2017-08-04,12,19.24,39.36
2017-08-04,13,18.86,38.86
2017-08-04,14,18.68,38.88
2017-08-04,15,18.74,39.02
2017-08-04,16,18.56,36.45
2017-08-04,17,19.54,37.84
2017-08-04,18,19.28,38.23
2017-08-04,19,18.49,38.41
2017-08-04,20,18.99,39.65
2017-08-04,21,18.61,37.79
2017-08-04,22,18.27,37.42
2017-08-04,23,18.03,37.46
2017-08-05,0,17.83,49.04
2017-08-05,1,17.66,45.85
2017-08-05,2,17.49,45.25
2017-08-05,3,17.34,44.75
2017-08-05,4,17.21,44.69
2017-08-05,5,17.47,45.0
2017-08-05,6,19.05,45.66
2017-08-05,7,19.17,43.34
2017-08-05,8,19.45,45.58
2017-08-05,9,19.23,43.24
2017-08-05,10,19.24,45.61
2017-08-05,11,19.58,45.66
2017-08-05,12,19.13,43.53
2017-08-05,13,18.58,40.22
2017-08-05,14,18.94,39.77
2017-08-05,15,18.87,39.75
2017-08-05,16,19.71,40.45
2017-08-05,17,19.96,47.83
2017-08-05,18,20.09,44.14
2017-08-05,19,19.58,46.21
2017-08-05,20,18.74,45.09
2017-08-05,21,18.87,45.37
2017-08-05,22,20.06,44.7
2017-08-05,23,19.65,46.83
2017-08-06,0,17.62,37.45
2017-08-06,1,18.06,37.13
2017-08-06,2,16.02,37.2
2017-08-06,3,15.72,37.59
2017-08-06,4,15.59,37.57
2017-08-06,5,14.98,37.45
2017-08-06,6,16.54,37.38
2017-08-06,7,17.34,37.61
2017-08-06,8,19.67,37.51
2017-08-06,9,19.37,37.48
2017-08-06,10,16.86,36.28
2017-08-06,11,18.28,36.31
2017-08-06,12,18.55,32.67
2017-08-06,13,18.65,32.94
2017-08-06,14,18.13,33.59
2017-08-06,15,17.83,33.34
2017-08-06,16,17.64,33.41
2017-08-06,17,19.14,34.76
2017-08-06,18,20.19,35.72
2017-08-06,19,21.49,33.63
2017-08-06,20,20.54,29.72
2017-08-06,21,20.95,30.69
2017-08-06,22,21.14,29.07
2017-08-06,23,20.26,28.57
2017-08-07,0,19.75,41.15
2017-08-07,1,19.96,39.7
2017-08-07,2,19.8,40.02
2017-08-07,3,19.13,39.34
2017-08-07,4,19.4,38.97
2017-08-07,5,19.56,37.93
2017-08-07,6,21.23,38.09
2017-08-07,7,25.44,39.93
2017-08-07,8,24.95,39.69
2017-08-07,9,22.31,40.59
2017-08-07,10,20.46,41.37
2017-08-07,11,21.62,44.86
2017-08-07,12,20.97,42.16
2017-08-07,13,20.83,42.76
2017-08-07,14,20.89,43.07
2017-08-07,15,20.14,42.08
2017-08-07,16,21.11,44.1
2017-08-07,17,23.78,39.85
2017-08-07,18,24.96,41.3
2017-08-07,19,24.85,39.08
2017-08-07,20,25.66,39.0
2017-08-07,21,27.07,38.86
2017-08-07,22,25.78,38.16
2017-08-07,23,21.17,38.71
2017-08-08,0,22.71,27.04
2017-08-08,1,21.23,27.18
2017-08-08,2,18.75,27.36
2017-08-08,3,18.44,27.97
2017-08-08,4,19.31,26.87
2017-08-08,5,20.11,27.19
2017-08-08,6,18.94,26.17
2017-08-08,7,24.0,26.58
2017-08-08,8,24.1,25.6
2017-08-08,9,23.45,25.99
2017-08-08,10,22.38,26.74
2017-08-08,11,22.37,26.75
2017-08-08,12,20.11,27.4
2017-08-08,13,20.37,27.33
2017-08-08,14,20.43,27.05
2017-08-08,15,19.97,26.38
2017-08-08,16,19.37,29.22
2017-08-08,17,21.25,29.38
2017-08-08,18,21.81,29.14
2017-08-08,19,20.3,26.34
2017-08-08,20,19.62,31.75
2017-08-08,21,19.49,31.83
2017-08-08,22,19.42,31.0
2017-08-08,23,20.47,33.3
2017-08-09,0,20.27,38.85
2017-08-09,1,19.55,39.89
2017-08-09,2,19.5,39.75
2017-08-09,3,18.48,38.66
2017-08-09,4,19.59,42.37
2017-08-09,5,21.14,40.73
2017-08-09,6,21.52,31.83
2017-08-09,7,21.25,32.45
2017-08-09,8,20.35,32.59
2017-08-09,9,20.16,33.0
2017-08-09,10,19.93,36.24
2017-08-09,11,21.81,37.3
2017-08-09,12,21.89,35.62
2017-08-09,13,21.89,31.2
2017-08-09,14,21.26,32.0
2017-08-09,15,21.31,32.03
2017-08-09,16,21.51,32.29
2017-08-09,17,23.12,32.52
2017-08-09,18,23.11,32.95
2017-08-09,19,23.07,32.3
2017-08-09,20,21.78,36.38
2017-08-09,21,21.9,39.24
2017-08-09,22,21.3,40.13
2017-08-09,23,19.59,41.05
2017-08-10,0,20.21,32.35
2017-08-10,1,19.89,30.82
2017-08-10,2,19.03,30.05
2017-08-10,3,19.18,30.58
2017-08-10,4,20.59,35.22
2017-08-10,5,19.47,33.42
2017-08-10,6,23.12,32.34
2017-08-10,7,26.41,32.37
2017-08-10,8,27.21,28.77
2017-08-10,9,24.45,29.61
2017-08-10,10,22.55,30.69
2017-08-10,11,23.83,31.42
2017-08-10,12,23.05,34.13
2017-08-10,13,22.96,35.42
2017-08-10,14,22.49,35.43
2017-08-10,15,22.16,35.85
2017-08-10,16,23.66,33.56
2017-08-10,17,24.45,30.68
2017-08-10,18,27.04,29.33
2017-08-10,19,25.3,29.79
2017-08-10,20,24.68,30.65
2017-08-10,21,25.97,30.85
2017-08-10,22,25.85,35.36
2017-08-10,23,23.07,37.6
2017-08-11,0,22.85,33.3
2017-08-11,1,21.42,31.9
2017-08-11,2,20.47,32.3
2017-08-11,3,20.01,32.62
2017-08-11,4,21.28,32.04
2017-08-11,5,22.9,29.78
2017-08-11,6,24.92,31.67
2017-08-11,7,29.33,30.66
2017-08-11,8,30.14,31.35
2017-08-11,9,29.22,30.56
2017-08-11,10,25.77,31.46
2017-08-11,11,25.36,32.09
2017-08-11,12,25.09,32.95
2017-08-11,13,24.76,30.85
2017-08-11,14,24.71,34.3
2017-08-11,15,25.29,34.14
2017-08-11,16,26.21,32.97
2017-08-11,17,29.59,32.07
2017-08-11,18,30.83,29.74
2017-08-11,19,27.06,29.85
2017-08-11,20,28.16,29.33
2017-08-11,21,28.85,32.88
2017-08-11,22,29.36,37.37
2017-08-11,23,25.86,38.38
2017-08-12,0,24.72,33.91
2017-08-12,1,20.17,34.41
2017-08-12,2,16.79,36.08
2017-08-12,3,16.63,36.94
2017-08-12,4,16.61,37.14
2017-08-12,5,17.2,37.29
2017-08-12,6,15.89,39.02
2017-08-12,7,17.4,37.13
2017-08-12,8,19.76,38.13
2017-08-12,9,19.73,36.98
2017-08-12,10,20.43,37.19
2017-08-12,11,18.92,37.93
2017-08-12,12,16.65,39.79
2017-08-12,13,16.12,39.83
2017-08-12,14,16.26,40.58
2017-08-12,15,16.45,40.25
2017-08-12,16,16.31,40.28
2017-08-12,17,17.75,40.42
2017-08-12,18,22.04,37.42
2017-08-12,19,20.97,36.95
2017-08-12,20,20.03,37.07
2017-08-12,21,18.72,32.93
2017-08-12,22,21.89,30.73
2017-08-12,23,17.89,33.59
2017-08-13,0,15.44,42.1
2017-08-13,1,15.21,42.38
2017-08-13,2,15.36,40.86
2017-08-13,3,14.9,40.09
2017-08-13,4,14.16,40.36
2017-08-13,5,15.38,40.34
2017-08-13,6,15.83,43.29
2017-08-13,7,16.59,42.89
2017-08-13,8,17.05,41.13
2017-08-13,9,18.06,39.74
2017-08-13,10,15.99,39.63
2017-08-13,11,18.05,39.45
2017-08-13,12,18.44,39.71
2017-08-13,13,18.32,38.82
2017-08-13,14,18.01,38.47
2017-08-13,15,17.67,40.59
2017-08-13,16,17.91,40.06
2017-08-13,17,19.96,39.0
2017-08-13,18,23.56,36.43
2017-08-13,19,22.31,36.51
2017-08-13,20,22.7,34.73
2017-08-13,21,22.71,34.59
2017-08-13,22,22.43,34.89
2017-08-13,23,20.8,35.29
2017-08-14,0,17.07,32.76
2017-08-14,1,17.1,34.07
2017-08-14,2,16.69,34.07
2017-08-14,3,19.77,34.42
2017-08-14,4,21.06,33.73
2017-08-14,5,20.81,32.41
2017-08-14,6,24.39,34.43
2017-08-14,7,30.66,32.15
2017-08-14,8,29.7,32.71
2017-08-14,9,27.0,31.55
2017-08-14,10,22.77,31.63
2017-08-14,11,19.57,31.76
2017-08-14,12,19.66,31.84
2017-08-14,13,20.2,32.28
2017-08-14,14,20.43,32.11
2017-08-14,15,19.38,32.54
2017-08-14,16,19.11,32.27
2017-08-14,17,21.89,30.55
2017-08-14,18,28.41,30.25
2017-08-14,19,26.37,30.19
2017-08-14,20,24.79,29.79
2017-08-14,21,23.69,29.55
2017-08-14,22,22.9,30.21
2017-08-14,23,18.46,32.34
2017-08-15,0,23.83,35.52
2017-08-15,1,19.59,34.12
2017-08-15,2,18.79,35.93
2017-08-15,3,18.46,37.0
2017-08-15,4,18.44,37.36
2017-08-15,5,18.36,36.07
2017-08-15,6,22.58,35.74
2017-08-15,7,22.41,37.82
2017-08-15,8,23.92,39.3
2017-08-15,9,24.2,42.65
2017-08-15,10,21.26,44.31
2017-08-15,11,20.87,46.35
2017-08-15,12,22.95,46.02
2017-08-15,13,23.05,45.68
2017-08-15,14,24.11,45.48
2017-08-15,15,24.99,44.68
2017-08-15,16,23.16,41.71
2017-08-15,17,25.17,42.14
2017-08-15,18,25.45,42.19
2017-08-15,19,25.03,41.67
2017-08-15,20,25.19,42.21
2017-08-15,21,24.82,40.81
2017-08-15,22,24.64,38.76
2017-08-15,23,22.84,39.91
2017-08-16,0,19.64,30.36
2017-08-16,1,17.43,30.39
2017-08-16,2,19.45,29.86
2017-08-16,3,20.36,28.68
2017-08-16,4,19.11,28.17
2017-08-16,5,18.85,28.83
2017-08-16,6,22.42,25.14
2017-08-16,7,27.18,30.31
2017-08-16,8,25.92,34.88
2017-08-16,9,23.41,34.5
2017-08-16,10,19.68,35.18
2017-08-16,11,23.01,35.78
2017-08-16,12,24.65,35.19
2017-08-16,13,22.67,35.42
2017-08-16,14,22.56,35.29
2017-08-16,15,21.34,35.43
2017-08-16,16,23.84,35.38
2017-08-16,17,24.11,33.79
2017-08-16,18,25.42,32.03
2017-08-16,19,29.06,31.49
2017-08-16,20,31.21,32.58
2017-08-16,21,32.46,29.43
2017-08-16,22,30.88,34.5
2017-08-16,23,25.07,37.64
2017-08-17,0,23.51,33.21
2017-08-17,1,20.94,34.47
2017-08-17,2,21.6,35.32
2017-08-17,3,22.51,34.22
2017-08-17,4,22.0,34.26
2017-08-17,5,20.4,32.63
2017-08-17,6,23.98,33.45
2017-08-17,7,25.62,33.78
2017-08-17,8,26.0,33.78
2017-08-17,9,24.27,33.65
2017-08-17,10,22.53,33.48
2017-08-17,11,21.49,33.66
2017-08-17,12,22.18,33.77
2017-08-17,13,22.36,33.15
2017-08-17,14,21.55,33.5
2017-08-17,15,20.05,33.24
2017-08-17,16,19.61,34.06
2017-08-17,17,23.42,33.7
2017-08-17,18,23.34,33.67
2017-08-17,19,21.03,33.21
2017-08-17,20,22.26,34.05
2017-08-17,21,21.72,34.25
2017-08-17,22,21.43,34.1
2017-08-17,23,17.56,34.37
2017-08-18,0,22.47,35.96
2017-08-18,1,21.51,37.39
2017-08-18,2,20.62,37.15
2017-08-18,3,20.83,38.34
2017-08-18,4,19.71,37.06
2017-08-18,5,19.29,33.69
2017-08-18,6,19.81,30.58
2017-08-18,7,23.01,31.62
2017-08-18,8,25.13,30.04
2017-08-18,9,23.42,30.14
2017-08-18,10,21.73,30.44
2017-08-18,11,24.89,30.57
2017-08-18,12,23.86,32.91
