Month,Hour,Weekend,s -10,s -4,s -1,s 0,s 1,s 3,s 5,s 8,s 12,s 15,s 19,s 22,s 24,s 26,s 28,s 30,s 32,s 35,s 39,s 42,s 46,s 51,s 56,s 66,s 75,s 105,s 165,s 210
8,17,1,0.990661,0.990278,0.988697,0.988381,0.983,0.981425,0.982552,0.981296,0.980921,0.982858,0.985234,0.988457,0.989582,0.991224,0.990158,0.987939,0.990365,0.991517,0.993769,0.995032,0.994343,0.991646,0.9914,0.99411,0.994375,0.995106,0.994954,0.994751
8,18,1,0.979399,0.979629,0.978601,0.978659,0.97443,0.973966,0.975587,0.97465,0.974784,0.977007,0.979601,0.982719,0.983965,0.985725,0.985068,0.983314,0.986549,0.989109,0.992219,0.993568,0.993147,0.990208,0.990669,0.992774,0.99317,0.994612,0.994555,0.994364
8,19,1,0.984496,0.98483,0.983921,0.983979,0.979847,0.979197,0.980489,0.979533,0.979612,0.981873,0.984421,0.987462,0.988533,0.990298,0.989399,0.987354,0.990091,0.992238,0.992938,0.994004,0.993777,0.990765,0.991036,0.993042,0.99341,0.994711,0.994638,0.994448
8,20,1,0.976647,0.977186,0.976579,0.976939,0.974773,0.97504,0.97692,0.976056,0.976261,0.978307,0.980645,0.983018,0.983919,0.985803,0.984894,0.982995,0.985473,0.987483,0.988114,0.989172,0.988595,0.986519,0.98765,0.989761,0.98996,0.991054,0.991059,0.990802
8,21,1,0.97686,0.978307,0.978132,0.978799,0.97762,0.978724,0.981281,0.980581,0.980688,0.982926,0.984841,0.987096,0.988128,0.989605,0.988601,0.98641,0.988724,0.990306,0.990663,0.991387,0.990694,0.988205,0.988852,0.990987,0.991151,0.992151,0.992027,0.991706
8,22,1,0.983198,0.984644,0.984503,0.985247,0.984335,0.985661,0.987988,0.987118,0.986772,0.989149,0.991306,0.992678,0.993528,0.993404,0.992931,0.991587,0.99374,0.995412,0.994952,0.994869,0.99409,0.992131,0.992048,0.993838,0.993875,0.995004,0.994682,0.994233
8,23,1,0.9894,0.99062,0.990331,0.990834,0.989358,0.989369,0.991211,0.990112,0.989552,0.991252,0.993148,0.99435,0.994721,0.994672,0.994605,0.994046,0.996637,0.998944,1.00038,0.999345,0.998441,0.996549,0.996055,0.996067,0.995796,0.996878,0.996703,0.996208
9,0,1,1.00304,1.00368,1.00386,1.00309,1.00292,1.00114,1.00218,1.00253,1.00106,0.999135,1.00039,0.999203,1.00032,1.00382,1.00482,1.00448,1.00537,1.00973,1.01183,1.01185,1.01356,1.0145,1.01307,1.01089,1.01129,1.0105,1.00986,1.00948
9,1,1,1.00469,1.00511,1.00515,1.00433,1.00389,1.00171,1.00299,1.00346,1.00222,1.00004,1.00132,1.00008,1.00091,1.0045,1.00536,1.00498,1.00522,1.00973,1.01047,1.01024,1.01188,1.01287,1.01195,1.01005,1.01031,1.00979,1.00921,1.00885
9,2,1,1.00473,1.00515,1.00513,1.00429,1.00366,1.00121,1.00233,1.00273,1.00153,0.999477,1.00053,0.999065,0.999783,1.00344,1.00427,1.00407,1.00453,1.0088,1.00957,1.00936,1.01101,1.01216,1.01131,1.0094,1.00964,1.00913,1.00857,1.00823
9,3,1,1.00563,1.00594,1.00589,1.00503,1.00426,1.00162,1.0028,1.00317,1.00197,0.99981,1.00073,0.999549,1.0002,1.0039,1.0047,1.00425,1.00478,1.00899,1.00967,1.00964,1.01125,1.01241,1.01149,1.00956,1.00978,1.00931,1.00879,1.00846
9,4,1,1.00458,1.0048,1.00469,1.00378,1.00318,1.00058,1.00156,1.00182,1.00049,0.998235,0.999851,0.998584,0.999273,1.00298,1.0038,1.00338,1.0038,1.00785,1.00879,1.00899,1.01076,1.01242,1.01177,1.00973,1.01022,1.00989,1.00941,1.00912
9,5,1,1.00776,1.0075,1.0073,1.00591,1.00218,0.998986,0.999428,0.99956,0.998207,0.997313,0.998617,0.997345,0.997257,1.00046,1.00194,1.00218,1.00359,1.00879,1.01011,1.01026,1.0122,1.01324,1.01294,1.01134,1.01233,1.01299,1.0126,1.01237
9,6,1,0.993491,0.992694,0.992235,0.990112,0.985176,0.981386,0.981978,0.981855,0.981021,0.98156,0.984241,0.982963,0.985495,0.988809,0.987783,0.987464,0.989344,0.993886,0.996262,0.997895,0.999611,1.00128,1.00107,0.999831,1.00174,1.00354,1.00349,1.00327
9,7,1,0.968825,0.967211,0.966293,0.963876,0.958136,0.956177,0.957288,0.957724,0.957235,0.95666,0.960068,0.960662,0.965085,0.969392,0.969333,0.969208,0.971924,0.977758,0.982657,0.986729,0.988899,0.990896,0.991166,0.990972,0.99239,0.993928,0.993969,0.993839
9,8,1,0.973732,0.971957,0.971036,0.968457,0.964245,0.961731,0.96354,0.963969,0.962864,0.961844,0.965489,0.96487,0.969685,0.974584,0.974966,0.975045,0.976777,0.981133,0.986695,0.990668,0.993577,0.994793,0.994378,0.993855,0.994747,0.995637,0.995516,0.995271
9,9,1,0.976057,0.974464,0.973644,0.971294,0.967134,0.964835,0.966857,0.967614,0.966688,0.966066,0.969322,0.968753,0.973871,0.97882,0.979366,0.978928,0.979378,0.98385,0.988511,0.992111,0.99459,0.995817,0.995341,0.994424,0.995198,0.995835,0.995669,0.995324
9,10,1,0.977477,0.976009,0.975403,0.973027,0.969341,0.967261,0.969418,0.970319,0.969427,0.968736,0.971855,0.971377,0.976545,0.98117,0.981785,0.981511,0.981823,0.986586,0.990804,0.994268,0.996332,0.997737,0.997095,0.996047,0.996773,0.997182,0.996988,0.996624
9,11,1,0.978296,0.976825,0.976206,0.973898,0.970696,0.968813,0.971008,0.971752,0.971238,0.970638,0.973934,0.973594,0.978598,0.983142,0.983599,0.983214,0.983049,0.987955,0.991777,0.994949,0.997206,0.998477,0.997517,0.996444,0.997284,0.997816,0.997851,0.99751
9,12,1,0.980895,0.979028,0.978251,0.976009,0.973034,0.971721,0.974237,0.975335,0.974938,0.97444,0.9779,0.977703,0.982556,0.987159,0.987441,0.986436,0.986236,0.990691,0.994351,0.99725,0.9996,1.00092,0.999951,0.998744,0.999302,0.999806,0.999926,0.99958
9,13,1,0.980812,0.979103,0.978459,0.976391,0.974179,0.973316,0.975908,0.977025,0.976739,0.97635,0.979639,0.979176,0.983666,0.988303,0.988381,0.987007,0.98675,0.990961,0.994633,0.997532,0.999997,1.00127,1.00027,0.99896,0.999442,0.999911,0.999956,0.999614
9,14,1,0.975026,0.973546,0.972946,0.971141,0.970201,0.969907,0.972775,0.974161,0.974004,0.973653,0.976897,0.976169,0.980757,0.985466,0.985786,0.984478,0.984403,0.98835,0.991901,0.994646,0.996984,0.998298,0.997354,0.995735,0.996147,0.996472,0.996462,0.996119
9,15,1,0.983533,0.981836,0.981033,0.978996,0.977008,0.976352,0.978818,0.98001,0.979557,0.979006,0.981426,0.980342,0.984228,0.988292,0.987954,0.986142,0.985713,0.989221,0.992396,0.995059,0.997229,0.998126,0.997217,0.995195,0.995652,0.995929,0.995892,0.995576
9,16,1,0.988404,0.986645,0.985657,0.9835,0.981124,0.980626,0.98301,0.984112,0.983584,0.983095,0.985816,0.985062,0.989079,0.993015,0.99273,0.990887,0.990326,0.993069,0.995853,0.998151,0.999954,1.00079,0.999444,0.997405,0.997778,0.997995,0.997954,0.997589
9,17,1,0.984127,0.982585,0.981758,0.97992,0.977049,0.977063,0.979718,0.981172,0.981655,0.981752,0.985225,0.98439,0.988953,0.992971,0.992866,0.991244,0.991003,0.993298,0.995482,0.997326,0.999199,1.00027,0.999225,0.997091,0.997407,0.997529,0.997526,0.997169
9,18,1,0.985517,0.983656,0.982915,0.981047,0.9782,0.978773,0.98073,0.982094,0.982515,0.982963,0.986676,0.98624,0.99042,0.99451,0.994381,0.993345,0.992814,0.994688,0.99681,0.999043,1.00065,1.002,1.00076,0.998721,0.998914,0.999057,0.998952,0.998582
9,19,1,0.990016,0.98809,0.987361,0.985426,0.982017,0.98245,0.984117,0.985583,0.985834,0.986113,0.989403,0.988966,0.99295,0.996762,0.996419,0.994935,0.994509,0.996266,0.998042,1.00033,1.00193,1.00284,1.00101,0.999088,0.999413,0.999342,0.999271,0.998898
9,20,1,0.984284,0.982728,0.982223,0.980577,0.978914,0.979422,0.981104,0.982693,0.982818,0.983274,0.986017,0.984569,0.988219,0.992027,0.991662,0.990177,0.989668,0.991593,0.993241,0.995485,0.997056,0.998145,0.996744,0.994669,0.995273,0.995199,0.995138,0.994808
9,21,1,0.992234,0.99157,0.991487,0.98984,0.989278,0.989781,0.991689,0.993017,0.992108,0.992181,0.993505,0.991802,0.994541,0.99794,0.997425,0.995635,0.99517,0.995896,0.997469,0.99899,1.00061,1.00135,0.999377,0.99664,0.997046,0.996839,0.996878,0.9966
9,22,1,0.998689,0.998348,0.998288,0.996673,0.996759,0.997178,0.999006,1.00034,0.999762,0.999032,0.999792,0.997049,0.996468,0.999229,1.00085,0.999461,0.999784,1.00072,1.00281,1.00358,1.00497,1.00548,1.00344,1.00064,1.00076,1.00027,1.00046,1.0002
9,23,1,0.998541,0.998264,0.99853,0.996989,0.997304,0.996511,0.997993,0.999314,0.998767,0.997638,0.999273,0.996419,0.996673,0.999448,1.00158,1.00059,1.00139,1.00359,1.0058,1.00547,1.00579,1.00694,1.00535,1.00225,1.0025,1.00184,1.00219,1.00193
10,0,1,0.999746,1.00076,1.00075,1.00194,0.997662,0.995578,0.995852,0.995646,0.995072,0.993408,0.992247,0.992227,0.993606,0.99548,0.995889,0.996413,0.996235,0.995205,0.997358,1.00042,1.0023,1.00193,1.00153,1.00157,1.00136,1.00141,1.00053,1.00015
10,1,1,0.9989,0.99971,0.999641,1.00061,0.996149,0.993891,0.994215,0.993786,0.992923,0.991456,0.989743,0.990196,0.991577,0.993282,0.99369,0.994197,0.994062,0.993798,0.99612,0.999044,1.0009,1.00059,1.00027,1.00057,1.0004,1.00049,0.999692,0.99934
10,2,1,0.998307,0.998936,0.998863,0.99978,0.995195,0.992856,0.993184,0.992686,0.991683,0.990191,0.988335,0.988867,0.990354,0.992195,0.992563,0.993215,0.99344,0.993501,0.995891,0.998609,1.00048,1.00015,0.999823,1.00016,0.999955,1.00007,0.9993,0.998953
10,3,1,0.998717,0.999142,0.999088,0.999938,0.995518,0.993181,0.993514,0.993001,0.992055,0.990438,0.988415,0.98903,0.990489,0.992351,0.992737,0.993545,0.993901,0.993956,0.996262,0.999028,1.00075,1.0003,0.999956,1.00034,1.00014,1.00023,0.999534,0.999206
10,4,1,1.00225,1.00253,1.00252,1.00304,0.998092,0.995548,0.995588,0.995019,0.99412,0.992415,0.990464,0.990728,0.991952,0.993502,0.99372,0.994301,0.994449,0.994512,0.996965,1.00005,1.00198,1.00245,1.00208,1.00258,1.00248,1.00263,1.00193,1.00162
10,5,1,1.00256,1.00259,1.00249,1.00252,0.994547,0.990919,0.991014,0.990991,0.991037,0.990293,0.989142,0.989629,0.990239,0.99138,0.991831,0.993013,0.994174,0.995436,0.999146,1.00263,1.00472,1.00572,1.00568,1.00618,1.00641,1.00778,1.007,1.00675
10,6,1,0.990976,0.991081,0.991073,0.990426,0.980177,0.975016,0.974632,0.974281,0.974271,0.974093,0.97431,0.975704,0.976669,0.979079,0.980049,0.979683,0.980886,0.982969,0.987978,0.992326,0.994853,0.995781,0.996607,0.997508,0.998279,0.999524,0.99872,0.998552
10,7,1,0.970979,0.970125,0.969297,0.96835,0.958302,0.954294,0.954509,0.95466,0.954313,0.953692,0.955683,0.957893,0.959833,0.962371,0.963872,0.964127,0.96665,0.969593,0.977081,0.982729,0.986395,0.987483,0.989016,0.989835,0.99017,0.990848,0.990221,0.990123
10,8,1,0.976162,0.975014,0.974074,0.97311,0.966289,0.96313,0.964043,0.964376,0.963306,0.961742,0.963079,0.964968,0.966192,0.968736,0.969443,0.969108,0.971754,0.974365,0.981344,0.986765,0.990279,0.991298,0.992437,0.99302,0.993344,0.993826,0.993237,0.993045
10,9,1,0.980242,0.979049,0.978093,0.977341,0.971208,0.968291,0.96916,0.969644,0.96865,0.966682,0.967947,0.970094,0.971372,0.973623,0.973919,0.973305,0.97511,0.976359,0.982881,0.988479,0.99173,0.992794,0.993365,0.993817,0.994055,0.994378,0.993796,0.993556
10,10,1,0.980877,0.979536,0.978659,0.977962,0.971988,0.969479,0.970375,0.971086,0.970152,0.968242,0.969372,0.971493,0.972872,0.975032,0.975324,0.974383,0.976115,0.977184,0.983689,0.989143,0.992516,0.99362,0.994133,0.994694,0.994808,0.995125,0.994537,0.994307
10,11,1,0.982006,0.980721,0.979884,0.979051,0.973196,0.970844,0.971726,0.972427,0.971612,0.969793,0.971004,0.973137,0.97466,0.976758,0.977073,0.976135,0.977506,0.978417,0.984748,0.990177,0.993487,0.994529,0.995162,0.995689,0.995866,0.99609,0.995555,0.995343
10,12,1,0.982803,0.981408,0.980644,0.979875,0.974451,0.972556,0.973569,0.974332,0.973529,0.971559,0.972871,0.97517,0.976713,0.978914,0.979206,0.977905,0.979337,0.979996,0.986095,0.991246,0.994365,0.995534,0.99583,0.99659,0.996757,0.996769,0.996252,0.996028
10,13,1,0.987263,0.985872,0.985104,0.984241,0.97854,0.976686,0.977845,0.978466,0.977671,0.975701,0.976789,0.979156,0.980798,0.982775,0.983032,0.981641,0.982694,0.983304,0.989327,0.994324,0.997282,0.998541,0.998676,0.999369,0.999452,0.99937,0.99884,0.9986
10,14,1,0.989526,0.988137,0.987397,0.986455,0.980433,0.978513,0.979814,0.980538,0.979755,0.977801,0.978889,0.981301,0.982827,0.984998,0.985139,0.983434,0.984311,0.98449,0.990016,0.994856,0.9978,0.998785,0.998917,0.999517,0.999592,0.999402,0.99886,0.998605
10,15,1,0.992189,0.990784,0.989829,0.988812,0.982176,0.980196,0.981249,0.981875,0.980957,0.979059,0.979869,0.982273,0.983561,0.985663,0.985481,0.983589,0.983698,0.9835,0.988547,0.993074,0.995974,0.996611,0.996725,0.997079,0.996992,0.996833,0.996274,0.996005
10,16,1,0.989863,0.988494,0.987526,0.986536,0.979494,0.977299,0.978212,0.978877,0.978091,0.976225,0.977756,0.980261,0.981922,0.984042,0.984178,0.982363,0.982579,0.982525,0.987187,0.991514,0.994584,0.99529,0.995155,0.995445,0.995466,0.995369,0.994849,0.994518
10,17,1,0.987615,0.986372,0.985346,0.984606,0.976856,0.975009,0.976002,0.976915,0.976718,0.975296,0.976978,0.979885,0.98157,0.983947,0.984715,0.983017,0.983744,0.983891,0.988509,0.991974,0.994936,0.995079,0.99474,0.995235,0.995244,0.995197,0.9947,0.994351
10,18,1,0.988895,0.987354,0.986178,0.985412,0.977391,0.975407,0.976254,0.977168,0.977018,0.975601,0.97724,0.980025,0.981722,0.984014,0.984729,0.982813,0.983517,0.983227,0.987905,0.991804,0.994691,0.994595,0.99403,0.994655,0.994712,0.994647,0.994047,0.993721
10,19,1,0.988215,0.986822,0.985724,0.985112,0.97724,0.975492,0.976339,0.977416,0.977355,0.975912,0.977556,0.980309,0.982049,0.98438,0.985078,0.983403,0.984398,0.983751,0.98816,0.992111,0.995204,0.995249,0.994592,0.994925,0.994962,0.994829,0.99424,0.993987
10,20,1,0.984921,0.983728,0.982873,0.982778,0.976654,0.975127,0.976177,0.977168,0.97683,0.975104,0.975444,0.977573,0.978973,0.980897,0.980878,0.979282,0.98018,0.979443,0.983543,0.987223,0.990175,0.99075,0.989976,0.990181,0.990191,0.990157,0.989647,0.989482
10,21,1,0.987737,0.987631,0.987377,0.987368,0.98238,0.981718,0.982902,0.983067,0.982588,0.980736,0.980109,0.981824,0.982766,0.984662,0.984274,0.982601,0.982984,0.982251,0.985054,0.988478,0.991436,0.991853,0.991228,0.991654,0.991601,0.991538,0.991079,0.990876
10,22,1,0.992328,0.99182,0.991581,0.991479,0.986285,0.985749,0.987086,0.987145,0.986283,0.984019,0.983137,0.984168,0.985027,0.985817,0.984281,0.984982,0.985206,0.985181,0.98767,0.990879,0.993146,0.993412,0.992934,0.993533,0.99345,0.99348,0.993214,0.992995
10,23,1,0.995593,0.99477,0.994468,0.994082,0.988561,0.987508,0.988626,0.98865,0.987663,0.985694,0.984159,0.984652,0.985751,0.986864,0.985822,0.986008,0.986178,0.986232,0.987937,0.991118,0.99267,0.992527,0.992254,0.992651,0.992662,0.992735,0.992554,0.992294
11,0,1,1.00536,1.00665,1.0061,1.00512,1.00306,1.00056,0.999463,0.999476,0.999192,0.998697,0.997459,0.998556,0.999216,0.998001,0.997274,0.99939,0.99901,0.999116,0.998376,0.999041,0.998454,1.00253,1.00298,1.00323,1.00261,1.00244,1.00205,1.00171
11,1,1,1.0062,1.00732,1.00665,1.0056,1.00333,1.00042,0.999202,0.999212,0.998838,0.99831,0.997172,0.998108,0.998871,0.997625,0.996935,0.998807,0.99853,0.998411,0.997265,0.998059,0.997734,1.00231,1.00272,1.00313,1.00253,1.00244,1.002,1.00163
11,2,1,1.00519,1.00626,1.00551,1.00453,1.00229,0.999206,0.997864,0.997852,0.99758,0.996966,0.99576,0.996872,0.99762,0.996612,0.995875,0.997705,0.997235,0.997453,0.996082,0.997073,0.996679,1.00118,1.00166,1.00217,1.00173,1.00169,1.00131,1.00098
11,3,1,1.00618,1.00719,1.00641,1.00544,1.003,0.99973,0.998272,0.998169,0.998132,0.997466,0.996169,0.997224,0.997719,0.996559,0.995746,0.997559,0.997163,0.997362,0.995884,0.996861,0.996678,1.00134,1.0019,1.00253,1.00212,1.00218,1.00179,1.00146
11,4,1,1.01489,1.01564,1.01456,1.01322,1.0099,1.00662,1.0049,1.00468,1.00515,1.00468,1.00349,1.00404,1.00402,1.00251,1.00128,1.00278,1.00222,1.00223,1.00043,1.00145,1.00158,1.00675,1.00756,1.00829,1.00792,1.00814,1.00775,1.00742
11,5,1,1.02255,1.02241,1.02088,1.01868,1.01229,1.00927,1.00692,1.00661,1.00662,1.00626,1.00526,1.00592,1.00601,1.00459,1.00356,1.00596,1.00633,1.00651,1.00443,1.00443,1.00434,1.00994,1.01148,1.01318,1.01311,1.01432,1.01398,1.01365
11,6,1,1.01088,1.01065,1.00923,1.00681,0.998653,0.993958,0.99167,0.991464,0.991171,0.990763,0.990329,0.991228,0.992504,0.991555,0.992449,0.994297,0.993927,0.99443,0.992017,0.991739,0.991484,0.995779,0.997491,0.999588,1.00031,1.00268,1.00257,1.00239
11,7,1,0.990373,0.989302,0.987597,0.985184,0.977021,0.973764,0.972083,0.97195,0.972036,0.971381,0.971248,0.97265,0.974909,0.974806,0.97648,0.979493,0.979181,0.981887,0.981001,0.982008,0.982196,0.987738,0.989105,0.991138,0.991945,0.994828,0.994653,0.994656
11,8,1,0.996145,0.995122,0.993496,0.991405,0.985321,0.981598,0.980801,0.980527,0.980451,0.980167,0.980789,0.98225,0.98405,0.982971,0.984105,0.986642,0.986203,0.988827,0.989183,0.990624,0.990618,0.99471,0.99591,0.997698,0.998435,1.00063,1.00039,1.0003
11,9,1,0.991277,0.990547,0.989256,0.987666,0.983106,0.980197,0.979515,0.979702,0.980026,0.979917,0.980989,0.981889,0.983171,0.982195,0.983477,0.985959,0.985576,0.987668,0.988205,0.989215,0.98907,0.992873,0.994499,0.99634,0.996964,0.998622,0.998361,0.99818
11,10,1,0.9876,0.98701,0.985859,0.984561,0.980752,0.978334,0.977786,0.978122,0.978556,0.978528,0.979655,0.980617,0.981671,0.980456,0.981901,0.984171,0.983711,0.985835,0.986953,0.988174,0.988435,0.992346,0.993564,0.995312,0.995847,0.997411,0.997241,0.99702
11,11,1,0.990057,0.989572,0.988512,0.987283,0.98349,0.980931,0.98039,0.980825,0.981365,0.98135,0.982404,0.983349,0.984456,0.98324,0.984734,0.987148,0.986605,0.988623,0.989798,0.990595,0.99056,0.994294,0.995435,0.997108,0.997443,0.998875,0.998628,0.998398
11,12,1,0.998724,0.997972,0.996636,0.995365,0.991195,0.988524,0.987866,0.988226,0.988662,0.988696,0.989678,0.991105,0.992269,0.991013,0.99226,0.994771,0.993988,0.995619,0.996349,0.996948,0.99657,0.999809,1.00085,1.00242,1.00271,1.00391,1.00361,1.00335
11,13,1,1.0054,1.00449,1.00304,1.00165,0.997115,0.994244,0.993535,0.993754,0.994154,0.994236,0.995789,0.997407,0.998621,0.997311,0.99857,1.00101,1.00024,1.00147,1.00182,1.00197,1.00091,1.00411,1.00493,1.00629,1.00647,1.00765,1.00729,1.00705
11,14,1,1.00638,1.00549,1.00408,1.00269,0.998153,0.995216,0.994388,0.994614,0.99496,0.995067,0.996499,0.998009,0.999159,0.998087,0.999196,1.00177,1.00078,1.00179,1.00193,1.00201,1.00119,1.00412,1.00479,1.00608,1.00617,1.00731,1.00701,1.00679
11,15,1,1.00542,1.0047,1.0034,1.00204,0.997233,0.994263,0.993425,0.993485,0.99375,0.993875,0.995063,0.996657,0.99773,0.996534,0.997754,0.999996,0.998356,0.999132,0.998896,0.998747,0.997975,1.00038,1.00139,1.00239,1.00243,1.00334,1.00308,1.00286
11,16,1,1.00268,1.00207,1.00087,0.999577,0.994625,0.991958,0.99112,0.991143,0.991463,0.991661,0.992762,0.994081,0.995158,0.994331,0.99578,0.997868,0.996113,0.997272,0.997123,0.997038,0.996317,0.998093,0.998992,1.00008,1.00008,1.00068,1.00051,1.00016
11,17,1,1.00195,1.00158,1.00056,0.999201,0.993646,0.991055,0.989859,0.990008,0.990722,0.991214,0.992275,0.993627,0.994926,0.99447,0.996119,0.998546,0.996734,0.997914,0.997721,0.997688,0.99675,0.998608,0.999523,1.00033,1.00007,1.00048,1.00027,0.999918
11,18,1,1.00482,1.00423,1.00313,1.00191,0.996141,0.993495,0.992455,0.992742,0.993536,0.994083,0.995241,0.996674,0.997809,0.997469,0.998728,1.00091,0.998896,0.99994,0.999194,0.998595,0.997595,0.99926,0.999775,1.00065,1.00019,1.00046,1.00022,0.999837
11,19,1,0.994254,0.994029,0.993037,0.99228,0.988374,0.987112,0.986254,0.987006,0.988132,0.988954,0.989719,0.990598,0.991797,0.991589,0.992789,0.995048,0.993432,0.994835,0.994163,0.993533,0.993528,0.99538,0.996091,0.997095,0.996686,0.997218,0.996961,0.996618
11,20,1,0.995641,0.995622,0.994614,0.99428,0.990763,0.989593,0.989181,0.98987,0.990701,0.991057,0.991141,0.991848,0.993119,0.991932,0.993118,0.995751,0.994446,0.99516,0.994026,0.993978,0.99414,0.996209,0.996461,0.997249,0.997013,0.997129,0.996876,0.996584
11,21,1,1.00048,1.00086,1.00017,0.999813,0.99679,0.995589,0.995536,0.995876,0.996412,0.99671,0.996415,0.996897,0.997294,0.99557,0.996244,0.998391,0.997223,0.997907,0.996521,0.996714,0.996608,0.998059,0.998341,0.999516,0.999057,0.999391,0.999172,0.998873
11,22,1,1.00587,1.00638,1.00568,1.00521,1.00218,1.00047,0.999911,1.00011,1.00052,1.0004,0.999983,0.999984,1.00028,0.998873,0.997757,0.99946,0.999937,1.00148,0.99873,0.999055,0.998227,0.99971,1.00035,1.00116,1.00034,1.00104,1.00081,1.00051
11,23,1,1.00821,1.00871,1.00802,1.00757,1.005,1.00243,1.00168,1.00188,1.00207,1.00209,1.00117,1.00147,1.00203,1.00072,0.999638,1.00134,1.0014,1.00283,1.00016,1.00021,0.998388,0.999578,0.999784,1.00052,0.999866,1.00017,1.00004,0.999778
12,0,1,0.999016,0.998275,0.99828,0.997734,0.994606,0.994178,0.99383,0.994351,0.994948,0.996566,0.999322,0.998183,0.995655,0.995135,0.99673,0.998684,0.998974,0.997147,0.99836,0.995727,0.994592,0.993502,0.995567,0.995542,0.995837,0.994886,0.994609,0.994502
12,1,1,1.00111,1.0005,1.00045,0.999907,0.9964,0.995814,0.995298,0.995855,0.996326,0.997777,1.00061,0.999544,0.996887,0.9963,0.997883,0.999649,0.999938,0.998118,0.999542,0.996837,0.995766,0.994697,0.996831,0.996656,0.996938,0.996086,0.995807,0.995671
12,2,1,0.999578,0.998878,0.998788,0.998248,0.994846,0.994262,0.993679,0.99416,0.99457,0.995973,0.998818,0.997766,0.995118,0.994557,0.996258,0.998293,0.998825,0.997139,0.998598,0.995853,0.994777,0.993597,0.995801,0.995646,0.995972,0.995189,0.994962,0.994853
12,3,1,1.00148,1.00081,1.00062,1.00004,0.996499,0.995866,0.99517,0.995633,0.996035,0.997578,1.0002,0.999138,0.996452,0.995866,0.997599,0.999432,0.999958,0.998247,0.999509,0.996733,0.99556,0.994243,0.996539,0.99637,0.996771,0.996005,0.995822,0.995725
12,4,1,1.00643,1.00567,1.00527,1.0045,1.00039,0.99957,0.998523,0.99886,0.999574,1.0011,1.00375,1.00236,0.999685,0.998834,1.00036,1.0021,1.00252,1.00075,1.00172,0.999181,0.998178,0.997559,1.00022,1.00015,1.00055,0.999823,0.999648,0.999562
12,5,1,1.00789,1.00636,1.00529,1.00402,0.998108,0.998252,0.997015,0.997657,0.998545,1.00032,1.00323,1.00227,0.999676,0.999215,1.00035,1.00216,1.00339,1.00167,1.00337,1.00118,1.00057,0.999935,1.00244,1.00283,1.00351,1.00322,1.00307,1.00298
12,6,1,0.994761,0.993444,0.992719,0.990941,0.98205,0.981054,0.979861,0.980434,0.981537,0.983191,0.986189,0.985866,0.984288,0.986704,0.987618,0.98828,0.988962,0.989348,0.991571,0.989484,0.988538,0.988357,0.991069,0.992464,0.993476,0.994045,0.993821,0.993704
12,7,1,0.981821,0.980035,0.979016,0.976574,0.967221,0.967166,0.965948,0.966327,0.967081,0.96883,0.972622,0.972292,0.971717,0.974972,0.976337,0.976987,0.977732,0.979019,0.982567,0.981333,0.981389,0.981395,0.983867,0.98547,0.986331,0.987295,0.98727,0.987191
12,8,1,0.990599,0.988575,0.987493,0.985277,0.978118,0.977127,0.976476,0.976162,0.976278,0.977855,0.981327,0.980424,0.979633,0.982224,0.983303,0.983645,0.983974,0.985759,0.988897,0.987436,0.987286,0.987095,0.989633,0.990792,0.99159,0.992512,0.992491,0.992315
12,9,1,0.988072,0.986616,0.985835,0.98396,0.9784,0.977963,0.978204,0.978385,0.978667,0.980613,0.983888,0.982195,0.981417,0.984001,0.98512,0.985654,0.985634,0.987137,0.989484,0.987613,0.987439,0.987397,0.989684,0.990737,0.991424,0.992154,0.992119,0.991965
12,10,1,0.981138,0.980181,0.979845,0.978221,0.973607,0.974002,0.97471,0.975095,0.975678,0.977882,0.980303,0.97836,0.977538,0.98012,0.981084,0.98172,0.981749,0.982884,0.985335,0.983692,0.983564,0.983506,0.985748,0.986954,0.9876,0.988262,0.988131,0.988026
12,11,1,0.986889,0.985814,0.985443,0.983655,0.978375,0.978362,0.978902,0.979247,0.980096,0.982337,0.984431,0.982279,0.981229,0.983544,0.984558,0.985235,0.984979,0.985684,0.987735,0.986022,0.985665,0.985633,0.987706,0.988871,0.989452,0.990124,0.989975,0.989889
12,12,1,0.993961,0.99252,0.991957,0.990369,0.984998,0.98475,0.985371,0.985779,0.986701,0.989098,0.991656,0.989482,0.988218,0.990407,0.991357,0.992096,0.991362,0.991696,0.993302,0.991343,0.99092,0.990485,0.992359,0.993367,0.99414,0.994779,0.994543,0.994472
12,13,1,0.997507,0.995959,0.995402,0.993765,0.988157,0.987838,0.988468,0.98873,0.989568,0.991905,0.994878,0.99249,0.991171,0.993424,0.994212,0.994692,0.99392,0.993834,0.995067,0.993086,0.9926,0.992076,0.993818,0.994916,0.995766,0.996249,0.996071,0.995984
12,14,1,0.99834,0.996948,0.996378,0.994733,0.988844,0.988611,0.989001,0.989413,0.990095,0.992393,0.995077,0.992794,0.991592,0.993745,0.994824,0.995137,0.99423,0.993935,0.995128,0.993162,0.992697,0.991996,0.993499,0.994577,0.995302,0.995823,0.995689,0.995599
12,15,1,0.997111,0.995836,0.995407,0.993804,0.987903,0.98753,0.987765,0.988013,0.988682,0.990962,0.993355,0.990818,0.989579,0.991704,0.992463,0.992714,0.991575,0.99139,0.992072,0.989977,0.989495,0.989098,0.990405,0.991346,0.99189,0.992207,0.992149,0.992057
