Day 1,Day 2,Day 3,Day 4,Day 5,Day 6,Day 7,Day 8,Day 9,Day 10,Day 11,Day 12,Day 13,Day 14
738.6,-956.245,930.429,-1878.2,1315.89,-427.647,-532.614,1529.97,257.329,1974.78,722.347,-215.07,514.115,2975.56
-382.841,-763.778,749.351,-1660.38,1130.49,-381.987,-1012.83,114.187,-1194.58,609.78,-148.516,-181.748,539.299,3788.28
-240.791,-957.282,54.5999,-637.223,-30.7836,-1185.67,-1003.26,22.7255,-1344.67,360.446,-485.618,-778.608,319.465,3958.69
-143.751,-870.403,-1105.86,-1067.18,-615.398,-1057.21,-1747.07,-20.6229,-1649.63,479.624,-677.389,-1108.45,-319.622,2426.31
-89.9915,-963.346,-1426.29,-2670.19,-784.757,-968.793,-2194.55,-397.859,-1980.31,251.07,-707.129,-793.797,-851.404,1513.66
-128.675,-1015.85,-1259.26,-2894.81,-633.262,-1260.8,-2749.9,-564.425,-2363.05,301.441,-731.985,-591.996,-1100.45,1129.98
-74.3467,-744.669,-517.876,-3066.61,-127.644,-1393.07,-3599.51,-990.015,-2424.75,21.1598,-1200.66,-71.1914,-649.304,920.647
238.065,-1210.08,-1690.8,-2855.13,-77.199,-1445.37,-3800.11,-1007.65,-2575.97,99.2449,-1861.87,108.344,-827.25,445.991
221.768,-1189.17,-1481.22,-2793.14,-305.744,-1394.43,-3885.76,-1129.2,-2763.96,281.886,-1832.94,161.704,-1124.6,803.393
283.729,-1260.43,-501.808,-2375.22,-69.0319,-1475.4,-3035.77,-1049.21,-1939.19,730.625,-1891.23,66.2549,-1155.3,1480.41
721.687,-678.842,269.928,-1601.86,-106.913,-1545.78,-2339.13,6.62451,-1507.28,1109.35,-1229.82,-50.5813,-629.602,1899.18
797.671,-298.859,230.572,-621.238,-593.569,-1622.31,-1469.22,573.992,-1763.99,1322.78,-236.719,-594.454,-202.655,2037.35
266.516,-505.261,-329.916,279.244,-146.959,-1744.83,-1304.54,414.416,-1740.75,1427.18,229.83,-1200.03,-44.1078,2073.2
242.583,-691.534,-639.168,1433.85,661.359,444.424,-771.821,703.925,-1530.63,1431.74,64.4489,-1560.69,-671.144,1340
119.408,-681.134,-851.88,1478.19,1157.2,1066.29,-637.828,922.204,-804.188,1770.81,281.423,-1703.45,-1306.56,759.901
-66.2816,-594.465,-826.891,1227.09,1627.7,484.454,-395.817,1068.7,-86.0942,2306.66,724.965,-1460.61,-1574.6,371.221
-443.575,-328.761,-229.753,1546.74,1368.35,305.334,-416.43,131.372,-171.21,2378.49,419.663,-1560.59,-1867.63,-454.261
-1164.02,-298.082,-493.673,1956.66,455.875,-1059.04,-360.85,408.227,-742.714,2774.39,144.246,-1161.37,-1024.84,152.321
-521.847,1132.05,456.065,1097.61,666.707,-109.302,537.808,-88.2201,2419.52,1191.62,70.4006,468.909,-1637.37,1840.81
-1017.12,482.033,-593.777,533.896,91.4977,570.972,586.571,419.485,2238.42,1781.57,328.443,811.37,-1513.13,1924.97
-1273.19,465.004,-768.666,225.638,-181.325,653.068,559.807,820.314,2351.71,2106.44,569.435,1050.79,-902.189,1922.34
-1109.48,439.688,-830.643,216.997,-77.4794,530.577,476.645,1053.76,2430.39,2358.56,442.436,976.363,-545.472,1673.45
-580.599,1096.65,-1046.02,620.787,-536.071,672.128,1071.12,1315.42,2740.5,2394.86,328.409,969.718,270.883,2075.61
-682.249,1475.44,-770.31,1153.54,-411.091,-13.7981,1183.71,1162.63,2194.69,2412.69,625.759,990.236,1465.67,2092.29
-956.245,930.429,-1878.2,1315.89,-427.647,-532.614,1542.89,257.329,1974.78,722.347,-215.07,514.115,2975.56,2024.81
-763.778,749.351,-1660.38,1130.49,-381.987,-1012.83,128.395,-1194.58,609.78,-148.516,-181.748,539.299,3788.28,1230.94
-957.282,54.5999,-637.223,-30.7836,-1185.67,-1003.26,37.3196,-1344.67,360.446,-485.618,-778.608,319.465,3958.69,1031.03
-870.403,-1105.86,-1067.18,-615.398,-1057.21,-1747.07,-6.01293,-1649.63,479.624,-677.389,-1108.45,-319.622,2426.31,765.65
-963.346,-1426.29,-2670.19,-784.757,-968.793,-2194.55,-383.255,-1980.31,251.07,-707.129,-793.797,-851.404,1513.66,678.888
-1015.85,-1259.26,-2894.81,-633.262,-1260.8,-2749.9,-549.87,-2363.05,301.441,-731.985,-591.996,-1100.45,1129.98,452.164
-744.669,-517.876,-3066.61,-127.644,-1393.07,-3599.51,-975.611,-2424.75,21.1598,-1200.66,-71.1914,-649.304,920.647,518.776
-1210.08,-1690.8,-2855.13,-77.199,-1445.37,-3800.11,-993.378,-2575.97,99.2449,-1861.87,108.344,-827.25,445.991,520.19
-1189.17,-1481.22,-2793.14,-305.744,-1394.43,-3885.76,-1115.07,-2763.96,281.886,-1832.94,161.704,-1124.6,803.393,925.487
-1260.43,-501.808,-2375.22,-69.0319,-1475.4,-3035.77,-1035.16,-1939.19,730.625,-1891.23,66.2549,-1155.3,1480.41,856.68
-678.842,269.928,-1601.86,-106.913,-1545.78,-2339.13,20.5855,-1507.28,1109.35,-1229.82,-50.5813,-629.602,1899.18,973.587
-298.859,230.572,-621.238,-593.569,-1622.31,-1469.22,587.968,-1763.99,1322.78,-236.719,-594.454,-202.655,2037.35,980.541
-505.261,-329.916,279.244,-146.959,-1744.83,-1304.54,428.344,-1740.75,1427.18,229.83,-1200.03,-44.1078,2073.2,1055.47
-691.534,-639.168,1433.85,661.359,444.424,-771.821,717.8,-1530.63,1431.74,64.4489,-1560.69,-671.144,1340,925.444
-681.134,-851.88,1478.19,1157.2,1066.29,-637.828,935.907,-804.188,1770.81,281.423,-1703.45,-1306.56,759.901,675.341
-594.465,-826.891,1227.09,1627.7,484.454,-395.817,1082.13,-86.0942,2306.66,724.965,-1460.61,-1574.6,371.221,775.224
-328.761,-229.753,1546.74,1368.35,305.334,-416.43,144.518,-171.21,2378.49,419.663,-1560.59,-1867.63,-454.261,664.749
-298.082,-493.673,1956.66,455.875,-1059.04,-360.85,420.61,-742.714,2774.39,144.246,-1161.37,-1024.84,152.321,1028.77
1132.05,456.065,1097.61,666.707,-109.302,537.808,334.18,2419.52,1191.62,70.4006,468.909,-1637.37,1840.81,21.5804
482.033,-593.777,533.896,91.4977,570.972,586.571,827.572,2238.42,1781.57,328.443,811.37,-1513.13,1924.97,580.424
465.004,-768.666,225.638,-181.325,653.068,559.807,1222.3,2351.71,2106.44,569.435,1050.79,-902.189,1922.34,637.272
439.688,-830.643,216.997,-77.4794,530.577,476.645,1451.66,2430.39,2358.56,442.436,976.363,-545.472,1673.45,838.091
1096.65,-1046.02,620.787,-536.071,672.128,1071.12,1715.26,2740.5,2394.86,328.409,969.718,270.883,2075.61,1016.96
1475.44,-770.31,1153.54,-411.091,-13.7981,1183.71,1581.62,2194.69,2412.69,625.759,990.236,1465.67,2092.29,1215.55
930.429,-1878.2,1315.89,-427.647,-532.614,1542.89,730.183,1974.78,722.347,-215.07,514.115,2975.56,2024.81,239.532
749.351,-1660.38,1130.49,-381.987,-1012.83,128.395,-674.337,609.78,-148.516,-181.748,539.299,3788.28,1230.94,-517.971
54.5999,-637.223,-30.7836,-1185.67,-1003.26,37.3196,-810.914,360.446,-485.618,-778.608,319.465,3958.69,1031.03,-553.22
-1105.86,-1067.18,-615.398,-1057.21,-1747.07,-6.01293,-1113.98,479.624,-677.389,-1108.45,-319.622,2426.31,765.65,-573.489
-1426.29,-2670.19,-784.757,-968.793,-2194.55,-383.255,-1442.98,251.07,-707.129,-793.797,-851.404,1513.66,678.888,-589.995
-1259.26,-2894.81,-633.262,-1260.8,-2749.9,-549.87,-1828.29,301.441,-731.985,-591.996,-1100.45,1129.98,452.164,-271.578
-517.876,-3066.61,-127.644,-1393.07,-3599.51,-975.611,-1894.67,21.1598,-1200.66,-71.1914,-649.304,920.647,518.776,-193.514
-1690.8,-2855.13,-77.199,-1445.37,-3800.11,-993.378,-2050.5,99.2449,-1861.87,108.344,-827.25,445.991,520.19,-145.137
-1481.22,-2793.14,-305.744,-1394.43,-3885.76,-1115.07,-2243.28,281.886,-1832.94,161.704,-1124.6,803.393,925.487,7.37338
-501.808,-2375.22,-69.0319,-1475.4,-3035.77,-1035.16,-1422.32,730.625,-1891.23,66.2549,-1155.3,1480.41,856.68,-32.9446
269.928,-1601.86,-106.913,-1545.78,-2339.13,20.5855,-994.533,1109.35,-1229.82,-50.5813,-629.602,1899.18,973.587,371.918
230.572,-621.238,-593.569,-1622.31,-1469.22,587.968,-1250.79,1322.78,-236.719,-594.454,-202.655,2037.35,980.541,245.747
-329.916,279.244,-146.959,-1744.83,-1304.54,428.344,-1228.58,1427.18,229.83,-1200.03,-44.1078,2073.2,1055.47,-69.6511
-639.168,1433.85,661.359,444.424,-771.821,717.8,-1019.82,1431.74,64.4489,-1560.69,-671.144,1340,925.444,-223.74
-851.88,1478.19,1157.2,1066.29,-637.828,935.907,-300.281,1770.81,281.423,-1703.45,-1306.56,759.901,675.341,-315.597
-826.891,1227.09,1627.7,484.454,-395.817,1082.13,409.309,2306.66,724.965,-1460.61,-1574.6,371.221,775.224,-314.436
-229.753,1546.74,1368.35,305.334,-416.43,144.518,313.215,2378.49,419.663,-1560.59,-1867.63,-454.261,664.749,-356.375
-493.673,1956.66,455.875,-1059.04,-360.85,420.61,-286.682,2774.39,144.246,-1161.37,-1024.84,152.321,1028.77,375.319
456.065,1097.61,666.707,-109.302,537.808,334.18,1368.19,1191.62,70.4006,468.909,-1637.37,1840.81,21.5804,2542.76
-593.777,533.896,91.4977,570.972,586.571,827.572,1221.76,1781.57,328.443,811.37,-1513.13,1924.97,580.424,2924.6
-768.666,225.638,-181.325,653.068,559.807,1222.3,1351.39,2106.44,569.435,1050.79,-902.189,1922.34,637.272,3293.63
-830.643,216.997,-77.4794,530.577,476.645,1451.66,1439.41,2358.56,442.436,976.363,-545.472,1673.45,838.091,3411.59
-1046.02,620.787,-536.071,672.128,1071.12,1715.26,1747.13,2394.86,328.409,969.718,270.883,2075.61,1016.96,3690.78
-770.31,1153.54,-411.091,-13.7981,1183.71,1581.62,1148.1,2412.69,625.759,990.236,1465.67,2092.29,1215.55,4007.43
-1878.2,1315.89,-427.647,-532.614,1542.89,730.183,796.25,722.347,-215.07,514.115,2975.56,2024.81,239.532,3402.72
-1660.38,1130.49,-381.987,-1012.83,128.395,-674.337,-696.788,-148.516,-181.748,539.299,3788.28,1230.94,-517.971,2138.17
-637.223,-30.7836,-1185.67,-1003.26,37.3196,-810.914,-985.439,-485.618,-778.608,319.465,3958.69,1031.03,-553.22,1899.12
-1067.18,-615.398,-1057.21,-1747.07,-6.01293,-1113.98,-863.905,-677.389,-1108.45,-319.622,2426.31,765.65,-573.489,1878.78
-2670.19,-784.757,-968.793,-2194.55,-383.255,-1442.98,-1086.09,-707.129,-793.797,-851.404,1513.66,678.888,-589.995,836.487
-2894.81,-633.262,-1260.8,-2749.9,-549.87,-1828.29,-1027.61,-731.985,-591.996,-1100.45,1129.98,452.164,-271.578,-335.953
-3066.61,-127.644,-1393.07,-3599.51,-975.611,-1894.67,-1292.68,-1200.66,-71.1914,-649.304,920.647,518.776,-193.514,-900.471
-2855.13,-77.199,-1445.37,-3800.11,-993.378,-2050.5,-1201.39,-1861.87,108.344,-827.25,445.991,520.19,-145.137,-1059.22
-2793.14,-305.744,-1394.43,-3885.76,-1115.07,-2243.28,-1006.86,-1832.94,161.704,-1124.6,803.393,925.487,7.37338,-358.424
-2375.22,-69.0319,-1475.4,-3035.77,-1035.16,-1422.32,-552.97,-1891.23,66.2549,-1155.3,1480.41,856.68,-32.9446,592.476
-1601.86,-106.913,-1545.78,-2339.13,20.5855,-994.533,-166.979,-1229.82,-50.5813,-629.602,1899.18,973.587,371.918,1843.71
-621.238,-593.569,-1622.31,-1469.22,587.968,-1250.79,40.0242,-236.719,-594.454,-202.655,2037.35,980.541,245.747,2287.8
279.244,-146.959,-1744.83,-1304.54,428.344,-1228.58,143.237,229.83,-1200.03,-44.1078,2073.2,1055.47,-69.6511,2542.55
1433.85,661.359,444.424,-771.821,717.8,-1019.82,153.963,64.4489,-1560.69,-671.144,1340,925.444,-223.74,2334.79
1478.19,1157.2,1066.29,-637.828,935.907,-300.281,510.772,281.423,-1703.45,-1306.56,759.901,675.341,-315.597,2382.14
1227.09,1627.7,484.454,-395.817,1082.13,409.309,1072.24,724.965,-1460.61,-1574.6,371.221,775.224,-314.436,2452.53
1546.74,1368.35,305.334,-416.43,144.518,313.215,1173.26,419.663,-1560.59,-1867.63,-454.261,664.749,-356.375,2609.39
1956.66,455.875,-1059.04,-360.85,420.61,-286.682,1640.91,144.246,-1161.37,-1024.84,152.321,1028.77,375.319,3108.12
1097.61,666.707,-109.302,537.808,334.18,1368.19,1677.78,70.4006,468.909,-1637.37,1840.81,21.5804,2542.76,2826.87
533.896,91.4977,570.972,586.571,827.572,1221.76,2247.93,328.443,811.37,-1513.13,1924.97,580.424,2924.6,2990.61
225.638,-181.325,653.068,559.807,1222.3,1351.39,2563.21,569.435,1050.79,-902.189,1922.34,637.272,3293.63,2652.23
216.997,-77.4794,530.577,476.645,1451.66,1439.41,2810.2,442.436,976.363,-545.472,1673.45,838.091,3411.59,2690.76
620.787,-536.071,672.128,1071.12,1715.26,1747.13,2848.66,328.409,969.718,270.883,2075.61,1016.96,3690.78,2999.91
1153.54,-411.091,-13.7981,1183.71,1581.62,1148.1,2888.89,625.759,990.236,1465.67,2092.29,1215.55,4007.43,3736.36
1315.89,-427.647,-532.614,1542.89,730.183,796.25,1257.99,-215.07,514.115,2975.56,2024.81,239.532,3402.72,2876.06
1130.49,-381.987,-1012.83,128.395,-674.337,-696.788,437.728,-181.748,539.299,3788.28,1230.94,-517.971,2138.17,1894.85
-30.7836,-1185.67,-1003.26,37.3196,-810.914,-985.439,118.351,-778.608,319.465,3958.69,1031.03,-553.22,1899.12,1679.54
-615.398,-1057.21,-1747.07,-6.01293,-1113.98,-863.905,-71.6555,-1108.45,-319.622,2426.31,765.65,-573.489,1878.78,1606.08
-784.757,-968.793,-2194.55,-383.255,-1442.98,-1086.09,-102.402,-793.797,-851.404,1513.66,678.888,-589.995,836.487,1682.39
-633.262,-1260.8,-2749.9,-549.87,-1828.29,-1027.61,-132.579,-591.996,-1100.45,1129.98,452.164,-271.578,-335.953,1879.18
-127.644,-1393.07,-3599.51,-975.611,-1894.67,-1292.68,-609.096,-71.1914,-649.304,920.647,518.776,-193.514,-900.471,1832.67
-77.199,-1445.37,-3800.11,-993.378,-2050.5,-1201.39,-1280.41,108.344,-827.25,445.991,520.19,-145.137,-1059.22,1538.74
-305.744,-1394.43,-3885.76,-1115.07,-2243.28,-1006.86,-1261.11,161.704,-1124.6,803.393,925.487,7.37338,-358.424,2060.7
-69.0319,-1475.4,-3035.77,-1035.16,-1422.32,-552.97,-1323.36,66.2549,-1155.3,1480.41,856.68,-32.9446,592.476,2811.53
-106.913,-1545.78,-2339.13,20.5855,-994.533,-166.979,-663.709,-50.5813,-629.602,1899.18,973.587,371.918,1843.71,2683.12
-593.569,-1622.31,-1469.22,587.968,-1250.79,40.0242,332.637,-594.454,-202.655,2037.35,980.541,245.747,2287.8,2322.06
-146.959,-1744.83,-1304.54,428.344,-1228.58,143.237,798.937,-1200.03,-44.1078,2073.2,1055.47,-69.6511,2542.55,2035.42
661.359,444.424,-771.821,717.8,-1019.82,153.963,630.628,-1560.69,-671.144,1340,925.444,-223.74,2334.79,1822.02
1157.2,1066.29,-637.828,935.907,-300.281,510.772,837.68,-1703.45,-1306.56,759.901,675.341,-315.597,2382.14,1698.83
1627.7,484.454,-395.817,1082.13,409.309,1072.24,1273.16,-1460.61,-1574.6,371.221,775.224,-314.436,2452.53,1875.16
1368.35,305.334,-416.43,144.518,313.215,1173.26,960.078,-1560.59,-1867.63,-454.261,664.749,-356.375,2609.39,1599.94
455.875,-1059.04,-360.85,420.61,-286.682,1640.91,660.753,-1161.37,-1024.84,152.321,1028.77,375.319,3108.12,1593.78
666.707,-109.302,537.808,334.18,1368.19,1677.78,-356.028,468.909,-1637.37,1840.81,21.5804,2542.76,2826.87,2053.09
91.4977,570.972,586.571,827.572,1221.76,2247.93,-82.9857,811.37,-1513.13,1924.97,580.424,2924.6,2990.61,2267.62
-181.325,653.068,559.807,1222.3,1351.39,2563.21,167.937,1050.79,-902.189,1922.34,637.272,3293.63,2652.23,2365
-77.4794,530.577,476.645,1451.66,1439.41,2810.2,48.024,976.363,-545.472,1673.45,838.091,3411.59,2690.76,2210.11
-536.071,672.128,1071.12,1715.26,1747.13,2848.66,-59.9767,969.718,270.883,2075.61,1016.96,3690.78,2999.91,2224.86
-411.091,-13.7981,1183.71,1581.62,1148.1,2888.89,234.593,990.236,1465.67,2092.29,1215.55,4007.43,3736.36,2595.28
-427.647,-532.614,1542.89,730.183,796.25,1257.99,-618.743,514.115,2975.56,2024.81,239.532,3402.72,2876.06,2791.29
-381.987,-1012.83,128.395,-674.337,-696.788,437.728,-606.925,539.299,3788.28,1230.94,-517.971,2138.17,1894.85,2480.21
-1185.67,-1003.26,37.3196,-810.914,-985.439,118.351,-1229.34,319.465,3958.69,1031.03,-553.22,1899.12,1679.54,2041.83
-1057.21,-1747.07,-6.01293,-1113.98,-863.905,-71.6555,-1576.26,-319.622,2426.31,765.65,-573.489,1878.78,1606.08,2015.96
-968.793,-2194.55,-383.255,-1442.98,-1086.09,-102.402,-1265.7,-851.404,1513.66,678.888,-589.995,836.487,1682.39,1666.88
-1260.8,-2749.9,-549.87,-1828.29,-1027.61,-132.579,-1062.26,-1100.45,1129.98,452.164,-271.578,-335.953,1879.18,799.612
-1393.07,-3599.51,-975.611,-1894.67,-1292.68,-609.096,-535.791,-649.304,920.647,518.776,-193.514,-900.471,1832.67,337.942
-1445.37,-3800.11,-993.378,-2050.5,-1201.39,-1280.41,-348.989,-827.25,445.991,520.19,-145.137,-1059.22,1538.74,684.513
-1394.43,-3885.76,-1115.07,-2243.28,-1006.86,-1261.11,-290.133,-1124.6,803.393,925.487,7.37338,-358.424,2060.7,827.581
-1475.4,-3035.77,-1035.16,-1422.32,-552.97,-1323.36,-383.566,-1155.3,1480.41,856.68,-32.9446,592.476,2811.53,1132.03
-1545.78,-2339.13,20.5855,-994.533,-166.979,-663.709,-502.217,-629.602,1899.18,973.587,371.918,1843.71,2683.12,1127.64
-1622.31,-1469.22,587.968,-1250.79,40.0242,332.637,-1055.61,-202.655,2037.35,980.541,245.747,2287.8,2322.06,1680.77
-1744.83,-1304.54,428.344,-1228.58,143.237,798.937,-1671.46,-44.1078,2073.2,1055.47,-69.6511,2542.55,2035.42,1634.57
444.424,-771.821,717.8,-1019.82,153.963,630.628,-2033.47,-671.144,1340,925.444,-223.74,2334.79,1822.02,1176.88
1066.29,-637.828,935.907,-300.281,510.772,837.68,-2169.29,-1306.56,759.901,675.341,-315.597,2382.14,1698.83,991.82
484.454,-395.817,1082.13,409.309,1072.24,1273.16,-1921.26,-1574.6,371.221,775.224,-314.436,2452.53,1875.16,1011.36
305.334,-416.43,144.518,313.215,1173.26,960.078,-2018.98,-1867.63,-454.261,664.749,-356.375,2609.39,1599.94,733.149
-1059.04,-360.85,420.61,-286.682,1640.91,660.753,-1601.79,-1024.84,152.321,1028.77,375.319,3108.12,1593.78,1142.12
-109.302,537.808,334.18,1368.19,1677.78,-356.028,1082.48,-1637.37,1840.81,21.5804,2542.76,2826.87,2053.09,1425.56
570.972,586.571,827.572,1221.76,2247.93,-82.9857,1401.31,-1513.13,1924.97,580.424,2924.6,2990.61,2267.62,1337.25
653.068,559.807,1222.3,1351.39,2563.21,167.937,1625.19,-902.189,1922.34,637.272,3293.63,2652.23,2365,1530.65
530.577,476.645,1451.66,1439.41,2810.2,48.024,1540.92,-545.472,1673.45,838.091,3411.59,2690.76,2210.11,1529.04
672.128,1071.12,1715.26,1747.13,2848.66,-59.9767,1526.26,270.883,2075.61,1016.96,3690.78,2999.91,2224.86,1725.5
-13.7981,1183.71,1581.62,1148.1,2888.89,234.593,1549.67,1465.67,2092.29,1215.55,4007.43,3736.36,2595.28,1674.6
-532.614,1542.89,730.183,796.25,1257.99,-618.743,1090.12,2975.56,2024.81,239.532,3402.72,2876.06,2791.29,1392.3
-1012.83,128.395,-674.337,-696.788,437.728,-606.925,1139.59,3788.28,1230.94,-517.971,2138.17,1894.85,2480.21,1467.64
-1003.26,37.3196,-810.914,-985.439,118.351,-1229.34,949.883,3958.69,1031.03,-553.22,1899.12,1679.54,2041.83,931.327
-1747.07,-6.01293,-1113.98,-863.905,-71.6555,-1576.26,333.767,2426.31,765.65,-573.489,1878.78,1606.08,2015.96,59.9042
-2194.55,-383.255,-1442.98,-1086.09,-102.402,-1265.7,-186.367,1513.66,678.888,-589.995,836.487,1682.39,1666.88,-381.951
-2749.9,-549.87,-1828.29,-1027.61,-132.579,-1062.26,-430.057,1129.98,452.164,-271.578,-335.953,1879.18,799.612,-388.883
-3599.51,-975.611,-1894.67,-1292.68,-609.096,-535.791,19.4202,920.647,518.776,-193.514,-900.471,1832.67,337.942,-354.491
-3800.11,-993.378,-2050.5,-1201.39,-1280.41,-348.989,-165.175,445.991,520.19,-145.137,-1059.22,1538.74,684.513,-848.61
-3885.76,-1115.07,-2243.28,-1006.86,-1261.11,-290.133,-468.314,803.393,925.487,7.37338,-358.424,2060.7,827.581,-607.296
-3035.77,-1035.16,-1422.32,-552.97,-1323.36,-383.566,-499.443,1480.41,856.68,-32.9446,592.476,2811.53,1132.03,-159.713
-2339.13,20.5855,-994.533,-166.979,-663.709,-502.217,32.6888,1899.18,973.587,371.918,1843.71,2683.12,1127.64,453.098
-1469.22,587.968,-1250.79,40.0242,332.637,-1055.61,474.431,2037.35,980.541,245.747,2287.8,2322.06,1680.77,1195.28
-1304.54,428.344,-1228.58,143.237,798.937,-1671.46,649.146,2073.2,1055.47,-69.6511,2542.55,2035.42,1634.57,1230.89
-771.821,717.8,-1019.82,153.963,630.628,-2033.47,34.5752,1340,925.444,-223.74,2334.79,1822.02,1176.88,1173.92
-637.828,935.907,-300.281,510.772,837.68,-2169.29,-597.74,759.901,675.341,-315.597,2382.14,1698.83,991.82,677.718
-395.817,1082.13,409.309,1072.24,1273.16,-1921.26,-865.317,371.221,775.224,-314.436,2452.53,1875.16,1011.36,367.265
-416.43,144.518,313.215,1173.26,960.078,-2018.98,-1160.72,-454.261,664.749,-356.375,2609.39,1599.94,733.149,-146.429
-360.85,420.61,-286.682,1640.91,660.753,-1601.79,-357.885,152.321,1028.77,375.319,3108.12,1593.78,1142.12,619.696
537.808,334.18,1368.19,1677.78,-356.028,1082.48,-867.714,1840.81,21.5804,2542.76,2826.87,2053.09,1425.56,3541.76
586.571,827.572,1221.76,2247.93,-82.9857,1401.31,-773.117,1924.97,580.424,2924.6,2990.61,2267.62,1337.25,3071.92
559.807,1222.3,1351.39,2563.21,167.937,1625.19,-181.662,1922.34,637.272,3293.63,2652.23,2365,1530.65,3385.42
476.645,1451.66,1439.41,2810.2,48.024,1540.92,162.708,1673.45,838.091,3411.59,2690.76,2210.11,1529.04,3274.19
1071.12,1715.26,1747.13,2848.66,-59.9767,1526.26,969,2075.61,1016.96,3690.78,2999.91,2224.86,1725.5,3554.81
1183.71,1581.62,1148.1,2888.89,234.593,1549.67,2167.42,2092.29,1215.55,4007.43,3736.36,2595.28,1674.6,3983.27
1542.89,730.183,796.25,1257.99,-618.743,1090.12,3698.1,2024.81,239.532,3402.72,2876.06,2791.29,1392.3,3024.99
128.395,-674.337,-696.788,437.728,-606.925,1139.59,4541.28,1230.94,-517.971,2138.17,1894.85,2480.21,1467.64,1969.87
37.3196,-810.914,-985.439,118.351,-1229.34,949.883,4749.48,1031.03,-553.22,1899.12,1679.54,2041.83,931.327,1908.93
-6.01293,-1113.98,-863.905,-71.6555,-1576.26,333.767,3245.92,765.65,-573.489,1878.78,1606.08,2015.96,59.9042,1973.77
-383.255,-1442.98,-1086.09,-102.402,-1265.7,-186.367,2347.88,678.888,-589.995,836.487,1682.39,1666.88,-381.951,1569.95
-549.87,-1828.29,-1027.61,-132.579,-1062.26,-430.057,1970.91,452.164,-271.578,-335.953,1879.18,799.612,-388.883,1653.46
-975.611,-1894.67,-1292.68,-609.096,-535.791,19.4202,1759.49,518.776,-193.514,-900.471,1832.67,337.942,-354.491,2096.3
-993.378,-2050.5,-1201.39,-1280.41,-348.989,-165.175,1276.49,520.19,-145.137,-1059.22,1538.74,684.513,-848.61,2105.73
-1115.07,-2243.28,-1006.86,-1261.11,-290.133,-468.314,1626.64,925.487,7.37338,-358.424,2060.7,827.581,-607.296,2373.84
-1035.16,-1422.32,-552.97,-1323.36,-383.566,-499.443,2303.12,856.68,-32.9446,592.476,2811.53,1132.03,-159.713,2341.07
20.5855,-994.533,-166.979,-663.709,-502.217,32.6888,2729.95,973.587,371.918,1843.71,2683.12,1127.64,453.098,2347.46
587.968,-1250.79,40.0242,332.637,-1055.61,474.431,2886.68,980.541,245.747,2287.8,2322.06,1680.77,1195.28,1981.6
428.344,-1228.58,143.237,798.937,-1671.46,649.146,2942.82,1055.47,-69.6511,2542.55,2035.42,1634.57,1230.89,1784.8
717.8,-1019.82,153.963,630.628,-2033.47,34.5752,2225.25,925.444,-223.74,2334.79,1822.02,1176.88,1173.92,1739.14
935.907,-300.281,510.772,837.68,-2169.29,-597.74,1649.04,675.341,-315.597,2382.14,1698.83,991.82,677.718,1686.18
1082.13,409.309,1072.24,1273.16,-1921.26,-865.317,1260.94,775.224,-314.436,2452.53,1875.16,1011.36,367.265,1763.81
144.518,313.215,1173.26,960.078,-2018.98,-1160.72,432.479,664.749,-356.375,2609.39,1599.94,733.149,-146.429,1263.83
420.61,-286.682,1640.91,660.753,-1601.79,-357.885,988.939,1028.77,375.319,3108.12,1593.78,1142.12,619.696,2108.06
334.18,1368.19,1677.78,-356.028,1082.48,-867.714,1329.41,21.5804,2542.76,2826.87,2053.09,1425.56,3541.76,1605.14
827.572,1221.76,2247.93,-82.9857,1401.31,-773.117,1432.43,580.424,2924.6,2990.61,2267.62,1337.25,3071.92,1592.94
1222.3,1351.39,2563.21,167.937,1625.19,-181.662,1437.6,637.272,3293.63,2652.23,2365,1530.65,3385.42,1681.82
