Date,Hour,Wind DK
2016-12-11,20,1721
2016-12-11,21,2016
2016-12-11,22,1946
2016-12-11,23,1848
2016-12-12,0,1783
2016-12-12,1,1650
2016-12-12,2,1539
2016-12-12,3,1315
2016-12-12,4,924
2016-12-12,5,668
2016-12-12,6,590
2016-12-12,7,563
2016-12-12,8,536
2016-12-12,9,491
2016-12-12,10,380
2016-12-12,11,282
2016-12-12,12,265
2016-12-12,13,245
2016-12-12,14,275
2016-12-12,15,327
2016-12-12,16,451
2016-12-12,17,524
2016-12-12,18,585
2016-12-12,19,554
2016-12-12,20,629
2016-12-12,21,672
2016-12-12,22,686
2016-12-12,23,713
2016-12-13,0,693
2016-12-13,1,608
2016-12-13,2,593
2016-12-13,3,614
2016-12-13,4,580
2016-12-13,5,536
2016-12-13,6,523
2016-12-13,7,578
2016-12-13,8,521
2016-12-13,9,512
2016-12-13,10,494
2016-12-13,11,497
2016-12-13,12,451
2016-12-13,13,412
2016-12-13,14,374
2016-12-13,15,472
2016-12-13,16,585
2016-12-13,17,471
2016-12-13,18,469
2016-12-13,19,440
2016-12-13,20,414
2016-12-13,21,356
2016-12-13,22,260
2016-12-13,23,204
2016-12-14,0,158
2016-12-14,1,130
2016-12-14,2,119
2016-12-14,3,136
2016-12-14,4,106
2016-12-14,5,157
2016-12-14,6,187
2016-12-14,7,255
2016-12-14,8,254
2016-12-14,9,231
2016-12-14,10,236
2016-12-14,11,251
2016-12-14,12,272
2016-12-14,13,209
2016-12-14,14,187
2016-12-14,15,183
2016-12-14,16,189
2016-12-14,17,215
2016-12-14,18,255
2016-12-14,19,280
2016-12-14,20,291
2016-12-14,21,326
2016-12-14,22,364
2016-12-14,23,407
2016-12-15,0,435
2016-12-15,1,536
2016-12-15,2,568
2016-12-15,3,615
2016-12-15,4,583
2016-12-15,5,515
2016-12-15,6,504
2016-12-15,7,538
2016-12-15,8,565
2016-12-15,9,600
2016-12-15,10,778
2016-12-15,11,879
2016-12-15,12,879
2016-12-15,13,897
2016-12-15,14,975
2016-12-15,15,1052
2016-12-15,16,1102
2016-12-15,17,1146
2016-12-15,18,1194
2016-12-15,19,1234
2016-12-15,20,1249
2016-12-15,21,1258
2016-12-15,22,1198
2016-12-15,23,1184
2016-12-16,0,1157
2016-12-16,1,1069
2016-12-16,2,1026
2016-12-16,3,959
2016-12-16,4,934
2016-12-16,5,852
2016-12-16,6,760
2016-12-16,7,625
2016-12-16,8,523
2016-12-16,9,446
2016-12-16,10,430
2016-12-16,11,398
2016-12-16,12,295
2016-12-16,13,208
2016-12-16,14,165
2016-12-16,15,148
2016-12-16,16,136
2016-12-16,17,126
2016-12-16,18,118
2016-12-16,19,115
2016-12-16,20,128
2016-12-16,21,133
2016-12-16,22,119
2016-12-16,23,106
2016-12-17,0,102
2016-12-17,1,91
2016-12-17,2,111
2016-12-17,3,142
2016-12-17,4,173
2016-12-17,5,155
2016-12-17,6,181
2016-12-17,7,259
2016-12-17,8,344
2016-12-17,9,459
2016-12-17,10,565
2016-12-17,11,717
2016-12-17,12,843
2016-12-17,13,893
2016-12-17,14,881
2016-12-17,15,857
2016-12-17,16,983
2016-12-17,17,1208
2016-12-17,18,1411
2016-12-17,19,1571
2016-12-17,20,1743
2016-12-17,21,1709
2016-12-17,22,1724
2016-12-17,23,1843
2016-12-18,0,1962
2016-12-18,1,1937
2016-12-18,2,1793
2016-12-18,3,1603
2016-12-18,4,1426
2016-12-18,5,1149
2016-12-18,6,1015
2016-12-18,7,886
2016-12-18,8,680
2016-12-18,9,540
2016-12-18,10,408
2016-12-18,11,349
2016-12-18,12,216
2016-12-18,13,175
2016-12-18,14,101
2016-12-18,15,81
2016-12-18,16,60
2016-12-18,17,41
2016-12-18,18,41
2016-12-18,19,65
2016-12-18,20,100
2016-12-18,21,155
2016-12-18,22,183
2016-12-18,23,257
2016-12-19,0,325
2016-12-19,1,359
2016-12-19,2,449
2016-12-19,3,433
2016-12-19,4,450
2016-12-19,5,430
2016-12-19,6,447
2016-12-19,7,440
2016-12-19,8,466
2016-12-19,9,494
2016-12-19,10,547
2016-12-19,11,572
2016-12-19,12,501
2016-12-19,13,453
2016-12-19,14,452
2016-12-19,15,456
2016-12-19,16,554
2016-12-19,17,604
2016-12-19,18,627
2016-12-19,19,632
2016-12-19,20,628
2016-12-19,21,606
2016-12-19,22,589
2016-12-19,23,622
2016-12-20,0,575
2016-12-20,1,475
2016-12-20,2,481
2016-12-20,3,463
2016-12-20,4,455
2016-12-20,5,450
2016-12-20,6,466
2016-12-20,7,482
2016-12-20,8,473
2016-12-20,9,463
2016-12-20,10,484
2016-12-20,11,556
2016-12-20,12,524
2016-12-20,13,490
2016-12-20,14,587
2016-12-20,15,695
2016-12-20,16,731
2016-12-20,17,881
2016-12-20,18,1068
2016-12-20,19,1321
2016-12-20,20,1501
2016-12-20,21,1741
2016-12-20,22,1989
2016-12-20,23,2061
2016-12-21,0,2095
2016-12-21,1,2028
2016-12-21,2,1848
2016-12-21,3,1835
2016-12-21,4,1800
2016-12-21,5,1773
2016-12-21,6,1907
2016-12-21,7,2253
2016-12-21,8,2661
2016-12-21,9,2918
2016-12-21,10,3189
2016-12-21,11,3269
2016-12-21,12,3136
2016-12-21,13,3060
2016-12-21,14,3152
2016-12-21,15,3343
2016-12-21,16,3400
2016-12-21,17,3276
2016-12-21,18,3255
2016-12-21,19,2983
2016-12-21,20,3124
2016-12-21,21,3212
2016-12-21,22,3075
2016-12-21,23,2844
2016-12-22,0,2477
2016-12-22,1,2051
2016-12-22,2,1831
2016-12-22,3,1753
2016-12-22,4,1719
2016-12-22,5,1725
2016-12-22,6,1475
2016-12-22,7,1496
2016-12-22,8,1617
2016-12-22,9,1682
2016-12-22,10,1739
2016-12-22,11,1867
2016-12-22,12,2088
2016-12-22,13,2569
2016-12-22,14,2421
2016-12-22,15,2501
2016-12-22,16,2657
2016-12-22,17,2825
2016-12-22,18,2830
2016-12-22,19,3036
2016-12-22,20,2931
2016-12-22,21,2848
2016-12-22,22,2915
2016-12-22,23,2815
2016-12-23,0,2978
2016-12-23,1,3011
2016-12-23,2,3009
2016-12-23,3,2903
2016-12-23,4,2695
2016-12-23,5,2494
2016-12-23,6,2357
2016-12-23,7,2078
2016-12-23,8,1833
2016-12-23,9,1845
2016-12-23,10,1824
2016-12-23,11,1809
2016-12-23,12,2007
2016-12-23,13,2293
2016-12-23,14,2405
2016-12-23,15,2931
2016-12-23,16,3328
2016-12-23,17,3414
2016-12-23,18,3523
2016-12-23,19,3666
2016-12-23,20,3707
2016-12-23,21,3561
2016-12-23,22,3511
2016-12-23,23,3601
2016-12-24,0,3329
2016-12-24,1,3152
2016-12-24,2,2939
2016-12-24,3,2790
2016-12-24,4,2736
2016-12-24,5,3156
2016-12-24,6,3441
2016-12-24,7,3115
2016-12-24,8,3397
2016-12-24,9,3545
2016-12-24,10,3677
2016-12-24,11,3730
2016-12-24,12,3791
2016-12-24,13,3803
2016-12-24,14,3706
2016-12-24,15,3632
2016-12-24,16,3610
2016-12-24,17,3556
2016-12-24,18,3359
2016-12-24,19,3084
2016-12-24,20,2972
2016-12-24,21,2919
2016-12-24,22,2762
2016-12-24,23,2477
2016-12-25,0,2109
2016-12-25,1,1977
2016-12-25,2,1976
2016-12-25,3,1952
2016-12-25,4,1752
2016-12-25,5,2130
2016-12-25,6,1706
2016-12-25,7,1860
2016-12-25,8,2310
2016-12-25,9,2501
2016-12-25,10,2803
2016-12-25,11,3129
2016-12-25,12,3426
2016-12-25,13,3596
2016-12-25,14,3123
2016-12-25,15,3508
2016-12-25,16,3597
2016-12-25,17,3608
2016-12-25,18,3642
2016-12-25,19,3706
2016-12-25,20,3670
2016-12-25,21,3673
2016-12-25,22,3619
2016-12-25,23,3213
2016-12-26,0,3516
2016-12-26,1,3142
2016-12-26,2,2571
2016-12-26,3,2303
2016-12-26,4,1989
2016-12-26,5,1620
2016-12-26,6,1818
2016-12-26,7,2035
2016-12-26,8,2308
2016-12-26,9,3293
2016-12-26,10,3602
2016-12-26,11,3792
2016-12-26,12,3898
2016-12-26,13,3404
2016-12-26,14,2901
2016-12-26,15,3073
2016-12-26,16,3396
2016-12-26,17,3477
2016-12-26,18,3242
2016-12-26,19,2876
2016-12-26,20,2394
2016-12-26,21,2109
2016-12-26,22,1921
2016-12-26,23,1606
2016-12-27,0,1670
2016-12-27,1,1662
2016-12-27,2,1685
2016-12-27,3,1765
2016-12-27,4,1895
2016-12-27,5,2087
2016-12-27,6,2724
2016-12-27,7,3591
2016-12-27,8,3664
2016-12-27,9,3691
2016-12-27,10,3630
2016-12-27,11,3510
2016-12-27,12,3370
2016-12-27,13,3090
2016-12-27,14,2812
2016-12-27,15,2731
2016-12-27,16,2682
2016-12-27,17,2676
2016-12-27,18,2858
2016-12-27,19,2689
2016-12-27,20,2549
2016-12-27,21,2158
2016-12-27,22,2052
2016-12-27,23,1862
2016-12-28,0,1591
2016-12-28,1,1460
2016-12-28,2,1506
2016-12-28,3,1440
2016-12-28,4,1478
2016-12-28,5,1588
2016-12-28,6,1707
2016-12-28,7,1564
2016-12-28,8,1418
2016-12-28,9,1137
2016-12-28,10,1075
2016-12-28,11,1039
2016-12-28,12,1089
2016-12-28,13,1131
2016-12-28,14,917
2016-12-28,15,746
2016-12-28,16,641
2016-12-28,17,549
2016-12-28,18,521
2016-12-28,19,604
2016-12-28,20,775
2016-12-28,21,791
2016-12-28,22,838
2016-12-28,23,982
2016-12-29,0,1166
2016-12-29,1,1269
2016-12-29,2,1191
2016-12-29,3,1244
2016-12-29,4,1320
2016-12-29,5,1535
2016-12-29,6,1662
2016-12-29,7,1839
2016-12-29,8,1948
2016-12-29,9,2047
2016-12-29,10,2061
2016-12-29,11,2097
2016-12-29,12,2081
2016-12-29,13,2094
2016-12-29,14,2079
2016-12-29,15,2097
2016-12-29,16,2155
2016-12-29,17,2166
2016-12-29,18,2226
2016-12-29,19,2219
2016-12-29,20,2245
2016-12-29,21,2155
2016-12-29,22,1986
2016-12-29,23,1965
2016-12-30,0,1952
2016-12-30,1,1884
2016-12-30,2,1940
2016-12-30,3,1827
2016-12-30,4,1734
2016-12-30,5,1792
2016-12-30,6,1871
2016-12-30,7,2077
2016-12-30,8,2276
2016-12-30,9,2362
2016-12-30,10,2262
2016-12-30,11,2378
2016-12-30,12,2624
2016-12-30,13,2689
2016-12-30,14,2639
2016-12-30,15,2642
2016-12-30,16,2667
2016-12-30,17,2725
2016-12-30,18,2752
2016-12-30,19,2816
2016-12-30,20,2911
2016-12-30,21,2958
2016-12-30,22,3046
2016-12-30,23,3125
2016-12-31,0,3026
2016-12-31,1,2809
2016-12-31,2,2889
2016-12-31,3,2881
2016-12-31,4,2939
2016-12-31,5,3133
2016-12-31,6,3237
2016-12-31,7,3331
2016-12-31,8,3273
2016-12-31,9,3244
2016-12-31,10,3296
2016-12-31,11,3303
2016-12-31,12,3324
2016-12-31,13,3367
2016-12-31,14,3303
2016-12-31,15,3239
2016-12-31,16,3379
2016-12-31,17,3404
2016-12-31,18,3447
2016-12-31,19,3431
2016-12-31,20,3444
2016-12-31,21,3475
2016-12-31,22,3452
2016-12-31,23,3315
2017-01-01,0,3270
2017-01-01,1,3116
2017-01-01,2,2927
2017-01-01,3,2702
2017-01-01,4,2541
2017-01-01,5,2180
2017-01-01,6,1877
2017-01-01,7,1849
2017-01-01,8,1801
2017-01-01,9,1681
2017-01-01,10,1554
2017-01-01,11,1467
2017-01-01,12,1388
2017-01-01,13,1283
2017-01-01,14,1158
2017-01-01,15,929
2017-01-01,16,908
2017-01-01,17,782
2017-01-01,18,703
2017-01-01,19,755
2017-01-01,20,971
2017-01-01,21,1162
2017-01-01,22,1292
2017-01-01,23,1326
2017-01-02,0,1381
2017-01-02,1,1317
2017-01-02,2,1277
2017-01-02,3,1341
2017-01-02,4,1077
2017-01-02,5,1021
2017-01-02,6,788
2017-01-02,7,739
2017-01-02,8,768
2017-01-02,9,953
2017-01-02,10,1041
2017-01-02,11,1115
2017-01-02,12,1025
2017-01-02,13,956
2017-01-02,14,950
2017-01-02,15,876
2017-01-02,16,908
2017-01-02,17,938
2017-01-02,18,953
2017-01-02,19,1058
2017-01-02,20,1213
2017-01-02,21,1209
2017-01-02,22,1057
2017-01-02,23,1098
2017-01-03,0,1222
2017-01-03,1,1439
2017-01-03,2,1495
2017-01-03,3,1595
2017-01-03,4,1647
2017-01-03,5,1683
2017-01-03,6,1768
2017-01-03,7,1986
2017-01-03,8,2186
2017-01-03,9,2514
2017-01-03,10,2825
2017-01-03,11,3303
2017-01-03,12,3622
2017-01-03,13,3893
2017-01-03,14,3809
2017-01-03,15,4008
2017-01-03,16,4037
2017-01-03,17,4140
2017-01-03,18,4115
2017-01-03,19,4059
2017-01-03,20,4023
2017-01-03,21,3811
2017-01-03,22,3681
2017-01-03,23,3659
2017-01-04,0,3626
2017-01-04,1,3222
2017-01-04,2,3258
2017-01-04,3,3146
2017-01-04,4,3433
2017-01-04,5,3449
2017-01-04,6,3442
2017-01-04,7,3512
2017-01-04,8,3570
2017-01-04,9,3515
2017-01-04,10,3449
2017-01-04,11,3414
2017-01-04,12,3467
2017-01-04,13,3379
2017-01-04,14,3218
2017-01-04,15,3045
2017-01-04,16,2959
2017-01-04,17,2939
2017-01-04,18,2872
2017-01-04,19,2739
2017-01-04,20,2545
2017-01-04,21,2296
2017-01-04,22,2099
2017-01-04,23,2111
2017-01-05,0,1980
2017-01-05,1,1844
2017-01-05,2,1777
2017-01-05,3,1796
2017-01-05,4,1824
2017-01-05,5,1886
2017-01-05,6,1928
2017-01-05,7,1934
2017-01-05,8,1826
2017-01-05,9,1558
2017-01-05,10,1387
2017-01-05,11,1239
2017-01-05,12,1050
2017-01-05,13,857
2017-01-05,14,742
2017-01-05,15,707
2017-01-05,16,608
2017-01-05,17,538
2017-01-05,18,496
2017-01-05,19,472
2017-01-05,20,434
2017-01-05,21,363
2017-01-05,22,236
2017-01-05,23,174
2017-01-06,0,150
2017-01-06,1,157
2017-01-06,2,237
2017-01-06,3,368
2017-01-06,4,498
2017-01-06,5,672
2017-01-06,6,733
2017-01-06,7,840
2017-01-06,8,1061
2017-01-06,9,1323
2017-01-06,10,1348
2017-01-06,11,1448
2017-01-06,12,1605
2017-01-06,13,1844
2017-01-06,14,2011
2017-01-06,15,2096
2017-01-06,16,2220
2017-01-06,17,2359
2017-01-06,18,2419
2017-01-06,19,2482
2017-01-06,20,2614
2017-01-06,21,2760
2017-01-06,22,2905
2017-01-06,23,2990
2017-01-07,0,3076
2017-01-07,1,3059
2017-01-07,2,3043
2017-01-07,3,3050
2017-01-07,4,3009
2017-01-07,5,2956
2017-01-07,6,2775
2017-01-07,7,2609
2017-01-07,8,2545
2017-01-07,9,2375
2017-01-07,10,2048
2017-01-07,11,1892
2017-01-07,12,1885
2017-01-07,13,1774
2017-01-07,14,1721
2017-01-07,15,1572
2017-01-07,16,1445
2017-01-07,17,1341
2017-01-07,18,1288
2017-01-07,19,1022
2017-01-07,20,731
2017-01-07,21,632
2017-01-07,22,510
2017-01-07,23,442
2017-01-08,0,332
2017-01-08,1,211
2017-01-08,2,146
2017-01-08,3,118
2017-01-08,4,111
2017-01-08,5,105
2017-01-08,6,105
2017-01-08,7,114
2017-01-08,8,100
2017-01-08,9,100
2017-01-08,10,138
2017-01-08,11,190
2017-01-08,12,257
2017-01-08,13,357
2017-01-08,14,510
2017-01-08,15,639
2017-01-08,16,649
2017-01-08,17,742
2017-01-08,18,808
2017-01-08,19,791
2017-01-08,20,925
2017-01-08,21,944
2017-01-08,22,965
2017-01-08,23,968
2017-01-09,0,916
2017-01-09,1,942
2017-01-09,2,946
2017-01-09,3,1002
2017-01-09,4,959
2017-01-09,5,980
2017-01-09,6,1070
2017-01-09,7,1126
2017-01-09,8,1295
2017-01-09,9,1442
2017-01-09,10,1619
2017-01-09,11,1853
2017-01-09,12,1963
2017-01-09,13,2098
2017-01-09,14,2167
2017-01-09,15,2253
2017-01-09,16,2336
2017-01-09,17,2521
2017-01-09,18,2749
2017-01-09,19,2891
2017-01-09,20,3011
2017-01-09,21,3069
2017-01-09,22,3081
2017-01-09,23,3152
2017-01-10,0,3157
2017-01-10,1,3133
2017-01-10,2,3104
2017-01-10,3,3076
2017-01-10,4,2754
2017-01-10,5,2831
2017-01-10,6,2778
2017-01-10,7,2628
2017-01-10,8,2472
2017-01-10,9,2419
2017-01-10,10,2362
2017-01-10,11,2267
2017-01-10,12,2183
2017-01-10,13,2091
2017-01-10,14,2068
2017-01-10,15,2112
2017-01-10,16,2159
2017-01-10,17,2224
2017-01-10,18,2442
2017-01-10,19,2606
2017-01-10,20,2653
2017-01-10,21,2638
2017-01-10,22,2602
2017-01-10,23,2643
2017-01-11,0,2776
2017-01-11,1,2941
2017-01-11,2,3169
2017-01-11,3,3413
2017-01-11,4,3465
2017-01-11,5,3803
2017-01-11,6,4024
2017-01-11,7,4145
2017-01-11,8,4183
2017-01-11,9,4075
2017-01-11,10,3629
2017-01-11,11,3655
2017-01-11,12,3804
2017-01-11,13,3827
2017-01-11,14,3823
2017-01-11,15,3784
2017-01-11,16,3824
2017-01-11,17,3855
2017-01-11,18,3849
2017-01-11,19,3857
2017-01-11,20,3871
2017-01-11,21,3670
2017-01-11,22,3563
2017-01-11,23,3480
2017-01-12,0,3584
2017-01-12,1,3524
2017-01-12,2,3403
2017-01-12,3,3324
2017-01-12,4,3467
2017-01-12,5,3483
2017-01-12,6,3704
2017-01-12,7,3772
2017-01-12,8,3811
2017-01-12,9,3832
2017-01-12,10,3818
2017-01-12,11,3857
2017-01-12,12,3873
2017-01-12,13,3831
2017-01-12,14,3799
2017-01-12,15,3639
2017-01-12,16,3329
2017-01-12,17,3114
2017-01-12,18,2768
2017-01-12,19,2390
2017-01-12,20,2043
2017-01-12,21,1755
2017-01-12,22,1488
2017-01-12,23,1185
2017-01-13,0,910
2017-01-13,1,662
2017-01-13,2,545
2017-01-13,3,505
2017-01-13,4,399
2017-01-13,5,314
2017-01-13,6,340
2017-01-13,7,414
2017-01-13,8,416
2017-01-13,9,509
2017-01-13,10,626
2017-01-13,11,640
2017-01-13,12,674
2017-01-13,13,727
2017-01-13,14,787
2017-01-13,15,828
2017-01-13,16,865
2017-01-13,17,825
2017-01-13,18,766
2017-01-13,19,733
2017-01-13,20,707
2017-01-13,21,588
2017-01-13,22,512
2017-01-13,23,630
2017-01-14,0,839
2017-01-14,1,1080
2017-01-14,2,1453
2017-01-14,3,1687
2017-01-14,4,1706
2017-01-14,5,1761
2017-01-14,6,1826
2017-01-14,7,1721
2017-01-14,8,1694
2017-01-14,9,1779
2017-01-14,10,1761
2017-01-14,11,1770
2017-01-14,12,1902
2017-01-14,13,1886
2017-01-14,14,2060
2017-01-14,15,2109
2017-01-14,16,2089
2017-01-14,17,2175
2017-01-14,18,2233
2017-01-14,19,2186
2017-01-14,20,1930
2017-01-14,21,1784
2017-01-14,22,1725
2017-01-14,23,1813
2017-01-15,0,1786
2017-01-15,1,1714
2017-01-15,2,1765
2017-01-15,3,1638
2017-01-15,4,1529
2017-01-15,5,1332
2017-01-15,6,1052
2017-01-15,7,842
2017-01-15,8,663
2017-01-15,9,529
2017-01-15,10,488
2017-01-15,11,395
2017-01-15,12,391
2017-01-15,13,380
2017-01-15,14,414
2017-01-15,15,361
2017-01-15,16,310
2017-01-15,17,331
2017-01-15,18,360
2017-01-15,19,418
2017-01-15,20,369
2017-01-15,21,300
2017-01-15,22,298
2017-01-15,23,322
2017-01-16,0,284
2017-01-16,1,265
2017-01-16,2,297
2017-01-16,3,318
2017-01-16,4,317
2017-01-16,5,363
2017-01-16,6,364
2017-01-16,7,377
2017-01-16,8,372
2017-01-16,9,407
2017-01-16,10,371
2017-01-16,11,420
2017-01-16,12,403
2017-01-16,13,386
2017-01-16,14,405
2017-01-16,15,350
2017-01-16,16,345
2017-01-16,17,288
2017-01-16,18,252
2017-01-16,19,265
2017-01-16,20,291
2017-01-16,21,265
2017-01-16,22,185
2017-01-16,23,127
2017-01-17,0,102
2017-01-17,1,102
2017-01-17,2,115
2017-01-17,3,164
2017-01-17,4,211
2017-01-17,5,216
2017-01-17,6,221
2017-01-17,7,254
2017-01-17,8,308
2017-01-17,9,348
2017-01-17,10,413
2017-01-17,11,512
2017-01-17,12,647
2017-01-17,13,677
2017-01-17,14,739
2017-01-17,15,849
2017-01-17,16,952
2017-01-17,17,1065
2017-01-17,18,1111
2017-01-17,19,1184
2017-01-17,20,1309
2017-01-17,21,1456
2017-01-17,22,1547
2017-01-17,23,1606
2017-01-18,0,1653
2017-01-18,1,1681
2017-01-18,2,1734
2017-01-18,3,1772
2017-01-18,4,1813
2017-01-18,5,1829
2017-01-18,6,1832
2017-01-18,7,1866
2017-01-18,8,1814
2017-01-18,9,1782
2017-01-18,10,1827
2017-01-18,11,1970
2017-01-18,12,2116
2017-01-18,13,2272
2017-01-18,14,2253
2017-01-18,15,2169
2017-01-18,16,2036
2017-01-18,17,2022
2017-01-18,18,2051
2017-01-18,19,2102
2017-01-18,20,2133
2017-01-18,21,2113
2017-01-18,22,1992
2017-01-18,23,1874
2017-01-19,0,1767
2017-01-19,1,1644
2017-01-19,2,1555
2017-01-19,3,1582
2017-01-19,4,1682
2017-01-19,5,1740
2017-01-19,6,1678
2017-01-19,7,1635
2017-01-19,8,1565
2017-01-19,9,1531
2017-01-19,10,1539
2017-01-19,11,1622
2017-01-19,12,1718
2017-01-19,13,1724
2017-01-19,14,1744
2017-01-19,15,1701
2017-01-19,16,1626
2017-01-19,17,1601
2017-01-19,18,1623
2017-01-19,19,1586
2017-01-19,20,1535
2017-01-19,21,1509
2017-01-19,22,1586
2017-01-19,23,1528
2017-01-20,0,1565
2017-01-20,1,1696
2017-01-20,2,1719
2017-01-20,3,1750
2017-01-20,4,1695
2017-01-20,5,1634
2017-01-20,6,1653
2017-01-20,7,1728
2017-01-20,8,1767
2017-01-20,9,1707
2017-01-20,10,1694
2017-01-20,11,1768
2017-01-20,12,1806
2017-01-20,13,1761
2017-01-20,14,1718
2017-01-20,15,1713
2017-01-20,16,1686
2017-01-20,17,1660
2017-01-20,18,1669
2017-01-20,19,1538
2017-01-20,20,1522
2017-01-20,21,1530
2017-01-20,22,1418
2017-01-20,23,1399
2017-01-21,0,1232
2017-01-21,1,1092
2017-01-21,2,982
2017-01-21,3,845
2017-01-21,4,684
2017-01-21,5,586
2017-01-21,6,583
2017-01-21,7,522
2017-01-21,8,495
2017-01-21,9,440
2017-01-21,10,383
2017-01-21,11,265
2017-01-21,12,236
2017-01-21,13,212
2017-01-21,14,199
2017-01-21,15,151
2017-01-21,16,121
2017-01-21,17,120
2017-01-21,18,98
2017-01-21,19,68
2017-01-21,20,65
2017-01-21,21,71
2017-01-21,22,75
2017-01-21,23,92
2017-01-22,0,85
2017-01-22,1,86
2017-01-22,2,76
2017-01-22,3,69
2017-01-22,4,73
2017-01-22,5,75
2017-01-22,6,98
2017-01-22,7,137
2017-01-22,8,183
2017-01-22,9,213
2017-01-22,10,233
2017-01-22,11,249
2017-01-22,12,213
2017-01-22,13,193
2017-01-22,14,169
2017-01-22,15,192
2017-01-22,16,184
2017-01-22,17,187
2017-01-22,18,203
2017-01-22,19,232
2017-01-22,20,295
2017-01-22,21,303
2017-01-22,22,297
2017-01-22,23,284
2017-01-23,0,254
2017-01-23,1,244
2017-01-23,2,269
2017-01-23,3,318
2017-01-23,4,341
2017-01-23,5,264
2017-01-23,6,378
2017-01-23,7,491
2017-01-23,8,567
2017-01-23,9,541
2017-01-23,10,496
2017-01-23,11,442
2017-01-23,12,545
2017-01-23,13,661
2017-01-23,14,626
2017-01-23,15,595
2017-01-23,16,598
2017-01-23,17,693
2017-01-23,18,680
2017-01-23,19,690
2017-01-23,20,695
2017-01-23,21,711
2017-01-23,22,691
2017-01-23,23,660
2017-01-24,0,613
2017-01-24,1,586
2017-01-24,2,559
2017-01-24,3,564
2017-01-24,4,540
2017-01-24,5,547
2017-01-24,6,542
2017-01-24,7,549
2017-01-24,8,524
2017-01-24,9,547
2017-01-24,10,573
2017-01-24,11,604
2017-01-24,12,646
2017-01-24,13,669
2017-01-24,14,740
2017-01-24,15,763
2017-01-24,16,735
2017-01-24,17,780
2017-01-24,18,927
2017-01-24,19,1079
2017-01-24,20,1128
2017-01-24,21,1171
2017-01-24,22,1220
2017-01-24,23,1277
2017-01-25,0,1407
2017-01-25,1,1357
2017-01-25,2,1283
2017-01-25,3,1282
2017-01-25,4,1323
2017-01-25,5,1273
2017-01-25,6,1213
2017-01-25,7,1200
2017-01-25,8,1162
2017-01-25,9,1048
2017-01-25,10,989
2017-01-25,11,1000
2017-01-25,12,941
2017-01-25,13,897
2017-01-25,14,828
2017-01-25,15,737
2017-01-25,16,682
2017-01-25,17,660
2017-01-25,18,655
2017-01-25,19,655
2017-01-25,20,681
2017-01-25,21,723
2017-01-25,22,729
2017-01-25,23,716
2017-01-26,0,723
2017-01-26,1,761
2017-01-26,2,805
2017-01-26,3,783
2017-01-26,4,598
2017-01-26,5,485
2017-01-26,6,395
2017-01-26,7,331
2017-01-26,8,294
2017-01-26,9,278
2017-01-26,10,290
2017-01-26,11,380
2017-01-26,12,413
2017-01-26,13,456
2017-01-26,14,496
2017-01-26,15,489
2017-01-26,16,573
2017-01-26,17,686
2017-01-26,18,746
2017-01-26,19,796
2017-01-26,20,875
2017-01-26,21,942
2017-01-26,22,963
2017-01-26,23,949
2017-01-27,0,879
2017-01-27,1,844
2017-01-27,2,854
2017-01-27,3,966
2017-01-27,4,1123
2017-01-27,5,1226
2017-01-27,6,1425
2017-01-27,7,1590
2017-01-27,8,1774
2017-01-27,9,1819
2017-01-27,10,1765
2017-01-27,11,1680
2017-01-27,12,1637
2017-01-27,13,1552
2017-01-27,14,1419
2017-01-27,15,1308
2017-01-27,16,1227
2017-01-27,17,1149
2017-01-27,18,1069
2017-01-27,19,929
2017-01-27,20,731
2017-01-27,21,601
2017-01-27,22,447
2017-01-27,23,384
2017-01-28,0,360
2017-01-28,1,359
2017-01-28,2,382
2017-01-28,3,411
2017-01-28,4,528
2017-01-28,5,625
2017-01-28,6,712
2017-01-28,7,898
2017-01-28,8,1020
2017-01-28,9,1029
2017-01-28,10,999
2017-01-28,11,905
2017-01-28,12,799
2017-01-28,13,710
2017-01-28,14,772
2017-01-28,15,921
2017-01-28,16,1111
2017-01-28,17,1253
2017-01-28,18,1372
2017-01-28,19,1472
2017-01-28,20,1480
2017-01-28,21,1322
2017-01-28,22,1076
2017-01-28,23,987
2017-01-29,0,827
2017-01-29,1,707
2017-01-29,2,722
2017-01-29,3,714
2017-01-29,4,864
2017-01-29,5,1023
2017-01-29,6,1201
2017-01-29,7,1338
2017-01-29,8,1671
2017-01-29,9,1792
2017-01-29,10,1819
2017-01-29,11,1829
2017-01-29,12,1795
2017-01-29,13,1759
2017-01-29,14,1659
2017-01-29,15,1583
2017-01-29,16,1617
2017-01-29,17,1502
2017-01-29,18,1576
2017-01-29,19,1421
2017-01-29,20,1391
2017-01-29,21,1356
2017-01-29,22,1348
2017-01-29,23,1282
2017-01-30,0,1195
2017-01-30,1,1035
2017-01-30,2,839
2017-01-30,3,719
2017-01-30,4,693
2017-01-30,5,595
2017-01-30,6,378
2017-01-30,7,277
2017-01-30,8,285
2017-01-30,9,256
2017-01-30,10,273
2017-01-30,11,354
2017-01-30,12,420
2017-01-30,13,500
2017-01-30,14,625
2017-01-30,15,749
2017-01-30,16,888
2017-01-30,17,1129
2017-01-30,18,1289
2017-01-30,19,1406
2017-01-30,20,1374
2017-01-30,21,1408
2017-01-30,22,1464
2017-01-30,23,1521
2017-01-31,0,1565
2017-01-31,1,1586
2017-01-31,2,1595
2017-01-31,3,1590
