Date,Hour,T Hamar,T Krsand,T Namsos,T Troms,T Bergen,T Nor
2015-01-11,1,-6.75833,4.22083,-9.0375,-17.2,3.95833,-4.96333
2015-01-11,2,-6.81667,4.34167,-9.075,-17.2,4.01667,-4.94667
2015-01-11,3,-6.875,4.4625,-9.1125,-17.2,4.075,-4.93
2015-01-11,4,-6.93333,4.58333,-9.15,-17.2,4.13333,-4.91333
2015-01-11,5,-6.99167,4.70417,-9.1875,-17.2,4.19167,-4.89667
2015-01-11,6,-7.05,4.825,-9.225,-17.2,4.25,-4.88
2015-01-11,7,-7.10833,4.94583,-9.2625,-17.2,4.30833,-4.86333
2015-01-11,8,-7.16667,5.06667,-9.3,-17.2,4.36667,-4.84667
2015-01-11,9,-7.225,5.1875,-9.3375,-17.2,4.425,-4.83
2015-01-11,10,-7.28333,5.30833,-9.375,-17.2,4.48333,-4.81333
2015-01-11,11,-7.34167,5.42917,-9.4125,-17.2,4.54167,-4.79667
2015-01-11,12,-7.4,5.55,-9.45,-17.2,4.6,-4.78
2015-01-11,13,-7.45833,5.67083,-9.4875,-17.2,4.65833,-4.76333
2015-01-11,14,-7.51667,5.79167,-9.525,-17.2,4.71667,-4.74667
2015-01-11,15,-7.575,5.9125,-9.5625,-17.2,4.775,-4.73
2015-01-11,16,-7.63333,6.03333,-9.6,-17.2,4.83333,-4.71333
2015-01-11,17,-7.69167,6.15417,-9.6375,-17.2,4.89167,-4.69667
2015-01-11,18,-7.75,6.275,-9.675,-17.2,4.95,-4.68
2015-01-11,19,-7.80833,6.39583,-9.7125,-17.2,5.00833,-4.66333
2015-01-11,20,-7.86667,6.51667,-9.75,-17.2,5.06667,-4.64667
2015-01-11,21,-7.925,6.6375,-9.7875,-17.2,5.125,-4.63
2015-01-11,22,-7.98333,6.75833,-9.825,-17.2,5.18333,-4.61333
2015-01-11,23,-8.04167,6.87917,-9.8625,-17.2,5.24167,-4.59667
2015-01-12,0,-8.1,7,-9.9,-17.2,5.3,-4.58
2015-01-12,1,-7.8125,6.93333,-9.49583,-17.1833,5.27917,-4.45583
2015-01-12,2,-7.525,6.86667,-9.09167,-17.1667,5.25833,-4.33167
2015-01-12,3,-7.2375,6.8,-8.6875,-17.15,5.2375,-4.2075
2015-01-12,4,-6.95,6.73333,-8.28333,-17.1333,5.21667,-4.08333
2015-01-12,5,-6.6625,6.66667,-7.87917,-17.1167,5.19583,-3.95917
2015-01-12,6,-6.375,6.6,-7.475,-17.1,5.175,-3.835
2015-01-12,7,-6.0875,6.53333,-7.07083,-17.0833,5.15417,-3.71083
2015-01-12,8,-5.8,6.46667,-6.66667,-17.0667,5.13333,-3.58667
2015-01-12,9,-5.5125,6.4,-6.2625,-17.05,5.1125,-3.4625
2015-01-12,10,-5.225,6.33333,-5.85833,-17.0333,5.09167,-3.33833
2015-01-12,11,-4.9375,6.26667,-5.45417,-17.0167,5.07083,-3.21417
2015-01-12,12,-4.65,6.2,-5.05,-17,5.05,-3.09
2015-01-12,13,-4.3625,6.13333,-4.64583,-16.9833,5.02917,-2.96583
2015-01-12,14,-4.075,6.06667,-4.24167,-16.9667,5.00833,-2.84167
2015-01-12,15,-3.7875,6,-3.8375,-16.95,4.9875,-2.7175
2015-01-12,16,-3.5,5.93333,-3.43333,-16.9333,4.96667,-2.59333
2015-01-12,17,-3.2125,5.86667,-3.02917,-16.9167,4.94583,-2.46917
2015-01-12,18,-2.925,5.8,-2.625,-16.9,4.925,-2.345
2015-01-12,19,-2.6375,5.73333,-2.22083,-16.8833,4.90417,-2.22083
2015-01-12,20,-2.35,5.66667,-1.81667,-16.8667,4.88333,-2.09667
2015-01-12,21,-2.0625,5.6,-1.4125,-16.85,4.8625,-1.9725
2015-01-12,22,-1.775,5.53333,-1.00833,-16.8333,4.84167,-1.84833
2015-01-12,23,-1.4875,5.46667,-0.604167,-16.8167,4.82083,-1.72417
2015-01-13,0,-1.2,5.4,-0.2,-16.8,4.8,-1.6
2015-01-13,1,-1.5,5.37917,-0.320833,-16.5417,4.76667,-1.64333
2015-01-13,2,-1.8,5.35833,-0.441667,-16.2833,4.73333,-1.68667
2015-01-13,3,-2.1,5.3375,-0.5625,-16.025,4.7,-1.73
2015-01-13,4,-2.4,5.31667,-0.683333,-15.7667,4.66667,-1.77333
2015-01-13,5,-2.7,5.29583,-0.804167,-15.5083,4.63333,-1.81667
2015-01-13,6,-3,5.275,-0.925,-15.25,4.6,-1.86
2015-01-13,7,-3.3,5.25417,-1.04583,-14.9917,4.56667,-1.90333
2015-01-13,8,-3.6,5.23333,-1.16667,-14.7333,4.53333,-1.94667
2015-01-13,9,-3.9,5.2125,-1.2875,-14.475,4.5,-1.99
2015-01-13,10,-4.2,5.19167,-1.40833,-14.2167,4.46667,-2.03333
2015-01-13,11,-4.5,5.17083,-1.52917,-13.9583,4.43333,-2.07667
2015-01-13,12,-4.8,5.15,-1.65,-13.7,4.4,-2.12
2015-01-13,13,-5.1,5.12917,-1.77083,-13.4417,4.36667,-2.16333
2015-01-13,14,-5.4,5.10833,-1.89167,-13.1833,4.33333,-2.20667
2015-01-13,15,-5.7,5.0875,-2.0125,-12.925,4.3,-2.25
2015-01-13,16,-6,5.06667,-2.13333,-12.6667,4.26667,-2.29333
2015-01-13,17,-6.3,5.04583,-2.25417,-12.4083,4.23333,-2.33667
2015-01-13,18,-6.6,5.025,-2.375,-12.15,4.2,-2.38
2015-01-13,19,-6.9,5.00417,-2.49583,-11.8917,4.16667,-2.42333
2015-01-13,20,-7.2,4.98333,-2.61667,-11.6333,4.13333,-2.46667
2015-01-13,21,-7.5,4.9625,-2.7375,-11.375,4.1,-2.51
2015-01-13,22,-7.8,4.94167,-2.85833,-11.1167,4.06667,-2.55333
2015-01-13,23,-8.1,4.92083,-2.97917,-10.8583,4.03333,-2.59667
2015-01-14,0,-8.4,4.9,-3.1,-10.6,4,-2.64
2015-01-14,1,-8.1125,4.95833,-2.96667,-10.4667,4.02917,-2.51167
2015-01-14,2,-7.825,5.01667,-2.83333,-10.3333,4.05833,-2.38333
2015-01-14,3,-7.5375,5.075,-2.7,-10.2,4.0875,-2.255
2015-01-14,4,-7.25,5.13333,-2.56667,-10.0667,4.11667,-2.12667
2015-01-14,5,-6.9625,5.19167,-2.43333,-9.93333,4.14583,-1.99833
2015-01-14,6,-6.675,5.25,-2.3,-9.8,4.175,-1.87
2015-01-14,7,-6.3875,5.30833,-2.16667,-9.66667,4.20417,-1.74167
2015-01-14,8,-6.1,5.36667,-2.03333,-9.53333,4.23333,-1.61333
2015-01-14,9,-5.8125,5.425,-1.9,-9.4,4.2625,-1.485
2015-01-14,10,-5.525,5.48333,-1.76667,-9.26667,4.29167,-1.35667
2015-01-14,11,-5.2375,5.54167,-1.63333,-9.13333,4.32083,-1.22833
2015-01-14,12,-4.95,5.6,-1.5,-9,4.35,-1.1
2015-01-14,13,-4.6625,5.65833,-1.36667,-8.86667,4.37917,-0.971667
2015-01-14,14,-4.375,5.71667,-1.23333,-8.73333,4.40833,-0.843333
2015-01-14,15,-4.0875,5.775,-1.1,-8.6,4.4375,-0.715
2015-01-14,16,-3.8,5.83333,-0.966667,-8.46667,4.46667,-0.586667
2015-01-14,17,-3.5125,5.89167,-0.833333,-8.33333,4.49583,-0.458333
2015-01-14,18,-3.225,5.95,-0.7,-8.2,4.525,-0.33
2015-01-14,19,-2.9375,6.00833,-0.566667,-8.06667,4.55417,-0.201667
2015-01-14,20,-2.65,6.06667,-0.433333,-7.93333,4.58333,-0.0733333
2015-01-14,21,-2.3625,6.125,-0.3,-7.8,4.6125,0.055
2015-01-14,22,-2.075,6.18333,-0.166667,-7.66667,4.64167,0.183333
2015-01-14,23,-1.7875,6.24167,-0.0333333,-7.53333,4.67083,0.311667
2015-01-15,0,-1.5,6.3,0.1,-7.4,4.7,0.44
2015-01-15,1,-1.3125,6.29167,0.075,-7.35833,4.69583,0.478333
2015-01-15,2,-1.125,6.28333,0.05,-7.31667,4.69167,0.516667
2015-01-15,3,-0.9375,6.275,0.025,-7.275,4.6875,0.555
2015-01-15,4,-0.75,6.26667,1.38778e-17,-7.23333,4.68333,0.593333
2015-01-15,5,-0.5625,6.25833,-0.025,-7.19167,4.67917,0.631667
2015-01-15,6,-0.375,6.25,-0.05,-7.15,4.675,0.67
2015-01-15,7,-0.1875,6.24167,-0.075,-7.10833,4.67083,0.708333
2015-01-15,8,0,6.23333,-0.1,-7.06667,4.66667,0.746667
2015-01-15,9,0.1875,6.225,-0.125,-7.025,4.6625,0.785
2015-01-15,10,0.375,6.21667,-0.15,-6.98333,4.65833,0.823333
2015-01-15,11,0.5625,6.20833,-0.175,-6.94167,4.65417,0.861667
2015-01-15,12,0.75,6.2,-0.2,-6.9,4.65,0.9
2015-01-15,13,0.9375,6.19167,-0.225,-6.85833,4.64583,0.938333
2015-01-15,14,1.125,6.18333,-0.25,-6.81667,4.64167,0.976667
2015-01-15,15,1.3125,6.175,-0.275,-6.775,4.6375,1.015
2015-01-15,16,1.5,6.16667,-0.3,-6.73333,4.63333,1.05333
2015-01-15,17,1.6875,6.15833,-0.325,-6.69167,4.62917,1.09167
2015-01-15,18,1.875,6.15,-0.35,-6.65,4.625,1.13
2015-01-15,19,2.0625,6.14167,-0.375,-6.60833,4.62083,1.16833
2015-01-15,20,2.25,6.13333,-0.4,-6.56667,4.61667,1.20667
2015-01-15,21,2.4375,6.125,-0.425,-6.525,4.6125,1.245
2015-01-15,22,2.625,6.11667,-0.45,-6.48333,4.60833,1.28333
2015-01-15,23,2.8125,6.10833,-0.475,-6.44167,4.60417,1.32167
2015-01-16,0,3,6.1,-0.5,-6.4,4.6,1.36
2015-01-16,1,2.8125,6.02917,-0.554167,-6.3875,4.54583,1.28917
2015-01-16,2,2.625,5.95833,-0.608333,-6.375,4.49167,1.21833
2015-01-16,3,2.4375,5.8875,-0.6625,-6.3625,4.4375,1.1475
2015-01-16,4,2.25,5.81667,-0.716667,-6.35,4.38333,1.07667
2015-01-16,5,2.0625,5.74583,-0.770833,-6.3375,4.32917,1.00583
2015-01-16,6,1.875,5.675,-0.825,-6.325,4.275,0.935
2015-01-16,7,1.6875,5.60417,-0.879167,-6.3125,4.22083,0.864167
2015-01-16,8,1.5,5.53333,-0.933333,-6.3,4.16667,0.793333
2015-01-16,9,1.3125,5.4625,-0.9875,-6.2875,4.1125,0.7225
2015-01-16,10,1.125,5.39167,-1.04167,-6.275,4.05833,0.651667
2015-01-16,11,0.9375,5.32083,-1.09583,-6.2625,4.00417,0.580833
2015-01-16,12,0.75,5.25,-1.15,-6.25,3.95,0.51
2015-01-16,13,0.5625,5.17917,-1.20417,-6.2375,3.89583,0.439167
2015-01-16,14,0.375,5.10833,-1.25833,-6.225,3.84167,0.368333
2015-01-16,15,0.1875,5.0375,-1.3125,-6.2125,3.7875,0.2975
2015-01-16,16,0,4.96667,-1.36667,-6.2,3.73333,0.226667
2015-01-16,17,-0.1875,4.89583,-1.42083,-6.1875,3.67917,0.155833
2015-01-16,18,-0.375,4.825,-1.475,-6.175,3.625,0.085
2015-01-16,19,-0.5625,4.75417,-1.52917,-6.1625,3.57083,0.0141667
2015-01-16,20,-0.75,4.68333,-1.58333,-6.15,3.51667,-0.0566667
2015-01-16,21,-0.9375,4.6125,-1.6375,-6.1375,3.4625,-0.1275
2015-01-16,22,-1.125,4.54167,-1.69167,-6.125,3.40833,-0.198333
2015-01-16,23,-1.3125,4.47083,-1.74583,-6.1125,3.35417,-0.269167
2015-01-17,0,-1.5,4.4,-1.8,-6.1,3.3,-0.34
2015-01-17,1,-1.78333,4.225,-1.77083,-6.1875,3.25417,-0.4525
2015-01-17,2,-2.06667,4.05,-1.74167,-6.275,3.20833,-0.565
2015-01-17,3,-2.35,3.875,-1.7125,-6.3625,3.1625,-0.6775
2015-01-17,4,-2.63333,3.7,-1.68333,-6.45,3.11667,-0.79
2015-01-17,5,-2.91667,3.525,-1.65417,-6.5375,3.07083,-0.9025
2015-01-17,6,-3.2,3.35,-1.625,-6.625,3.025,-1.015
2015-01-17,7,-3.48333,3.175,-1.59583,-6.7125,2.97917,-1.1275
2015-01-17,8,-3.76667,3,-1.56667,-6.8,2.93333,-1.24
2015-01-17,9,-4.05,2.825,-1.5375,-6.8875,2.8875,-1.3525
2015-01-17,10,-4.33333,2.65,-1.50833,-6.975,2.84167,-1.465
2015-01-17,11,-4.61667,2.475,-1.47917,-7.0625,2.79583,-1.5775
2015-01-17,12,-4.9,2.3,-1.45,-7.15,2.75,-1.69
2015-01-17,13,-5.18333,2.125,-1.42083,-7.2375,2.70417,-1.8025
2015-01-17,14,-5.46667,1.95,-1.39167,-7.325,2.65833,-1.915
2015-01-17,15,-5.75,1.775,-1.3625,-7.4125,2.6125,-2.0275
2015-01-17,16,-6.03333,1.6,-1.33333,-7.5,2.56667,-2.14
2015-01-17,17,-6.31667,1.425,-1.30417,-7.5875,2.52083,-2.2525
2015-01-17,18,-6.6,1.25,-1.275,-7.675,2.475,-2.365
2015-01-17,19,-6.88333,1.075,-1.24583,-7.7625,2.42917,-2.4775
2015-01-17,20,-7.16667,0.9,-1.21667,-7.85,2.38333,-2.59
2015-01-17,21,-7.45,0.725,-1.1875,-7.9375,2.3375,-2.7025
2015-01-17,22,-7.73333,0.55,-1.15833,-8.025,2.29167,-2.815
2015-01-17,23,-8.01667,0.375,-1.12917,-8.1125,2.24583,-2.9275
2015-01-18,0,-8.3,0.2,-1.1,-8.2,2.2,-3.04
2015-01-18,1,-8.16667,0.208333,-1.25,-8.26667,2.08333,-3.07833
2015-01-18,2,-8.03333,0.216667,-1.4,-8.33333,1.96667,-3.11667
2015-01-18,3,-7.9,0.225,-1.55,-8.4,1.85,-3.155
2015-01-18,4,-7.76667,0.233333,-1.7,-8.46667,1.73333,-3.19333
2015-01-18,5,-7.63333,0.241667,-1.85,-8.53333,1.61667,-3.23167
2015-01-18,6,-7.5,0.25,-2,-8.6,1.5,-3.27
2015-01-18,7,-7.36667,0.258333,-2.15,-8.66667,1.38333,-3.30833
2015-01-18,8,-7.23333,0.266667,-2.3,-8.73333,1.26667,-3.34667
2015-01-18,9,-7.1,0.275,-2.45,-8.8,1.15,-3.385
2015-01-18,10,-6.96667,0.283333,-2.6,-8.86667,1.03333,-3.42333
2015-01-18,11,-6.83333,0.291667,-2.75,-8.93333,0.916667,-3.46167
2015-01-18,12,-6.7,0.3,-2.9,-9,0.8,-3.5
2015-01-18,13,-6.56667,0.308333,-3.05,-9.06667,0.683333,-3.53833
2015-01-18,14,-6.43333,0.316667,-3.2,-9.13333,0.566667,-3.57667
2015-01-18,15,-6.3,0.325,-3.35,-9.2,0.45,-3.615
2015-01-18,16,-6.16667,0.333333,-3.5,-9.26667,0.333333,-3.65333
2015-01-18,17,-6.03333,0.341667,-3.65,-9.33333,0.216667,-3.69167
2015-01-18,18,-5.9,0.35,-3.8,-9.4,0.1,-3.73
2015-01-18,19,-5.76667,0.358333,-3.95,-9.46667,-0.0166667,-3.76833
2015-01-18,20,-5.63333,0.366667,-4.1,-9.53333,-0.133333,-3.80667
2015-01-18,21,-5.5,0.375,-4.25,-9.6,-0.25,-3.845
2015-01-18,22,-5.36667,0.383333,-4.4,-9.66667,-0.366667,-3.88333
2015-01-18,23,-5.23333,0.391667,-4.55,-9.73333,-0.483333,-3.92167
2015-01-19,0,-5.1,0.4,-4.7,-9.8,-0.6,-3.96
2015-01-19,1,-4.9875,0.483333,-4.66667,-9.675,-0.5875,-3.88667
2015-01-19,2,-4.875,0.566667,-4.63333,-9.55,-0.575,-3.81333
2015-01-19,3,-4.7625,0.65,-4.6,-9.425,-0.5625,-3.74
2015-01-19,4,-4.65,0.733333,-4.56667,-9.3,-0.55,-3.66667
2015-01-19,5,-4.5375,0.816667,-4.53333,-9.175,-0.5375,-3.59333
2015-01-19,6,-4.425,0.9,-4.5,-9.05,-0.525,-3.52
2015-01-19,7,-4.3125,0.983333,-4.46667,-8.925,-0.5125,-3.44667
2015-01-19,8,-4.2,1.06667,-4.43333,-8.8,-0.5,-3.37333
2015-01-19,9,-4.0875,1.15,-4.4,-8.675,-0.4875,-3.3
2015-01-19,10,-3.975,1.23333,-4.36667,-8.55,-0.475,-3.22667
2015-01-19,11,-3.8625,1.31667,-4.33333,-8.425,-0.4625,-3.15333
2015-01-19,12,-3.75,1.4,-4.3,-8.3,-0.45,-3.08
2015-01-19,13,-3.6375,1.48333,-4.26667,-8.175,-0.4375,-3.00667
2015-01-19,14,-3.525,1.56667,-4.23333,-8.05,-0.425,-2.93333
2015-01-19,15,-3.4125,1.65,-4.2,-7.925,-0.4125,-2.86
2015-01-19,16,-3.3,1.73333,-4.16667,-7.8,-0.4,-2.78667
2015-01-19,17,-3.1875,1.81667,-4.13333,-7.675,-0.3875,-2.71333
2015-01-19,18,-3.075,1.9,-4.1,-7.55,-0.375,-2.64
2015-01-19,19,-2.9625,1.98333,-4.06667,-7.425,-0.3625,-2.56667
2015-01-19,20,-2.85,2.06667,-4.03333,-7.3,-0.35,-2.49333
2015-01-19,21,-2.7375,2.15,-4,-7.175,-0.3375,-2.42
2015-01-19,22,-2.625,2.23333,-3.96667,-7.05,-0.325,-2.34667
2015-01-19,23,-2.5125,2.31667,-3.93333,-6.925,-0.3125,-2.27333
2015-01-20,0,-2.4,2.4,-3.9,-6.8,-0.3,-2.2
2015-01-20,1,-2.3625,2.34167,-3.79167,-6.75,-0.275,-2.1675
2015-01-20,2,-2.325,2.28333,-3.68333,-6.7,-0.25,-2.135
2015-01-20,3,-2.2875,2.225,-3.575,-6.65,-0.225,-2.1025
2015-01-20,4,-2.25,2.16667,-3.46667,-6.6,-0.2,-2.07
2015-01-20,5,-2.2125,2.10833,-3.35833,-6.55,-0.175,-2.0375
2015-01-20,6,-2.175,2.05,-3.25,-6.5,-0.15,-2.005
2015-01-20,7,-2.1375,1.99167,-3.14167,-6.45,-0.125,-1.9725
2015-01-20,8,-2.1,1.93333,-3.03333,-6.4,-0.1,-1.94
2015-01-20,9,-2.0625,1.875,-2.925,-6.35,-0.075,-1.9075
2015-01-20,10,-2.025,1.81667,-2.81667,-6.3,-0.05,-1.875
2015-01-20,11,-1.9875,1.75833,-2.70833,-6.25,-0.025,-1.8425
2015-01-20,12,-1.95,1.7,-2.6,-6.2,0,-1.81
2015-01-20,13,-1.9125,1.64167,-2.49167,-6.15,0.025,-1.7775
2015-01-20,14,-1.875,1.58333,-2.38333,-6.1,0.05,-1.745
2015-01-20,15,-1.8375,1.525,-2.275,-6.05,0.075,-1.7125
2015-01-20,16,-1.8,1.46667,-2.16667,-6,0.1,-1.68
2015-01-20,17,-1.7625,1.40833,-2.05833,-5.95,0.125,-1.6475
2015-01-20,18,-1.725,1.35,-1.95,-5.9,0.15,-1.615
2015-01-20,19,-1.6875,1.29167,-1.84167,-5.85,0.175,-1.5825
2015-01-20,20,-1.65,1.23333,-1.73333,-5.8,0.2,-1.55
2015-01-20,21,-1.6125,1.175,-1.625,-5.75,0.225,-1.5175
2015-01-20,22,-1.575,1.11667,-1.51667,-5.7,0.25,-1.485
2015-01-20,23,-1.5375,1.05833,-1.40833,-5.65,0.275,-1.4525
2015-01-21,0,-1.5,1,-1.3,-5.6,0.3,-1.42
2015-01-21,1,-1.625,0.904167,-1.44167,-5.58333,0.208333,-1.5075
2015-01-21,2,-1.75,0.808333,-1.58333,-5.56667,0.116667,-1.595
2015-01-21,3,-1.875,0.7125,-1.725,-5.55,0.025,-1.6825
2015-01-21,4,-2,0.616667,-1.86667,-5.53333,-0.0666667,-1.77
2015-01-21,5,-2.125,0.520833,-2.00833,-5.51667,-0.158333,-1.8575
2015-01-21,6,-2.25,0.425,-2.15,-5.5,-0.25,-1.945
2015-01-21,7,-2.375,0.329167,-2.29167,-5.48333,-0.341667,-2.0325
2015-01-21,8,-2.5,0.233333,-2.43333,-5.46667,-0.433333,-2.12
2015-01-21,9,-2.625,0.1375,-2.575,-5.45,-0.525,-2.2075
2015-01-21,10,-2.75,0.0416667,-2.71667,-5.43333,-0.616667,-2.295
2015-01-21,11,-2.875,-0.0541667,-2.85833,-5.41667,-0.708333,-2.3825
2015-01-21,12,-3,-0.15,-3,-5.4,-0.8,-2.47
2015-01-21,13,-3.125,-0.245833,-3.14167,-5.38333,-0.891667,-2.5575
2015-01-21,14,-3.25,-0.341667,-3.28333,-5.36667,-0.983333,-2.645
2015-01-21,15,-3.375,-0.4375,-3.425,-5.35,-1.075,-2.7325
2015-01-21,16,-3.5,-0.533333,-3.56667,-5.33333,-1.16667,-2.82
2015-01-21,17,-3.625,-0.629167,-3.70833,-5.31667,-1.25833,-2.9075
2015-01-21,18,-3.75,-0.725,-3.85,-5.3,-1.35,-2.995
2015-01-21,19,-3.875,-0.820833,-3.99167,-5.28333,-1.44167,-3.0825
2015-01-21,20,-4,-0.916667,-4.13333,-5.26667,-1.53333,-3.17
2015-01-21,21,-4.125,-1.0125,-4.275,-5.25,-1.625,-3.2575
2015-01-21,22,-4.25,-1.10833,-4.41667,-5.23333,-1.71667,-3.345
2015-01-21,23,-4.375,-1.20417,-4.55833,-5.21667,-1.80833,-3.4325
2015-01-22,0,-4.5,-1.3,-4.7,-5.2,-1.9,-3.52
2015-01-22,1,-4.69167,-1.23333,-4.90417,-5.22917,-1.74583,-3.56083
2015-01-22,2,-4.88333,-1.16667,-5.10833,-5.25833,-1.59167,-3.60167
2015-01-22,3,-5.075,-1.1,-5.3125,-5.2875,-1.4375,-3.6425
2015-01-22,4,-5.26667,-1.03333,-5.51667,-5.31667,-1.28333,-3.68333
2015-01-22,5,-5.45833,-0.966667,-5.72083,-5.34583,-1.12917,-3.72417
2015-01-22,6,-5.65,-0.9,-5.925,-5.375,-0.975,-3.765
2015-01-22,7,-5.84167,-0.833333,-6.12917,-5.40417,-0.820833,-3.80583
2015-01-22,8,-6.03333,-0.766667,-6.33333,-5.43333,-0.666667,-3.84667
2015-01-22,9,-6.225,-0.7,-6.5375,-5.4625,-0.5125,-3.8875
2015-01-22,10,-6.41667,-0.633333,-6.74167,-5.49167,-0.358333,-3.92833
2015-01-22,11,-6.60833,-0.566667,-6.94583,-5.52083,-0.204167,-3.96917
2015-01-22,12,-6.8,-0.5,-7.15,-5.55,-0.05,-4.01
2015-01-22,13,-6.99167,-0.433333,-7.35417,-5.57917,0.104167,-4.05083
2015-01-22,14,-7.18333,-0.366667,-7.55833,-5.60833,0.258333,-4.09167
2015-01-22,15,-7.375,-0.3,-7.7625,-5.6375,0.4125,-4.1325
2015-01-22,16,-7.56667,-0.233333,-7.96667,-5.66667,0.566667,-4.17333
2015-01-22,17,-7.75833,-0.166667,-8.17083,-5.69583,0.720833,-4.21417
2015-01-22,18,-7.95,-0.1,-8.375,-5.725,0.875,-4.255
2015-01-22,19,-8.14167,-0.0333333,-8.57917,-5.75417,1.02917,-4.29583
2015-01-22,20,-8.33333,0.0333333,-8.78333,-5.78333,1.18333,-4.33667
2015-01-22,21,-8.525,0.1,-8.9875,-5.8125,1.3375,-4.3775
2015-01-22,22,-8.71667,0.166667,-9.19167,-5.84167,1.49167,-4.41833
2015-01-22,23,-8.90833,0.233333,-9.39583,-5.87083,1.64583,-4.45917
2015-01-23,0,-9.1,0.3,-9.6,-5.9,1.8,-4.5
2015-01-23,1,-8.7625,0.433333,-9.44583,-6.07917,1.8375,-4.40333
2015-01-23,2,-8.425,0.566667,-9.29167,-6.25833,1.875,-4.30667
2015-01-23,3,-8.0875,0.7,-9.1375,-6.4375,1.9125,-4.21
2015-01-23,4,-7.75,0.833333,-8.98333,-6.61667,1.95,-4.11333
2015-01-23,5,-7.4125,0.966667,-8.82917,-6.79583,1.9875,-4.01667
2015-01-23,6,-7.075,1.1,-8.675,-6.975,2.025,-3.92
2015-01-23,7,-6.7375,1.23333,-8.52083,-7.15417,2.0625,-3.82333
2015-01-23,8,-6.4,1.36667,-8.36667,-7.33333,2.1,-3.72667
2015-01-23,9,-6.0625,1.5,-8.2125,-7.5125,2.1375,-3.63
2015-01-23,10,-5.725,1.63333,-8.05833,-7.69167,2.175,-3.53333
2015-01-23,11,-5.3875,1.76667,-7.90417,-7.87083,2.2125,-3.43667
2015-01-23,12,-5.05,1.9,-7.75,-8.05,2.25,-3.34
2015-01-23,13,-4.7125,2.03333,-7.59583,-8.22917,2.2875,-3.24333
2015-01-23,14,-4.375,2.16667,-7.44167,-8.40833,2.325,-3.14667
2015-01-23,15,-4.0375,2.3,-7.2875,-8.5875,2.3625,-3.05
2015-01-23,16,-3.7,2.43333,-7.13333,-8.76667,2.4,-2.95333
2015-01-23,17,-3.3625,2.56667,-6.97917,-8.94583,2.4375,-2.85667
2015-01-23,18,-3.025,2.7,-6.825,-9.125,2.475,-2.76
2015-01-23,19,-2.6875,2.83333,-6.67083,-9.30417,2.5125,-2.66333
2015-01-23,20,-2.35,2.96667,-6.51667,-9.48333,2.55,-2.56667
2015-01-23,21,-2.0125,3.1,-6.3625,-9.6625,2.5875,-2.47
2015-01-23,22,-1.675,3.23333,-6.20833,-9.84167,2.625,-2.37333
2015-01-23,23,-1.3375,3.36667,-6.05417,-10.0208,2.6625,-2.27667
2015-01-24,0,-1,3.5,-5.9,-10.2,2.7,-2.18
2015-01-24,1,-1.35833,3.44583,-5.75833,-9.91667,2.7,-2.1775
2015-01-24,2,-1.71667,3.39167,-5.61667,-9.63333,2.7,-2.175
2015-01-24,3,-2.075,3.3375,-5.475,-9.35,2.7,-2.1725
2015-01-24,4,-2.43333,3.28333,-5.33333,-9.06667,2.7,-2.17
2015-01-24,5,-2.79167,3.22917,-5.19167,-8.78333,2.7,-2.1675
2015-01-24,6,-3.15,3.175,-5.05,-8.5,2.7,-2.165
2015-01-24,7,-3.50833,3.12083,-4.90833,-8.21667,2.7,-2.1625
2015-01-24,8,-3.86667,3.06667,-4.76667,-7.93333,2.7,-2.16
2015-01-24,9,-4.225,3.0125,-4.625,-7.65,2.7,-2.1575
2015-01-24,10,-4.58333,2.95833,-4.48333,-7.36667,2.7,-2.155
2015-01-24,11,-4.94167,2.90417,-4.34167,-7.08333,2.7,-2.1525
2015-01-24,12,-5.3,2.85,-4.2,-6.8,2.7,-2.15
2015-01-24,13,-5.65833,2.79583,-4.05833,-6.51667,2.7,-2.1475
2015-01-24,14,-6.01667,2.74167,-3.91667,-6.23333,2.7,-2.145
2015-01-24,15,-6.375,2.6875,-3.775,-5.95,2.7,-2.1425
2015-01-24,16,-6.73333,2.63333,-3.63333,-5.66667,2.7,-2.14
2015-01-24,17,-7.09167,2.57917,-3.49167,-5.38333,2.7,-2.1375
2015-01-24,18,-7.45,2.525,-3.35,-5.1,2.7,-2.135
2015-01-24,19,-7.80833,2.47083,-3.20833,-4.81667,2.7,-2.1325
2015-01-24,20,-8.16667,2.41667,-3.06667,-4.53333,2.7,-2.13
2015-01-24,21,-8.525,2.3625,-2.925,-4.25,2.7,-2.1275
2015-01-24,22,-8.88333,2.30833,-2.78333,-3.96667,2.7,-2.125
2015-01-24,23,-9.24167,2.25417,-2.64167,-3.68333,2.7,-2.1225
2015-01-25,0,-9.6,2.2,-2.5,-3.4,2.7,-2.12
2015-01-25,1,-9.325,2.3125,-2.37917,-3.34167,2.75417,-1.99583
2015-01-25,2,-9.05,2.425,-2.25833,-3.28333,2.80833,-1.87167
2015-01-25,3,-8.775,2.5375,-2.1375,-3.225,2.8625,-1.7475
2015-01-25,4,-8.5,2.65,-2.01667,-3.16667,2.91667,-1.62333
2015-01-25,5,-8.225,2.7625,-1.89583,-3.10833,2.97083,-1.49917
2015-01-25,6,-7.95,2.875,-1.775,-3.05,3.025,-1.375
2015-01-25,7,-7.675,2.9875,-1.65417,-2.99167,3.07917,-1.25083
2015-01-25,8,-7.4,3.1,-1.53333,-2.93333,3.13333,-1.12667
