,Date,System Price,Total Vol,NO Buy Vol,NO Sell Vol,SE Buy Vol,SE Sell Vol,DK Buy Vol,DK Sell Vol,FI Buy Vol,FI Sell Vol,Nordic Buy Vol,Nordic Sell Vol,Baltic Buy Vol,Baltic Sell Vol,T Nor,NO Hydro Dev,SE Hydro Dev,FI Hydro Dev,Total Hydro Dev,NO Hydro,SE Hydro,FI Hydro,Total Hydro,Week,Month,Season,Weekday,Weekend,Wind DK,Temp Hamar,Temp Krsand,Temp Namsos,Temp Troms,Temp Bergen,Temp Norway,Prec Hamar,Prec Kvin,Prec Oppdal,Prec Troms,Prec Bergen,Prec Norway,Prec Norway 7,Supply,Demand,Oil,Coal,Gas,Low Carbon,APX,OMEL,EEX
60,2014-03-02,27.79,986681.0,370016,351904,373694,469479,80601.1,59329.5,142797,105515.0,967109.0,986228.0,48248.7,29129.9,1.54,-1078.55,858.833,239.69,19.929,36813.0,12769.1,2806.71,52388.8,9,3,2,7,1,33973,1.1,3.6,3.1,-4.2,4.1,1.54,2.5,1.0,0.0,0.0,0.0,3.5,172.6,1206800.0,1184710.0,80.164,54.5841,24.59,101.237,54.14,2.95,39.12
61,2014-03-03,28.17,1064950.0,392542,382352,415916,484477,85400.4,84315.0,158705,109838.0,1052560.0,1060980.0,55797.7,47379.1,1.96,-980.653,873.613,243.06,136.014,36595.0,12640.0,2792.0,52027.0,10,3,2,1,0,59640,1.4,4.1,2.6,-5.1,6.8,1.96,1.5,7.4,0.0,0.6,0.2,9.7,166.9,1297480.0,1288790.0,80.767,53.9657,24.59,100.42,56.11,1.58,38.0
62,2014-03-04,30.61,1124650.0,400700,440329,434601,507188,119844.0,61778.0,159370,113449.0,1114520.0,1122740.0,56888.5,48660.8,2.52,-866.22,923.533,249.733,307.071,36396.3,12551.9,2781.14,51729.3,10,3,2,2,0,11157,1.7,4.1,2.9,-3.2,7.1,2.52,0.3,0.1,0.0,0.0,0.0,0.4,171.9,1339250.0,1277320.0,79.387,53.2031,24.59,102.45,51.32,3.1,46.83
63,2014-03-05,31.27,1131360.0,399281,455301,445242,506330,119488.0,54041.0,159318,113454.0,1123330.0,1129130.0,58819.0,53022.1,2.44,-750.633,977.651,256.656,483.7,36197.6,12463.7,2770.29,51431.6,10,3,2,3,0,4195,2.3,4.2,3.4,-3.8,6.1,2.44,1.4,0.1,0.0,0.0,0.2,1.7,170.9,1342420.0,1286140.0,78.4736,53.2697,24.59,102.51,55.82,16.95,42.69
64,2014-03-06,28.57,1097940.0,393485,408011,431344,509707,102523.0,64738.7,157437,111822.0,1084790.0,1094280.0,59582.9,50093.9,3.98,-641.509,1030.2,263.267,651.986,35998.9,12375.6,2759.43,51133.9,10,3,2,4,0,40551,4.7,5.1,5.2,-0.9,5.8,3.98,0.4,6.7,0.0,0.0,12.0,19.1,151.9,1317860.0,1265030.0,78.6468,53.6559,24.59,102.52,47.45,45.68,39.92
65,2014-03-07,26.37,1025940.0,381322,334586,396211,489617,77353.7,88519.2,156807,108195.0,1011690.0,1020920.0,57800.2,48577.0,3.88,-551.41,1076.31,268.876,793.729,35800.1,12287.4,2748.57,50836.1,10,3,2,5,0,79852,5.1,5.4,4.2,-1.2,5.9,3.88,7.3,37.0,0.5,1.0,24.2,70.0,94.9,1286720.0,1239050.0,78.4511,53.0445,24.17,101.2,47.74,42.07,33.43
66,2014-03-08,25.62,963684.0,364103,327357,355063,472534,83911.5,66960.3,140931,96826.1,944008.0,963678.0,52336.9,32666.8,3.36,-480.837,1114.64,274.549,908.329,35601.4,12199.3,2737.71,50538.4,10,3,2,6,1,38991,4.7,5.0,3.8,-2.1,5.4,3.36,1.8,29.0,2.8,0.8,28.3,62.7,103.0,1175890.0,1137830.0,78.2548,53.037,24.1433,101.107,49.33,38.78,33.79
67,2014-03-09,23.53,910398.0,349718,277188,343290,449603,64430.3,93289.4,134277,91977.3,891716.0,912058.0,53963.1,33621.4,4.36,-410.27,1152.96,280.227,1022.91,35402.7,12111.1,2726.86,50240.7,10,3,2,7,1,61259,6.2,5.9,4.5,-1.8,7.0,4.36,0.0,1.8,0.0,0.7,6.5,9.0,116.3,1083710.0,1097730.0,78.0584,53.0296,24.1167,101.013,50.92,35.49,34.15
68,2014-03-10,26.51,1039050.0,376668,379112,396432,496934,100998.0,57120.3,149556,102203.0,1023650.0,1035370.0,58745.4,47029.7,3.9,-321.551,1196.51,286.653,1161.61,35204.0,12023.0,2716.0,49943.0,11,3,2,1,0,27943,5.1,5.9,4.1,-0.8,5.2,3.9,0.0,3.4,0.0,0.6,0.0,4.0,169.6,1244900.0,1202120.0,77.8618,53.0221,24.09,100.92,52.52,32.21,34.51
69,2014-03-11,27.21,1060080.0,378002,400112,413105,503636,103058.0,45245.0,151855,104459.0,1046020.0,1053450.0,48546.5,41113.0,2.46,-171.854,1225.86,289.163,1343.17,35076.4,11918.3,2700.57,49695.3,11,3,2,2,0,7025,3.6,3.8,3.4,-3.3,4.8,2.46,0.0,0.0,1.2,2.7,1.5,5.4,187.2,1250080.0,1212930.0,78.3755,53.9711,24.15,100.81,51.36,29.17,33.25
70,2014-03-12,26.99,1056480.0,372860,388809,405430,508782,111501.0,48151.3,151035,104141.0,1040830.0,1049880.0,53093.1,44036.1,3.48,-36.773,1249.88,290.384,1503.5,34948.9,11813.6,2685.14,49447.6,11,3,2,3,0,10361,5.1,5.0,5.5,-2.7,4.5,3.48,0.0,0.0,0.0,0.7,0.0,0.7,208.1,1263370.0,1203310.0,77.785,54.2594,23.09,99.86,56.56,38.45,35.85
71,2014-03-13,27.19,1055540.0,378182,385234,398537,511270,114119.0,50659.9,149752,102768.0,1040590.0,1049930.0,55305.9,45963.3,2.68,95.88,1271.16,291.731,1658.81,34821.3,11708.9,2669.71,49199.9,11,3,2,4,0,22977,3.6,4.9,4.6,-4.0,4.3,2.68,0.0,0.0,0.0,0.1,0.0,0.1,291.7,1264000.0,1194830.0,77.0263,54.1171,24.06,98.77,50.89,41.38,38.5
72,2014-03-14,26.35,1033550.0,378935,353268,391449,508374,98166.9,65581.9,150869,101852.0,1019420.0,1029080.0,53544.3,43888.5,2.28,230.813,1293.02,293.86,1817.66,34693.7,11604.1,2654.29,48952.1,11,3,2,5,0,55905,4.2,5.0,1.5,-4.0,4.7,2.28,0.0,0.0,5.0,3.0,5.0,13.0,336.5,1263070.0,1197500.0,78.1979,54.4872,24.04,98.27,50.89,41.17,34.95
73,2014-03-15,23.47,916246.0,360625,284924,345131,450155,54952.4,90573.5,143232,93424.9,903941.0,919077.0,49779.0,34642.2,0.7,361.549,1315.0,295.554,1972.09,34566.1,11499.4,2638.86,48704.4,11,3,2,6,1,92367,3.6,6.4,-1.0,-8.4,2.9,0.7,0.3,37.6,12.0,3.2,17.7,70.8,273.3,1155770.0,1150700.0,77.5975,54.5184,24.0333,98.63,49.48,42.65,32.21
74,2014-03-16,23.98,934755.0,360329,295017,367360,439015,50598.2,103076.0,141136,98973.0,919424.0,936081.0,47624.8,30967.0,-0.12,492.286,1336.98,297.247,2126.49,34438.6,11394.7,2623.43,48456.7,11,3,2,7,1,85488,0.7,8.5,-3.2,-10.3,3.7,-0.12,0.0,5.1,6.6,0.5,10.1,22.3,287.6,1116260.0,1142540.0,76.9978,54.5496,24.0267,98.99,48.08,44.13,29.46
75,2014-03-17,25.9,1056880.0,384986,352447,404345,499044,77734.6,79463.2,171468,117068.0,1038530.0,1048020.0,52831.0,43342.7,-0.22,622.511,1353.0,299.307,2274.83,34311.0,11290.0,2608.0,48209.0,12,3,2,1,0,85029,2.4,7.0,-2.7,-11.2,3.4,-0.22,0.1,19.1,11.5,0.0,26.6,57.3,252.0,1301090.0,1264220.0,76.3987,54.5808,24.02,99.35,46.67,45.61,26.72
76,2014-03-18,26.85,1080920.0,392530,386497,413782,496424,85415.7,71561.2,170365,117780.0,1062090.0,1072260.0,57977.7,47808.4,-1.42,621.104,1332.41,303.08,2256.59,34029.9,11142.6,2594.57,47767.0,12,3,2,2,0,54911,0.4,6.4,-5.8,-11.6,3.5,-1.42,0.0,4.1,8.0,0.4,10.5,23.0,229.1,1317520.0,1278030.0,76.8163,54.3087,23.99,100.02,47.87,38.9,32.41
77,2014-03-19,25.54,1047210.0,375524,341172,419264,489139,68877.0,95281.3,167363,116249.0,1031030.0,1041840.0,57601.9,46788.6,-1.76,606.567,1306.86,307.65,2221.09,33748.7,10995.1,2581.14,47325.0,12,3,2,3,0,73050,-3.0,7.4,-8.8,-10.0,5.6,-1.76,0.0,11.0,0.5,0.0,10.1,21.6,207.5,1297860.0,1302560.0,76.0799,54.1939,23.94,100.1,42.64,34.03,25.01
78,2014-03-20,24.43,1053570.0,387800,359321,405221,488723,77455.1,84535.0,168679,115900.0,1039160.0,1048480.0,55669.8,46346.0,0.32,588.08,1280.95,312.466,2181.5,33467.6,10847.7,2567.71,46883.0,12,3,2,4,0,87581,1.8,6.9,-2.6,-10.9,6.4,0.32,3.4,38.6,2.5,0.0,39.2,83.7,123.8,1303880.0,1273990.0,77.3507,54.6432,23.88,100.39,43.01,41.26,26.41
79,2014-03-21,23.49,1001490.0,377651,345438,370134,482407,84028.7,66853.8,156625,101930.0,988439.0,996628.0,55829.9,47641.1,1.5,552.634,1251.27,316.637,2120.56,33186.4,10700.3,2554.29,46441.0,12,3,2,5,0,56290,6.4,6.4,0.6,-11.2,5.3,1.5,0.0,22.1,0.2,0.0,35.5,57.8,66.8,1226980.0,1198570.0,77.5907,54.717,23.83,100.64,45.99,35.05,27.66
80,2014-03-22,24.13,960345.0,366358,324808,355250,457440,80368.9,65259.6,140398,106051.0,942375.0,953558.0,45890.9,34708.0,2.0,509.35,1218.31,319.676,2047.33,32905.3,10552.9,2540.86,45999.0,12,3,2,6,1,48187,3.9,5.7,3.2,-7.5,4.7,2.0,0.0,6.4,0.0,0.0,1.2,7.6,59.7,1154940.0,1109340.0,77.5754,54.7128,23.8033,100.217,46.88,33.1,30.88
81,2014-03-23,23.76,932195.0,359340,333182,345060,437599,73234.3,64642.6,137177,95418.4,914812.0,930842.0,51213.1,35182.4,1.5,466.059,1185.35,322.716,1974.13,32624.1,10405.4,2527.43,45557.0,12,3,2,7,1,22591,3.0,5.5,2.2,-6.6,3.4,1.5,0.9,24.7,0.0,0.9,10.1,36.6,23.2,1104830.0,1099460.0,77.56,54.7087,23.7767,99.7933,47.77,31.15,34.11
82,2014-03-24,27.59,1074030.0,389642,438867,408196,480826,102220.0,39405.3,156338,109515.0,1056400.0,1068610.0,53949.7,41732.6,1.2,419.06,1151.94,325.571,1896.57,32343.0,10258.0,2514.0,45115.0,13,3,2,1,0,3165,1.6,4.3,2.0,-5.2,3.3,1.2,0.2,6.5,2.0,0.0,13.0,21.7,1.7,1257560.0,1207140.0,77.5446,54.7045,23.75,99.37,48.66,29.2,37.34
83,2014-03-25,27.32,1051790.0,388978,410020,404199,475191,87944.1,52126.3,154840,111543.0,1035960.0,1048880.0,55022.0,42102.0,1.24,351.733,1118.78,324.879,1795.37,32038.1,10110.9,2496.43,44645.4,13,3,2,2,0,26880,2.1,5.1,0.8,-6.5,4.7,1.24,0.0,0.0,0.0,0.1,0.0,0.1,2.2,1257030.0,1207820.0,77.5908,54.4637,23.67,100.74,49.96,9.65,38.59
84,2014-03-26,27.33,1048500.0,386161,405475,415946,475369,78611.5,60903.0,157310,105540.0,1038030.0,1047290.0,52854.5,43596.1,2.72,300.351,1088.4,324.023,1712.8,31733.3,9963.71,2478.86,44175.9,13,3,2,3,0,56048,4.2,4.2,1.7,-2.4,5.9,2.72,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1283040.0,1236630.0,77.6086,54.4558,23.61,101.14,49.4,16.49,35.85
85,2014-03-27,28.08,1047950.0,382757,416707,407379,458136,85160.5,60161.5,155429,108135.0,1030730.0,1043140.0,52735.1,40321.1,2.78,241.756,1053.0,321.636,1616.4,31428.4,9816.57,2461.29,43706.3,13,3,2,4,0,18773,5.3,4.6,0.7,-2.2,5.5,2.78,0.0,0.0,0.0,0.0,0.0,0.0,5.6,1238100.0,1216070.0,78.3762,54.5864,23.54,101.29,47.27,51.54,33.16
86,2014-03-28,28.57,1037520.0,371781,429339,391848,445441,102138.0,51621.1,156118,104148.0,1021880.0,1030550.0,53296.2,44632.9,4.96,172.854,1011.84,318.446,1503.13,31123.6,9669.43,2443.71,43236.7,13,3,2,5,0,19354,5.4,7.6,3.2,0.9,7.7,4.96,0.0,0.2,0.0,0.0,0.6,0.8,4.8,1219070.0,1156690.0,78.545,54.6551,23.54,102.05,44.35,37.04,35.42
87,2014-03-29,27.09,985846.0,346896,368950,351340,424831,129090.0,94197.1,140304,94232.5,967630.0,982211.0,48727.8,34147.4,3.12,103.344,964.046,312.711,1380.06,30818.7,9522.29,2426.14,42767.1,13,3,2,6,1,13121,4.2,6.9,1.3,-5.7,8.9,3.12,0.0,0.0,0.0,0.4,0.1,0.5,4.5,1101640.0,1054400.0,78.4148,55.1857,22.8667,101.977,45.09,36.29,35.8
88,2014-03-30,26.78,887430.0,330020,333801,328934,406028,76672.3,55311.9,133497,89835.8,869123.0,884976.0,45659.7,29806.3,2.2,33.84,916.241,306.979,1257.09,30513.9,9375.14,2408.57,42297.6,13,3,2,7,1,1676,5.9,4.9,1.4,-7.8,6.6,2.2,0.0,0.0,0.0,0.1,0.0,0.1,11.3,1008070.0,995337.0,78.2847,55.7155,22.1933,101.903,45.84,35.55,36.18
89,2014-03-31,29.47,1040530.0,371851,435848,396788,443800,98241.2,45886.0,159337,107951.0,1026220.0,1033480.0,55349.1,48082.4,1.84,-59.693,858.304,299.083,1097.7,30209.0,9228.0,2391.0,41828.0,14,3,2,1,0,4398,5.1,5.3,1.1,-7.4,5.1,1.84,0.0,0.0,0.0,0.2,0.0,0.2,43.8,1227960.0,1170840.0,78.1549,56.2446,21.52,101.83,46.59,34.8,36.56
90,2014-04-01,31.66,1051860.0,374140,458151,409646,422497,96918.1,53688.9,159048,113205.0,1039750.0,1047540.0,56276.0,48486.9,2.875,3.999,851.799,297.184,1153.01,30087.6,9140.86,2380.43,41608.9,14,4,2,2,0,21167,2.0,5.0,-0.4,-6.5,4.9,2.875,0.0,0.0,0.1,0.5,0.0,0.6,61.4,1246340.0,1190080.0,76.5917,55.8738,21.37,102.48,50.96,21.25,40.0
91,2014-04-02,31.3,1043410.0,372736,447893,409423,420073,87495.2,53817.3,156879,117033.0,1026530.0,1038820.0,57306.1,45022.7,1.28,78.366,848.771,294.757,1221.87,29966.1,9053.71,2369.86,41389.7,14,4,2,3,0,32955,1.8,5.2,0.8,-6.5,5.1,1.28,0.0,0.0,0.0,0.0,0.0,0.0,76.4,1229720.0,1189240.0,75.9623,55.2012,21.01,102.58,48.0,33.84,38.65
92,2014-04-03,29.77,1033490.0,372951,447762,402941,406613,84315.8,58774.4,154958,113958.0,1015170.0,1027110.0,61184.9,49242.8,1.22,144.097,843.183,292.106,1279.41,29844.7,8966.57,2359.29,41170.6,14,4,2,4,0,24479,3.2,5.1,0.5,-7.3,4.6,1.22,0.0,0.0,0.0,3.4,0.0,3.4,78.4,1219050.0,1178920.0,77.0823,55.5152,20.84,102.84,44.18,30.62,35.01
93,2014-04-04,28.07,1001700.0,364496,412622,396107,400977,67074.4,70956.1,156260,109720.0,983938.0,994274.0,61626.5,51289.8,1.76,216.209,836.716,288.529,1341.43,29723.3,8879.43,2348.71,40951.4,14,4,2,5,0,64202,2.9,5.6,0.2,-5.6,5.7,1.76,0.0,0.0,0.0,0.0,0.0,0.0,97.8,1206040.0,1171450.0,77.8978,55.6204,20.76,103.41,49.37,10.12,32.94
94,2014-04-05,27.09,938881.0,351906,406871,347539,391065,86037.6,44626.7,137395,94825.1,922877.0,937388.0,56966.3,42455.7,1.22,293.023,831.474,283.63,1408.13,29601.9,8792.29,2338.14,40732.3,14,4,2,6,1,28368,2.1,5.4,0.8,-6.7,4.5,1.22,0.0,0.0,0.0,0.2,0.0,0.2,112.3,1154650.0,1096110.0,77.6354,55.6988,20.8,102.96,49.88,18.06,34.36
95,2014-04-06,25.85,887134.0,340342,374793,331270,369377,65035.4,52041.0,133678,87152.4,870326.0,883364.0,55816.0,42778.3,3.36,369.837,826.221,278.734,1474.77,29480.4,8705.14,2327.57,40513.1,14,4,2,7,1,28738,4.4,6.5,4.2,-6.8,8.5,3.36,0.7,4.9,0.0,0.0,1.3,6.9,171.0,1065640.0,1052820.0,77.3733,55.777,20.84,102.51,50.4,26.01,35.78
96,2014-04-07,28.1,988326.0,358772,409477,375685,415512,86002.3,52737.7,151577,106338.0,972036.0,984066.0,60206.0,48176.1,4.28,438.774,814.244,270.876,1523.9,29359.0,8618.0,2317.0,40294.0,15,4,2,1,0,26699,8.4,7.4,4.0,-7.3,8.9,4.28,6.3,10.5,4.0,0.0,11.9,32.7,166.9,1184190.0,1145010.0,77.1114,55.8551,20.88,102.06,50.91,33.95,37.19
97,2014-04-08,25.96,970630.0,358064,382159,381350,407358,65143.1,73097.9,150884,104781.0,955442.0,967396.0,59966.7,48013.2,3.34,483.474,836.186,275.509,1595.14,29209.3,8570.43,2321.0,40100.7,15,4,2,2,0,59567,3.9,7.8,5.7,-8.5,7.8,3.34,0.1,15.0,1.0,0.6,1.5,18.2,152.4,1165660.0,1147870.0,78.169,55.2127,20.91,101.76,42.35,35.66,27.36
98,2014-04-09,25.51,982084.0,361112,381805,384035,406905,66568.3,81854.8,150239,107028.0,961954.0,977592.0,55404.8,39766.1,3.32,509.673,850.84,278.487,1638.96,29059.6,8522.86,2325.0,39907.4,15,4,2,3,0,70829,2.6,7.0,4.6,-4.7,7.1,3.32,7.7,3.5,0.1,0.0,3.7,15.0,137.4,1201250.0,1179540.0,78.2804,55.0964,20.99,102.07,44.67,32.57,28.38
99,2014-04-10,29.17,1041500.0,366334,442685,401998,439512,103135.0,46387.1,149048,108132.0,1020520.0,1036720.0,59677.5,43476.7,3.78,483.471,852.39,278.676,1614.59,28909.9,8475.29,2329.0,39714.2,15,4,2,4,0,5994,2.7,5.7,4.7,-0.8,6.6,3.78,1.3,0.1,0.0,0.0,4.0,5.4,146.9,1240880.0,1190390.0,77.4933,55.3833,21.01,101.37,49.07,33.69,40.15
100,2014-04-11,26.82,1017240.0,359739,423786,385968,437165,96677.5,40140.6,148262,107128.0,990646.0,1008220.0,56122.7,38549.1,4.46,473.16,857.404,279.551,1610.09,28760.1,8427.71,2333.0,39520.8,15,4,2,5,0,10236,5.7,6.5,4.2,-0.7,6.6,4.46,1.0,5.4,0.0,0.2,12.8,19.4,177.0,1209120.0,1149400.0,77.3717,55.2912,21.09,100.0,47.39,28.74,40.02
101,2014-04-12,24.18,921485.0,345283,380965,331718,400163,93315.6,48360.0,130507,88072.6,900823.0,917560.0,50914.6,34177.8,3.88,452.757,860.691,278.939,1592.41,28610.4,8380.14,2337.0,39327.6,15,4,2,6,1,37465,4.1,6.7,3.3,-1.1,6.4,3.88,0.0,3.0,1.0,0.8,9.9,14.7,162.4,1110070.0,1057490.0,77.874,55.4112,21.1233,100.193,46.01,27.86,34.64
102,2014-04-13,19.39,830243.0,329870,294300,305527,354165,51609.5,98131.2,126804,81564.9,813810.0,828161.0,44019.3,29668.6,5.04,432.343,863.98,278.327,1574.67,28460.7,8332.57,2341.0,39134.3,15,4,2,7,1,78318,7.3,7.6,4.1,0.3,5.9,5.04,2.0,31.8,1.0,0.4,30.4,65.6,96.9,1026190.0,1031510.0,78.3774,55.5315,21.1567,100.387,44.62,26.99,29.27
103,2014-04-14,22.95,939486.0,338781,340794,366914,396185,62792.8,89162.3,153102,100880.0,921590.0,927022.0,52326.0,46893.7,3.64,388.796,844.409,274.347,1507.54,28311.0,8285.0,2345.0,38941.0,16,4,2,1,0,72085,5.2,7.4,4.3,-2.5,3.8,3.64,0.0,13.4,5.5,0.0,9.7,28.6,68.3,1142710.0,1131310.0,78.8819,55.652,21.19,100.58,43.24,26.11,23.9
104,2014-04-15,24.1,960585.0,348018,363258,368442,424830,79729.8,65575.0,147032,97156.5,943222.0,950820.0,53933.5,46335.0,2.54,490.594,900.266,283.104,1674.0,28330.9,8325.43,2363.86,39020.2,16,4,2,2,0,48703,4.7,6.4,2.2,-5.7,5.1,2.54,0.0,0.0,3.2,0.2,0.3,3.7,64.8,1179030.0,1134610.0,78.78,55.9661,21.26,99.55,43.12,37.2,28.25
105,2014-04-16,25.75,987117.0,344314,387098,382092,442862,94557.8,47324.0,149685,99334.8,970650.0,976619.0,54126.6,48157.1,3.98,495.567,907.574,284.403,1687.56,28350.7,8365.86,2382.71,39099.3,16,4,2,3,0,9275,5.3,6.1,4.8,-2.6,6.3,3.98,0.0,0.0,0.0,0.0,0.0,0.0,64.9,1186650.0,1127000.0,79.1908,55.9971,21.32,100.97,49.65,37.3,34.97
106,2014-04-17,23.27,913972.0,325820,333584,352137,416541,75390.5,64726.7,145282,92408.8,898630.0,907260.0,51555.5,42925.3,4.26,495.653,891.941,283.673,1671.24,28370.6,8406.29,2401.57,39178.4,16,4,2,4,0,65265,5.7,6.3,4.8,-1.3,5.8,4.26,0.0,1.0,0.0,0.2,13.7,14.9,50.5,1144680.0,1084950.0,79.0545,55.4673,21.32,101.37,46.32,25.18,33.18
107,2014-04-18,23.31,864010.0,318767,326894,326758,396788,72850.9,54553.9,128396,83900.7,846771.0,862137.0,51711.3,36345.4,4.36,505.349,878.344,282.103,1665.81,28390.4,8446.71,2420.43,39257.6,16,4,2,5,0,39668,6.4,7.7,5.1,-3.7,6.3,4.36,9.3,19.0,0.0,0.0,21.2,49.5,1.0,1064980.0,1007760.0,79.0979,55.4978,21.32,101.37,45.57,24.14,28.51
108,2014-04-19,24.0,862313.0,317162,334240,313035,400246,79245.4,39656.3,129877,83670.5,839320.0,857812.0,47942.8,29450.5,5.1,524.473,859.364,275.923,1659.74,28410.3,8487.14,2439.29,39336.7,16,4,2,6,1,12307,6.4,7.2,4.8,-0.4,7.5,5.1,0.0,0.0,0.0,0.1,0.0,0.1,0.9,1016760.0,968186.0,79.2425,55.5283,21.32,101.37,45.17,26.44,26.23
109,2014-04-20,21.76,795462.0,304994,289673,294799,363401,54860.6,66793.6,121229,74615.2,775883.0,794482.0,46624.4,28025.1,5.78,543.589,840.387,269.734,1653.67,28430.1,8527.57,2458.14,39415.8,16,4,2,7,1,36575,8.3,8.2,6.6,-2.9,8.7,5.78,0.0,0.0,0.0,0.1,0.0,0.1,0.8,909909.0,914653.0,79.3872,55.5588,21.32,101.37,44.77,28.74,23.96
110,2014-04-21,21.94,798899.0,309176,288948,292068,364975,54852.4,66249.2,122481,76721.3,778576.0,796893.0,48411.4,30094.4,7.78,588.02,824.691,263.327,1676.04,28450.0,8568.0,2477.0,39495.0,17,4,2,1,0,44360,10.0,12.5,6.1,-0.8,11.1,7.78,0.0,0.0,0.0,0.0,0.0,0.0,0.8,951210.0,931135.0,79.5321,55.5893,21.32,101.37,44.38,31.04,21.68
111,2014-04-22,24.14,904224.0,318480,328660,337064,428060,90316.3,50609.1,139732,87456.5,885592.0,894785.0,52318.4,43125.5,7.28,641.263,826.266,258.874,1726.37,28480.1,8628.57,2498.14,39606.8,17,4,2,2,0,34957,10.4,12.7,4.5,-5.5,14.3,7.28,0.0,0.0,0.0,0.2,0.0,0.2,5.1,1072650.0,1024380.0,79.0837,55.5475,21.29,102.82,49.19,28.64,36.69
112,2014-04-23,24.04,909800.0,311382,327816,350443,426549,88719.9,53341.6,142807,93684.7,893352.0,901391.0,54629.4,46590.2,7.1,696.964,818.711,252.677,1768.34,28510.3,8689.14,2519.29,39718.7,17,4,2,3,0,29220,10.0,10.8,5.6,-4.5,13.6,7.1,0.0,0.0,0.0,0.1,0.0,0.1,5.9,1106570.0,1056300.0,78.8709,55.5515,21.24,102.1,44.61,37.19,36.87
113,2014-04-24,25.56,931357.0,324893,361214,361135,413134,91098.7,54276.1,141168,98461.5,918294.0,927086.0,57208.8,48417.1,6.96,750.777,798.181,240.226,1789.2,28540.4,8749.71,2540.43,39830.6,17,4,2,4,0,31415,6.7,7.9,9.8,0.1,10.3,6.96,0.0,0.0,0.0,0.5,0.0,0.5,6.7,1137840.0,1078610.0,79.8336,55.5716,21.19,102.51,47.83,32.27,37.01
114,2014-04-25,26.02,917097.0,322649,362879,345558,405757,88087.2,45036.4,143952,95989.0,900246.0,909662.0,52672.5,43257.5,7.08,779.713,763.227,225.08,1768.0,28570.6,8810.29,2561.57,39942.4,17,4,2,5,0,24232,7.5,10.1,8.2,-1.0,10.6,7.08,0.0,0.0,0.0,0.0,0.0,0.0,8.2,1102660.0,1058300.0,79.2278,55.5636,21.16,101.74,48.18,11.87,33.0
115,2014-04-26,24.15,837611.0,303976,321416,304592,377601,75887.8,36737.9,128945,90126.9,813402.0,825882.0,50350.1,37869.3,8.22,772.71,701.637,204.73,1679.09,28600.7,8870.86,2582.71,40054.3,17,4,2,6,1,28238,9.5,10.7,7.6,0.1,13.2,8.22,0.0,0.0,0.0,0.0,0.0,0.0,9.0,994372.0,948969.0,78.819,55.4753,21.15,101.767,49.72,19.67,35.67
116,2014-04-27,22.13,796362.0,297038,304408,289822,360698,62069.7,43531.0,122586,79987.6,771517.0,788624.0,46532.4,29425.0,7.88,765.717,640.041,184.39,1590.2,28630.9,8931.43,2603.86,40166.2,17,4,2,7,1,25503,10.8,10.7,6.5,-1.8,13.2,7.88,0.0,0.0,0.0,0.0,0.0,0.0,12.2,938967.0,916492.0,78.4107,55.3871,21.14,101.793,51.26,27.47,38.35
117,2014-04-28,25.96,890641.0,305598,339210,332790,400180,92020.0,49037.8,138310,91418.3,868718.0,879847.0,54659.4,43530.8,6.84,714.204,550.449,155.551,1420.21,28661.0,8992.0,2625.0,40278.0,18,4,2,1,0,7417,11.4,10.6,5.0,-3.4,10.6,6.84,0.0,0.0,0.0,0.0,0.0,0.0,16.8,1063220.0,1027840.0,78.003,55.299,21.13,101.82,52.8,35.27,41.02
118,2014-04-29,26.02,896820.0,306937,335040,340974,418697,92658.5,45138.5,139068,86174.4,879638.0,885050.0,57505.6,52093.4,5.0,586.654,415.914,115.817,1118.37,28602.4,9000.14,2633.43,40236.0,18,4,2,2,0,5551,6.6,11.3,3.0,-4.8,8.9,5.0,0.0,0.0,4.5,0.0,0.0,4.5,46.1,1072580.0,1040180.0,78.8225,55.0774,21.07,103.18,47.36,35.81,40.19
119,2014-04-30,27.73,934057.0,313098,369920,350763,371624,115466.0,85965.2,141583,96656.3,920910.0,924165.0,60766.9,57511.4,2.98,531.37,306.88,78.573,916.8,28543.9,9008.29,2641.86,40194.0,18,4,2,3,0,12500,4.2,9.3,1.7,-5.9,5.6,2.98,0.8,0.0,0.1,0.0,0.0,0.9,71.0,1076170.0,1063950.0,78.0289,54.1877,20.13,103.18,56.17,37.63,36.15
120,2014-05-01,23.38,807872.0,300877,310317,302878,332194,57806.2,61044.9,126988,90497.4,788549.0,794053.0,52092.1,46588.3,4.9,315.433,138.696,33.576,487.714,28485.3,9016.43,2650.29,40152.0,18,5,2,4,0,30890,5.1,6.5,2.2,-4.1,5.8,4.9,0.0,0.0,1.3,0.0,0.0,1.3,94.2,962599.0,991042.0,77.7714,54.056,20.13,103.18,44.5,28.88,22.88
121,2014-05-02,26.2,880329.0,324659,344432,337170,374892,70199.3,57519.5,133289,92885.0,865317.0,869729.0,55424.7,51012.8,3.18,92.69,-29.819,-10.534,52.357,28426.7,9024.57,2658.71,40110.0,18,5,2,5,0,10630,5.1,7.2,2.3,-4.1,5.4,3.18,0.0,0.0,1.5,0.0,0.0,1.5,102.4,1037700.0,1043190.0,78.3365,54.1047,20.3,102.94,44.21,22.85,29.26
